scale,quad_id,n_pixels,sample_rule,rule_type,rule_value,rule_label,rule_axis_label,sample_size,sample_fraction,bootstrap_iter,metric_value,metric_method,metric_n_points,selection_note,source_n_pixels,source_method,sample_label,plot_sample_label
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,36,104.29224115259338,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,37,106.73780445290987,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,38,111.48005455000974,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,39,108.99825276377442,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,40,106.71362563122757,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,41,110.24880345190543,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,42,109.93332232486887,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,43,104.8482425325363,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,44,114.07707419263158,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,45,104.25444091506152,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,46,107.67718056572231,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,47,111.60012518842429,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,48,111.96793660471556,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,49,112.3449818530338,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250",1250,0.16339869281045752,50,107.07713139625358,squared_euclidean_pc1_pc3,1250,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 1,250 (16.3%)","1,250
16.3%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,1,109.7305011912863,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,2,108.80710913469137,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,3,107.90838912104748,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,4,108.17598366531789,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,5,107.65196387454093,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,6,114.43616659970502,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,7,109.92032901058158,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,8,109.84430879296636,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,9,107.60389292723195,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,10,105.32708259670945,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,11,109.88764760529882,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,12,107.97733083062647,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,13,110.64767898833983,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,14,109.34078149392144,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,15,109.2847956467284,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,16,108.68055091038909,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,17,105.64432098044894,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,18,109.85675853959746,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,19,107.95323002467906,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,20,112.25422991220199,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,21,106.40159221280722,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,22,109.51793029918704,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,23,111.0432299240072,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,24,110.57225255622491,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,25,106.14542570572449,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,26,109.62116450697762,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,27,112.64081982200018,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,28,110.16059178349886,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,29,107.45580884479622,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,30,106.97560965014452,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,31,107.95194025382725,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,32,111.10064020845775,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,33,105.67622097760345,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,34,112.60307215387292,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,35,110.85600655863175,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,36,108.07155674665869,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,37,111.59199156007992,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,38,110.69982561910425,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,39,107.22109438529284,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,40,112.11953221446322,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,41,109.52746185322371,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,42,112.98180555123596,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,43,109.71804510044606,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,44,108.5620098184022,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,45,110.51396689537678,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,46,109.07517766456075,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,47,114.31333416916998,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,48,109.15606621563253,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,49,110.78421577957513,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000",2000,0.26143790849673204,50,110.60418713279932,squared_euclidean_pc1_pc3,2000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 2,000 (26.1%)","2,000
26.1%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,1,106.90284037918968,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,2,109.4846866067388,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,3,109.6605115892009,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,4,106.5031382947089,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,5,109.32729541066666,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,6,107.51674286609511,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,7,110.07073504714515,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,8,113.96692695914123,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,9,109.45580250532433,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,10,109.37448671253163,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,11,113.00070618783816,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,12,109.09631478787873,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,13,108.46856069017981,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,14,107.28192207907485,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,15,108.18425557607002,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,16,109.08729108443546,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,17,108.47727223472164,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,18,107.84009759431792,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,19,110.70424325338348,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,20,112.45167334388918,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,21,108.03701432486918,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,22,107.74623383112167,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,23,108.05677287205002,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,24,107.93878235993672,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,25,107.4647007121017,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,26,109.90067767352762,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,27,110.32740589207742,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,28,107.55184262418811,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,29,110.92753305901476,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000",3000,0.39215686274509803,30,107.72487811009171,squared_euclidean_pc1_pc3,3000,Additional random bootstrap-mean quadrat selected with seed 20260703,7650,bootstrap_mean,"Fixed 3,000 (39.2%)","3,000
39.2%"
