"pca_basis","pca_label","quad_id","scale","manual_excluded_50m","n_available_pixels","sample_index","mean_reflectance","pc1","pc2","pc3"
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,53471,0.254868482709054,1.90709366082659,-4.50091374702748,-1.29049071812823
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,47379,0.181968874521246,-6.24919145781451,4.47380808681335,0.629996837431871
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,18054,0.297301983737872,14.6529502717982,-0.307825547610988,0.554776275476712
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,21577,0.163199386405489,-13.1315271818339,1.40978617373543,-1.30385058984562
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,70695,0.221252334619726,-2.11624218003962,-1.43150303356991,-2.11169368645077
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,32113,0.222334102373416,-7.08540909562832,-7.07197032325841,-1.87744614076218
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,164211,0.16489131606284,-9.77999177015557,5.47147097700116,-1.86732413449408
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,15178,0.153684618713504,-15.1064308224815,2.06677761010852,-1.14635510767681
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,76312,0.158017568413384,-13.2239476359918,2.82973538222557,-0.863190222100679
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,135932,0.192495063493752,-10.6337354382624,-3.05878290260924,-0.457133948557145
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,67908,0.26057167797665,10.4017431434303,3.61834540710322,0.491366768808266
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,166211,0.210296210017024,-9.52940794885308,-5.60764336815103,0.812733758914444
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,92560,0.268838146809211,12.2470775413589,4.10195258257025,2.69292924262037
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,89735,0.262539990838956,7.97368167175814,-0.156194124193516,-5.16182382200824
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,42210,0.214918092216465,0.604611514423206,3.86290461782343,-3.50118579171592
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,90461,0.260154729785998,9.87637841712758,2.52609452976371,-3.54012184216837
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,72645,0.248609949226591,5.82263425124586,0.195787280419674,-3.82136430745475
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,15492,0.222960233549811,-3.50230187329772,-2.46868132681981,-0.863485430592479
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,134171,0.27285525054971,7.69401144136739,-2.55466247059146,0.587329763314213
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,144431,0.306532692810721,19.8215061113316,2.07003352581132,-6.11458055284673
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,137888,0.259439727914912,3.46875966963887,-4.6943722351673,-1.77213154444736
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,89026,0.187145869740216,-9.28807951482144,0.534575827533079,1.23514480658565
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,144698,0.248512859887266,8.41633051010666,4.14199166202686,-5.20380787363978
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,34286,0.235737932984494,19.0751674207354,19.684794768619,0.0950928354348496
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,134451,0.221057914251323,4.05122606270824,6.69744715798488,-4.47164507903823
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,47781,0.160181830594824,-15.7628780278543,-0.700623209377045,-0.652291646468904
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,69723,0.234936117279259,1.60141384945305,-0.678643559275144,-2.27855643933952
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,49099,0.279119812637136,8.13689240432215,-4.0772844207847,-3.6349799185747
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,144567,0.257904125562261,5.82836846948805,-1.48387969544134,-1.65341965037455
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,108143,0.291123956565029,11.2237791138875,-3.11306335220769,0.958044511606052
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,7411,0.161666264888361,-16.0516758854536,-1.37740801914283,-0.547816282837202
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,86471,0.248106092460885,4.30039083718488,-0.502019622227622,-2.95886903877525
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,48138,0.249680241908539,0.620700115556995,-4.70843060403526,1.69242199380963
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,116149,0.242538200244923,-0.93763742468969,-3.30570551322399,2.45713671899919
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,86722,0.290899257860647,8.61036118842526,-5.6872917518678,1.65253827016607
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,90786,0.187177887405769,-12.440502313452,-3.07397252865655,0.376157319101144
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,64123,0.246191184013343,-3.85042803395221,-8.443315317157,-0.0422405351245439
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,39023,0.272285688052739,23.9138005602787,16.9239545757232,-0.133506080417797
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,152982,0.182826600630175,-8.72246739848709,2.41871655337569,0.139081873385304
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,132011,0.291479241072146,11.1628089544316,-3.49000540138514,-1.83399151099092
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,102316,0.240356700895123,-1.16777538694417,-3.93357462689504,2.95523841373534
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,16384,0.24907074794789,4.34381933703544,-0.356565779277366,-0.802091035717714
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,9097,0.219378154470839,-1.3995137308071,0.967639393578051,-0.287967625692753
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,161769,0.282696923564288,11.7217844988912,-0.184508494131931,-2.29469641420899
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,92271,0.25389341497409,3.51163212247052,-2.29447739032554,-0.716915472906948
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,151469,0.274132223237952,4.26092435264051,-5.96024333622806,0.053693290868903
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,50581,0.275845119975938,12.7068723496225,2.77977158692086,0.687037526670594
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,97227,0.273882175726462,5.73880393842057,-4.65993243311263,1.13654490940942
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,125116,0.315367658168447,19.992956791108,0.707568760055435,-2.72758593376799
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,537,0.273087778613587,5.29316966445272,-5.43229413846561,-1.32615556951243
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,89717,0.272609130548667,9.75200354877763,-0.386784877750333,-2.4283675113522
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,83972,0.27499993989044,9.52158658792622,-0.693219079097013,1.34252732712391
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,28253,0.259479270632233,8.43277266104584,1.73655081039265,1.25042965645482
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,160194,0.245692795127138,14.3088850676508,12.8700261180551,-2.90626817989164
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,29751,0.272563875137159,13.8039140668147,4.55890960258748,-0.17233168950813
