"scale","x_metric","x_label","y_metric","y_label","n","pearson_r","r_squared","f_statistic","f_p_value","slope","intercept","spearman_r","spearman_p_value"
"20m","spec_rao_q","Raw PCA Rao's Q","spec_spca_hull3d_v","Std PCA 3D hull volume",436,0.565171527127567,0.319418855075706,203.690308109075,3.66107587899842e-38,236.64713213699,1949.14754722431,0.39898708299158,4.3274762166458e-18
"20m","spec_rao_q","Raw PCA Rao's Q","spec_spca_hull3d_a","Std PCA 3D hull area",436,0.573771287063967,0.329213489859042,213.001681516821,1.55237691002968e-39,28.0686984434345,2281.14121171481,0.406756399685237,8.39071297843494e-19
"20m","spec_pca_mean","Raw PCA mean distance","spec_convex","Raw PCA convex hull",436,0.692567125630441,0.479649223504011,400.052757492801,1.50551837454213e-63,359.709339661499,-1425.52660278781,0.609742159340417,9.6729286512187e-46
"20m","spec_pca_mean","Raw PCA mean distance","spec_hull3d_v","Raw PCA 3D hull volume",436,0.739461190772671,0.546802852658936,523.640626262335,1.34129186273608e-76,4424.39874645596,-23153.6687701805,0.710259693909684,3.63878571114929e-68
"20m","spec_pca_mean","Raw PCA mean distance","spec_hull3d_a","Raw PCA 3D hull area",436,0.715265978776544,0.511605420395167,454.62575082458,1.55168281370014e-69,913.057585222664,-3705.86070654247,0.659555929423024,9.00706067040611e-56
"20m","spec_pca_mean","Raw PCA mean distance","spec_spca_alpha","Std PCA alpha hull",436,0.582652924537992,0.339484430472675,223.062482736897,5.37331067332665e-41,66.0536351440299,119.68132833912,0.542137767427247,1.11855984463751e-34
"20m","spec_pca_mean","Raw PCA mean distance","spec_spca_rao","Std PCA Rao's Q",436,0.64268573623146,0.413044955555374,305.409268405979,3.63741057622535e-52,55.7680630779911,-293.734779201766,0.574249813770083,1.29845371267578e-39
"20m","spec_pca_mean","Raw PCA mean distance","spec_spca_mean","Std PCA mean distance",436,0.672940353854951,0.452848719846426,359.199277315381,8.37689724135393e-59,0.756356887743547,1.01380635906297,0.573851220213167,1.50677572052074e-39
"20m","spec_pca_mean","Raw PCA mean distance","spec_spca_convex","Std PCA convex hull",436,0.46824039806084,0.219249070376173,121.875098617053,3.83895513801038e-25,478.174795246618,-1278.82989513859,0.356973179272266,1.5045719746833e-14
"20m","spec_pca_mean","Raw PCA mean distance","spec_spca_hull3d_v","Std PCA 3D hull volume",436,0.443388673774152,0.196593516031201,106.199772668072,2.00977621472065e-22,10330.9837555243,-39481.3756390226,0.350328119378264,4.91544799334991e-14
"20m","spec_pca_mean","Raw PCA mean distance","spec_spca_hull3d_a","Std PCA 3D hull area",436,0.452147593150888,0.204437445992141,111.525927299631,2.34531602615264e-23,1230.83489143401,-2676.86414889295,0.35258980842751,3.29553009118284e-14
"20m","spec_convex","Raw PCA convex hull","spec_hull3d_v","Raw PCA 3D hull volume",436,0.943682319750007,0.890536320608756,3530.78541936088,1.34770847391051e-210,10.8711340737615,-3534.40872583132,0.899129479200525,7.79964760395602e-158
"20m","spec_convex","Raw PCA convex hull","spec_hull3d_a","Raw PCA 3D hull area",436,0.975640686521393,0.951874749195935,8584.13482005464,4.66172924367939e-288,2.39789775983447,117.535788271642,0.948696101007922,3.8265839643555e-219
"20m","spec_convex","Raw PCA convex hull","spec_spca_alpha","Std PCA alpha hull",436,0.473776760106413,0.22446441841693,125.613266375339,8.86278154640379e-26,0.103411944623951,498.534221721391,0.452307694535156,2.25369891556284e-23
"20m","spec_convex","Raw PCA convex hull","spec_spca_rao","Std PCA Rao's Q",436,0.741493620464656,0.549812789189783,530.043379239752,3.15021369825074e-77,0.12388093575569,-27.2533250704577,0.601188107057046,3.41083899067342e-44
"20m","spec_convex","Raw PCA convex hull","spec_spca_mean","Std PCA mean distance",436,0.634966452305067,0.403182395552883,293.190345536224,1.36887775804309e-50,0.00137407719890112,5.07468643899731,0.472503197942313,1.24465752247576e-25
"20m","spec_convex","Raw PCA convex hull","spec_spca_convex","Std PCA convex hull",436,0.826939343780052,0.683828678291383,938.673516543583,1.40665972472406e-110,1.62592913801188,183.285026666913,0.747093474025904,5.41646051995711e-79
"20m","spec_convex","Raw PCA convex hull","spec_spca_hull3d_v","Std PCA 3D hull volume",436,0.744863704345199,0.554821938050851,540.89080683759,2.76628752895534e-78,33.4151992313021,-5392.04571540592,0.665780098844832,3.66789330080082e-57
"20m","spec_convex","Raw PCA convex hull","spec_spca_hull3d_a","Std PCA 3D hull area",436,0.7819039594276,0.611373801768558,682.754356693,4.14591885613058e-91,4.09810561470951,1213.75650963887,0.710598201623476,2.94600934142079e-68
"20m","spec_hull3d_v","Raw PCA 3D hull volume","spec_hull3d_a","Raw PCA 3D hull area",436,0.980223896256543,0.960838886792357,10648.4224454197,1.74228976114037e-307,0.209130324363292,1038.2754637623,0.973120634274847,6.71411310928827e-279
"20m","spec_hull3d_v","Raw PCA 3D hull volume","spec_spca_alpha","Std PCA alpha hull",436,0.524675266358161,0.275284135128007,164.855387382278,3.28757879255137e-32,0.00994119309332691,526.868843638288,0.547015724392753,2.15296644137281e-35
"20m","spec_hull3d_v","Raw PCA 3D hull volume","spec_spca_rao","Std PCA Rao's Q",436,0.779871601365929,0.608199714617058,673.707207450889,2.42847087667758e-90,0.011310222036953,14.0731535168002,0.665531213147651,4.17493009187412e-57
"20m","spec_hull3d_v","Raw PCA 3D hull volume","spec_spca_mean","Std PCA mean distance",436,0.691242673232097,0.477816433297056,397.125350688967,3.23494630045116e-63,0.000129849971970914,5.47883912443416,0.568006387921443,1.30491756731172e-38
"20m","spec_hull3d_v","Raw PCA 3D hull volume","spec_spca_convex","Std PCA convex hull",436,0.778330637558072,0.605798581361555,666.960015565185,9.16179993113817e-90,0.132844338768961,918.09865916825,0.676937967520344,9.69303401554086e-60
"20m","spec_hull3d_v","Raw PCA 3D hull volume","spec_spca_hull3d_v","Std PCA 3D hull volume",436,0.736665919933983,0.542676677592181,515.000365244831,9.62289971668371e-76,2.86872413749539,8000.39628773886,0.654784968693828,9.95207245686828e-55
"20m","spec_hull3d_v","Raw PCA 3D hull volume","spec_spca_hull3d_a","Std PCA 3D hull area",436,0.755819461062047,0.571263057720122,578.275727144331,7.74834981379524e-82,0.343873549050708,2954.30487178903,0.682737337270525,3.99040634043252e-61
"20m","spec_hull3d_a","Raw PCA 3D hull area","spec_spca_alpha","Std PCA alpha hull",436,0.495205057086254,0.2452280485638,141.008118908199,2.350523162619e-28,0.0439785861708558,490.381551867367,0.497122612040189,1.35401867614689e-28
"20m","spec_hull3d_a","Raw PCA 3D hull area","spec_spca_rao","Std PCA Rao's Q",436,0.756104516679971,0.571694040143852,579.294328535061,6.22678147250093e-82,0.0513970427886281,-32.3659274770581,0.637978162053691,3.36514683433434e-51
"20m","spec_hull3d_a","Raw PCA 3D hull area","spec_spca_mean","Std PCA mean distance",436,0.656899905983061,0.431517486480554,329.435971518505,3.44950073888755e-55,0.000578387360169446,4.98796970830441,0.519679271904367,1.574080779163e-31
"20m","spec_hull3d_a","Raw PCA 3D hull area","spec_spca_convex","Std PCA convex hull",436,0.800410942875851,0.64065767747541,773.76199405318,1.67645333332173e-98,0.640324645297858,240.106995348144,0.705875888709436,5.45705189551909e-67
"20m","spec_hull3d_a","Raw PCA 3D hull area","spec_spca_hull3d_v","Std PCA 3D hull volume",436,0.743701323458008,0.553091658513193,537.116355886617,6.42911628935218e-78,13.5745373822266,-5725.25838166397,0.668046131449003,1.12183270767303e-57
"20m","spec_hull3d_a","Raw PCA 3D hull area","spec_spca_hull3d_a","Std PCA 3D hull area",436,0.777193160012403,0.604029207970065,662.04043716232,2.42476435130983e-89,1.65736416820785,1199.8174278268,0.709871814454916,4.63333928893741e-68
"20m","spec_spca_alpha","Std PCA alpha hull","spec_spca_rao","Std PCA Rao's Q",436,0.658495537653495,0.433616373109566,332.265088527985,1.5421280686009e-55,0.504026003985275,-173.792677489853,0.917496056414091,7.0558193183367e-176
"20m","spec_spca_alpha","Std PCA alpha hull","spec_spca_mean","Std PCA mean distance",436,0.903920058119369,0.817071471470524,1938.51129437729,3.4806869496658e-162,0.00896176239002932,1.25983006347935,0.951061311449538,1.77000876897317e-223
"20m","spec_spca_alpha","Std PCA alpha hull","spec_spca_convex","Std PCA convex hull",436,0.452706059920368,0.204942776688624,111.872658313084,2.04078185484427e-23,4.07800088511412,-92.1332223278885,0.467346239965483,4.85233851995371e-25
"20m","spec_spca_alpha","Std PCA alpha hull","spec_spca_hull3d_v","Std PCA 3D hull volume",436,0.48923552400435,0.239351397947811,136.565697260327,1.28014876936921e-27,100.551435543475,-21926.0870558079,0.539237575804082,2.94182360245742e-34
"20m","spec_spca_alpha","Std PCA alpha hull","spec_spca_hull3d_a","Std PCA 3D hull area",436,0.476828005546986,0.227364946873916,127.714095476299,3.90578193773669e-26,11.4497113464648,-241.105493049798,0.50046917632444,5.12778025508123e-29
"20m","spec_spca_rao","Std PCA Rao's Q","spec_spca_mean","Std PCA mean distance",436,0.897600332573164,0.805686357035454,1799.50246219812,1.71726335632562e-156,0.0116264278033336,5.2949007491529,0.963070227319947,1.93649068568433e-249
"20m","spec_spca_rao","Std PCA Rao's Q","spec_spca_convex","Std PCA convex hull",436,0.715980481829097,0.512628050360226,456.490313036639,9.83641698853611e-70,8.42620622355889,1262.50254999381,0.640022239001214,1.28688471190598e-51
"20m","spec_spca_rao","Std PCA Rao's Q","spec_spca_hull3d_v","Std PCA 3D hull volume",436,0.703529302966989,0.494953480133217,425.326780658695,2.27804533525066e-66,188.908880832307,14370.7474392312,0.678740108458566,3.62541487857524e-60
"20m","spec_spca_rao","Std PCA Rao's Q","spec_spca_hull3d_a","Std PCA 3D hull area",436,0.701081838659309,0.491515744497917,419.517085935067,9.96257369350721e-66,21.9938567948049,3817.82530718492,0.659839418774437,7.79807295511063e-56
"20m","spec_spca_mean","Std PCA mean distance","spec_spca_convex","Std PCA convex hull",436,0.606749439315617,0.368144882109815,252.866320635593,3.40597604814509e-45,551.286033456341,-1346.82232412234,0.490577309124289,8.77132351222072e-28
"20m","spec_spca_mean","Std PCA mean distance","spec_spca_hull3d_v","Std PCA 3D hull volume",436,0.618620386540558,0.38269118264359,269.051678183668,2.13288173671952e-47,12824.2246645449,-47419.3318377066,0.547260990460829,1.98036353415692e-35
"20m","spec_spca_mean","Std PCA mean distance","spec_spca_hull3d_a","Std PCA 3D hull area",436,0.609345440705796,0.37130186610894,256.315393993524,1.14383138688662e-45,1475.81849174745,-3253.98705838517,0.516456643720631,4.26393224738263e-31
"20m","spec_spca_convex","Std PCA convex hull","spec_spca_hull3d_v","Std PCA 3D hull volume",436,0.937763174096824,0.879399770692151,3164.66645769102,1.83341314704854e-201,21.3959935060733,-11317.8127982057,0.92026391439722,5.85178450091716e-179
"20m","spec_spca_convex","Std PCA convex hull","spec_spca_hull3d_a","Std PCA 3D hull area",436,0.960122381266774,0.921834987009381,5118.35627034424,2.42228794685567e-242,2.55934226678297,652.41904237418,0.943455022850719,3.14971551049589e-210
"20m","spec_spca_hull3d_v","Std PCA 3D hull volume","spec_spca_hull3d_a","Std PCA 3D hull area",436,0.981016687671717,0.962393741490387,11106.6322564385,2.64653292069428e-311,0.114614321306961,2223.27783992609,0.9861007690264,0
"50m","spec_sa","Spectral angle entropy","spec_alpha","Raw PCA alpha hull",74,0.362979669499701,0.131754240470112,10.925829708612,0.00148057712672248,679.682044390048,-1198.0515156772,0.380170307293595,0.000834585064465433
"50m","spec_sa","Spectral angle entropy","spec_rao_q","Raw PCA Rao's Q",74,0.405639432428957,0.164543349141286,14.1804139400837,0.000336452356000964,290.449993405995,-631.163319579208,0.358963346908552,0.00168525304323608
"50m","spec_sa","Spectral angle entropy","spec_pca_mean","Raw PCA mean distance",74,0.301082921749422,0.0906509257691681,7.17751503832653,0.00914177056976613,3.99119877322698,-2.8605412468393,0.326915957052943,0.00447019637164743
"50m","spec_sa","Spectral angle entropy","spec_convex","Raw PCA convex hull",74,0.277469439521483,0.0769892898683661,6.0055953952385,0.0166908792138276,3272.10074149619,-7265.29558545086,0.21694187338023,0.0633665721833151
"50m","spec_sa","Spectral angle entropy","spec_hull3d_v","Raw PCA 3D hull volume",74,0.340292173897953,0.115798763616195,9.42942696445968,0.00301165517838229,48679.0555551212,-118440.566052993,0.275705294335431,0.0174252824410364
"50m","spec_sa","Spectral angle entropy","spec_hull3d_a","Raw PCA 3D hull area",74,0.336604674036338,0.113302706583109,9.20020274624699,0.00336383889086897,9642.0777465302,-22351.7848630314,0.278459829692706,0.0162903661118194
"50m","spec_sa","Spectral angle entropy","spec_spca_alpha","Std PCA alpha hull",74,0.678140726175646,0.459874844498032,61.3024379008722,3.18859056090029e-11,1270.65231324744,-2909.9257038192,0.753898556090337,9.00269424343828e-15
"50m","spec_sa","Spectral angle entropy","spec_spca_rao","Std PCA Rao's Q",74,0.639687909672512,0.409200621781188,49.8687809338447,8.50224045414656e-10,703.719737726796,-1831.21959347659,0.683820807108478,1.88201943357957e-11
"50m","spec_sa","Spectral angle entropy","spec_spca_mean","Std PCA mean distance",74,0.706257945241418,0.498800285216631,71.6553092036777,2.07719570558133e-12,11.3200714531713,-24.7730539477274,0.756445760829322,6.50127876608046e-15
"50m","spec_sa","Spectral angle entropy","spec_spca_convex","Std PCA convex hull",74,0.297900358681512,0.0887446237025735,7.01187951564938,0.00994251546569403,6158.66786057646,-14128.5887705536,0.278489448352462,0.0162785167779857
"50m","spec_sa","Spectral angle entropy","spec_spca_hull3d_v","Std PCA 3D hull volume",74,0.328431554825258,0.107867286204937,8.70548124361182,0.00427823848083111,139924.996089141,-337337.545009587,0.347027027027027,0.00245241510981186
"50m","spec_sa","Spectral angle entropy","spec_spca_hull3d_a","Std PCA 3D hull area",74,0.348565387183542,0.121497829142413,9.95768022942291,0.00233853466275926,18083.9088161576,-41989.131963044,0.331714179933358,0.00388736449479819
"50m","spec_alpha","Raw PCA alpha hull","spec_rao_q","Raw PCA Rao's Q",74,0.798783643997049,0.638055309917204,126.925421404938,1.50378861548183e-17,0.305447708974473,-30.2712494930444,0.876430951499444,1.49974093337125e-24
"50m","spec_alpha","Raw PCA alpha hull","spec_pca_mean","Raw PCA mean distance",74,0.87598963741158,0.767357844852472,237.488192087723,1.69156160339854e-24,0.0062014423124823,3.9343582787084,0.873765272121436,3.0814572509504e-24
"50m","spec_alpha","Raw PCA alpha hull","spec_convex","Raw PCA convex hull",74,0.422699754421528,0.17867508238802,15.663235896144,0.000175591599844831,2.66207329479449,72.4726080236673,0.598430211032951,1.79126343772729e-08
"50m","spec_alpha","Raw PCA alpha hull","spec_hull3d_v","Raw PCA 3D hull volume",74,0.568048417300671,0.322679004397797,34.3011488902468,1.30141617843067e-07,43.3962338130871,-12043.5872718006,0.663828211773417,1.14461386239454e-10
"50m","spec_alpha","Raw PCA alpha hull","spec_hull3d_a","Raw PCA 3D hull area",74,0.53671842655701,0.288066669405833,29.1330652828265,8.24808062768251e-07,8.21057355871855,-996.2851203789,0.645731210662717,5.23309533794864e-10
"50m","spec_alpha","Raw PCA alpha hull","spec_spca_alpha","Std PCA alpha hull",74,0.856853924695623,0.734198648266292,198.878983610787,2.09323356444015e-22,0.857413265804356,68.2061470387883,0.787574972232506,8.56778665148399e-17
"50m","spec_alpha","Raw PCA alpha hull","spec_spca_rao","Std PCA Rao's Q",74,0.592703276259767,0.351297173689062,38.9907296218388,2.64440975040921e-08,0.34821335327095,-89.4553343745994,0.770721954831544,9.7141629302874e-16
"50m","spec_alpha","Raw PCA alpha hull","spec_spca_mean","Std PCA mean distance",74,0.792793039481925,0.628520803450989,121.819736525947,3.86228197194927e-17,0.00678612967012733,2.38066675356813,0.772943354313217,7.13829123502664e-16
"50m","spec_alpha","Raw PCA alpha hull","spec_spca_convex","Std PCA convex hull",74,0.323202580883449,0.104459908289722,8.39841059767228,0.00497316125462999,3.5683470051551,734.556690205745,0.394950018511662,0.000497005650436591
"50m","spec_alpha","Raw PCA alpha hull","spec_spca_hull3d_v","Std PCA 3D hull volume",74,0.36366920818549,0.132255292982261,10.973712680368,0.00144778477995608,82.7434189518491,-865.544565956747,0.427560162902629,0.000144962975727778
"50m","spec_alpha","Raw PCA alpha hull","spec_spca_hull3d_a","Std PCA 3D hull area",74,0.361914302615994,0.130981962438021,10.8521352698216,0.00153256116319508,10.0274452575301,1982.65465198876,0.413609774157719,0.00024937335311353
"50m","spec_rao_q","Raw PCA Rao's Q","spec_pca_mean","Raw PCA mean distance",74,0.939634849950236,0.882913651241003,542.930781966737,2.91244217103248e-35,0.017395829680325,5.10877704835055,0.976897445390596,5.35581711331829e-50
"50m","spec_rao_q","Raw PCA Rao's Q","spec_convex","Raw PCA convex hull",74,0.694234848116804,0.481962024339762,66.9859496463289,6.93708436331952e-12,11.4336979411862,-187.213953725164,0.716608663457978,7.00116532702526e-13
"50m","spec_rao_q","Raw PCA Rao's Q","spec_hull3d_v","Raw PCA 3D hull volume",74,0.813094211238694,0.661122196349873,140.465966270061,1.38107772135808e-18,162.442568207119,-11665.3982318676,0.799600148093299,1.31912104949004e-17
"50m","spec_rao_q","Raw PCA Rao's Q","spec_hull3d_a","Raw PCA 3D hull area",74,0.770560665066329,0.593763738547463,105.236763017061,9.93259474964474e-16,30.8266348372695,-942.54125587436,0.783072935949648,1.67385460411984e-16
"50m","spec_rao_q","Raw PCA Rao's Q","spec_spca_alpha","Std PCA alpha hull",74,0.703820246650451,0.495362939595102,70.6767981373196,2.66539798483597e-12,1.84177874123284,339.077018086625,0.67197334320622,5.57872234582555e-11
"50m","spec_rao_q","Raw PCA Rao's Q","spec_spca_rao","Std PCA Rao's Q",74,0.835172333608993,0.697512826825892,166.026621904254,2.25387861293045e-20,1.28314721100953,-82.5114506316072,0.773565346168086,6.54419743032365e-16
"50m","spec_rao_q","Raw PCA Rao's Q","spec_spca_mean","Std PCA mean distance",74,0.808729573211476,0.654043522586816,136.118664342881,2.92201908782539e-18,0.0181033080478268,3.84542253351283,0.723983709737134,3.13113936790686e-13
"50m","spec_rao_q","Raw PCA Rao's Q","spec_spca_convex","Std PCA convex hull",74,0.592026367619244,0.350495219956437,38.8536876282432,2.76762330486186e-08,17.0932876883863,46.1495227879667,0.505990373935579,4.24645936273903e-06
"50m","spec_rao_q","Raw PCA Rao's Q","spec_spca_hull3d_v","Std PCA 3D hull volume",74,0.565985191781156,0.320339237315551,33.9352017256703,1.47840975854381e-07,336.762939111793,-5350.7721696108,0.51611995557201,2.51808253439797e-06
"50m","spec_rao_q","Raw PCA Rao's Q","spec_spca_hull3d_a","Std PCA 3D hull area",74,0.58983012566673,0.34789957714403,38.4124418209475,3.20601733430969e-08,42.7369766242162,1068.26535319728,0.528619029988893,1.29051653526876e-06
"50m","spec_pca_mean","Raw PCA mean distance","spec_convex","Raw PCA convex hull",74,0.536059975087446,0.287360296890754,29.0328216149957,8.55750905086097e-07,476.878404282946,-2019.1581976239,0.621651240281377,3.40357016354247e-09
"50m","spec_pca_mean","Raw PCA mean distance","spec_hull3d_v","Raw PCA 3D hull volume",74,0.682519590130121,0.465832990911388,62.7893051703912,2.12584286775727e-11,7365.25975818048,-42683.9019496149,0.718563495001851,5.67046822574278e-13
"50m","spec_pca_mean","Raw PCA mean distance","spec_hull3d_a","Raw PCA 3D hull area",74,0.627424129093674,0.393661037768955,46.7454616722527,2.20464601015737e-09,1355.79637273297,-6474.43683318614,0.690751573491299,9.73131600995198e-12
"50m","spec_pca_mean","Raw PCA mean distance","spec_spca_alpha","Std PCA alpha hull",74,0.716382864757418,0.513204408918044,75.9060232241879,7.17292029329437e-13,101.259285402873,-162.771831071533,0.655446131062569,2.34395142769946e-10
"50m","spec_pca_mean","Raw PCA mean distance","spec_spca_rao","Std PCA Rao's Q",74,0.650338870398685,0.422940646351437,52.7705275805113,3.58827907859582e-10,53.9702048407952,-291.929172759539,0.711455016660496,1.21034638178743e-12
"50m","spec_pca_mean","Raw PCA mean distance","spec_spca_mean","Std PCA mean distance",74,0.739159636384448,0.546356968059989,86.7151018105381,5.49532581537954e-14,0.893731014359508,-0.22818940663616,0.693358015549796,7.55742868472694e-12
"50m","spec_pca_mean","Raw PCA mean distance","spec_spca_convex","Std PCA convex hull",74,0.43417454614889,0.188507536523594,16.7254081098356,0.000111154588529301,677.11569467139,-2389.64806645337,0.400370233246946,0.000408464185698718
"50m","spec_pca_mean","Raw PCA mean distance","spec_spca_hull3d_v","Std PCA 3D hull volume",74,0.42701438927151,0.182341288644921,16.0562990403132,0.000148138426630133,13723.8417449791,-56584.9561120731,0.418467234357645,0.00020700316377478
"50m","spec_pca_mean","Raw PCA mean distance","spec_spca_hull3d_a","Std PCA 3D hull area",74,0.439945948105182,0.193552437254167,17.2804483838364,8.77685943342794e-05,1721.82946718948,-5266.15318541353,0.423532025175861,0.000169956684884409
"50m","spec_convex","Raw PCA convex hull","spec_hull3d_v","Raw PCA 3D hull volume",74,0.898765824301255,0.807780006931914,302.570817794676,1.71191250460476e-27,10.9024781020365,-2347.23933674815,0.888752313957793,4.26788953300083e-26
"50m","spec_convex","Raw PCA convex hull","spec_hull3d_a","Raw PCA 3D hull area",74,0.927737273986591,0.860696449544072,444.856891043699,1.53473951636959e-32,2.25353331659358,453.894028628006,0.925124028137727,5.26533016382628e-32
"50m","spec_convex","Raw PCA convex hull","spec_spca_alpha","Std PCA alpha hull",74,0.381356841457731,0.145433040526617,12.2531988884395,0.000801276632866856,0.060593625304139,571.691260920186,0.405464642724917,0.000338641336166126
"50m","spec_convex","Raw PCA convex hull","spec_spca_rao","Std PCA Rao's Q",74,0.733448524566885,0.537946738189341,83.8261913742409,1.07251501166174e-13,0.0684210476276245,26.7507522603763,0.680385042576823,2.59260296985255e-11
"50m","spec_convex","Raw PCA convex hull","spec_spca_mean","Std PCA mean distance",74,0.548480160509917,0.300830486472985,30.9793184728413,4.21546049926864e-07,0.000745478693187329,5.82986524648542,0.477023324694557,1.73163783798283e-05
"50m","spec_convex","Raw PCA convex hull","spec_spca_convex","Std PCA convex hull",74,0.87999704334065,0.774394796288286,247.141574819365,5.57389736277933e-25,1.54271414146283,229.887005233046,0.851403184005924,7.27459192555017e-22
"50m","spec_convex","Raw PCA convex hull","spec_spca_hull3d_v","Std PCA 3D hull volume",74,0.813536386465925,0.661841452104034,140.917876682363,1.278710436475e-18,29.3911040233479,289.143009763242,0.779311366160681,2.89392043450798e-16
"50m","spec_convex","Raw PCA convex hull","spec_spca_hull3d_a","Std PCA 3D hull area",74,0.848066006536389,0.719215951442579,184.424823168955,1.52223301838849e-21,3.73100813145156,1781.73662554214,0.811951129211403,1.683728228697e-18
"50m","spec_hull3d_v","Raw PCA 3D hull volume","spec_hull3d_a","Raw PCA 3D hull area",74,0.974652656166586,0.949947800172581,1366.49821283096,1.45158155464179e-48,0.19516870253835,1165.2718453884,0.970114772306553,5.04321914115166e-46
"50m","spec_hull3d_v","Raw PCA 3D hull volume","spec_spca_alpha","Std PCA alpha hull",74,0.52745107727219,0.278204638915594,27.7512645299204,1.37525710666213e-06,0.0069087409016634,558.233605091726,0.502317660125879,5.11135167106635e-06
"50m","spec_hull3d_v","Raw PCA 3D hull volume","spec_spca_rao","Std PCA Rao's Q",74,0.79342901223209,0.629529597451589,122.347509287443,3.49941019597716e-17,0.00610168079222076,44.895973966105,0.729315068493151,1.72187770994945e-13
"50m","spec_hull3d_v","Raw PCA 3D hull volume","spec_spca_mean","Std PCA mean distance",74,0.669379627821936,0.448069086143033,58.451109355072,7.0304808834209e-11,7.50011858048551e-05,5.86040882043818,0.571595705294335,1.0430758072559e-07
"50m","spec_hull3d_v","Raw PCA 3D hull volume","spec_spca_convex","Std PCA convex hull",74,0.817567101976605,0.668415966234425,145.139526238175,6.2769247319837e-19,0.118154150499013,1020.04822991708,0.76550907071455,1.97522799838803e-15
"50m","spec_hull3d_v","Raw PCA 3D hull volume","spec_spca_hull3d_v","Std PCA 3D hull volume",74,0.762641418502221,0.58162193321508,100.093151424723,2.8960077131605e-15,2.27133206745405,14944.4674485998,0.731980747871159,1.27011850129238e-13
"50m","spec_hull3d_v","Raw PCA 3D hull volume","spec_spca_hull3d_a","Std PCA 3D hull area",74,0.805277998747628,0.648472655266985,132.820481475442,5.2146039516922e-18,0.292054364447519,3569.08363165172,0.747382450944095,2.03400960091299e-14
"50m","spec_hull3d_a","Raw PCA 3D hull area","spec_spca_alpha","Std PCA alpha hull",74,0.485842540561411,0.236042974219167,22.2461389453281,1.14405454423957e-05,0.0317798583265951,535.057789635416,0.489433543132173,9.63194549523512e-06
"50m","spec_hull3d_a","Raw PCA 3D hull area","spec_spca_rao","Std PCA Rao's Q",74,0.771704493218799,0.595527824854084,106.00977279593,8.48018389289159e-16,0.0296368561256859,16.589588855138,0.73135875601629,1.36402145709742e-13
"50m","spec_hull3d_a","Raw PCA 3D hull area","spec_spca_mean","Std PCA mean distance",74,0.630054173966363,0.396968262132436,47.3967008346954,1.80353453950323e-09,0.000352543918895577,5.57114572535351,0.552432432432432,3.34478509891846e-07
"50m","spec_hull3d_a","Raw PCA 3D hull area","spec_spca_convex","Std PCA convex hull",74,0.84075948379258,0.706876509587166,173.63026285814,7.21963250680875e-21,0.606788086000946,307.641151693249,0.821962236208811,2.83134857536018e-19
"50m","spec_hull3d_a","Raw PCA 3D hull area","spec_spca_hull3d_v","Std PCA 3D hull volume",74,0.779894829651162,0.608235945316615,111.784089273297,2.66018251160368e-16,11.5994121900192,1574.93494213404,0.779340984820437,2.881592573705e-16
"50m","spec_hull3d_a","Raw PCA 3D hull area","spec_spca_hull3d_a","Std PCA 3D hull area",74,0.838698957487996,0.70341594129145,170.764227833141,1.10417903875238e-20,1.51902060803257,1712.47816770037,0.810499814883376,2.16118016115006e-18
"50m","spec_spca_alpha","Std PCA alpha hull","spec_spca_rao","Std PCA Rao's Q",74,0.721614711031491,0.520727791177062,78.2277801102371,4.06605935815602e-13,0.423672293236493,-129.331966411049,0.876549426138467,1.45194263299961e-24
"50m","spec_spca_alpha","Std PCA alpha hull","spec_spca_mean","Std PCA mean distance",74,0.929328099756866,0.863650716997707,456.055582065579,7.08235880568238e-33,0.00794964959266643,1.81656006882416,0.948789337282488,9.17187814256447e-38
"50m","spec_spca_alpha","Std PCA alpha hull","spec_spca_convex","Std PCA convex hull",74,0.341898062358182,0.11689428504428,9.53044282315638,0.00286885659173486,3.77229364524089,720.898066666503,0.349603850425768,0.00226436385386686
"50m","spec_spca_alpha","Std PCA alpha hull","spec_spca_hull3d_v","Std PCA 3D hull volume",74,0.367590615938244,0.135122860925858,11.2488185282323,0.00127344201746562,83.5810723044962,1517.53763035596,0.386005183265457,0.000682099067535374
"50m","spec_spca_alpha","Std PCA alpha hull","spec_spca_hull3d_a","Std PCA 3D hull area",74,0.377866053851098,0.142782754653001,11.9927105886147,0.000902885122496874,10.4625855745058,2039.99322386241,0.369418733802295,0.00119884440870307
"50m","spec_spca_rao","Std PCA Rao's Q","spec_spca_mean","Std PCA mean distance",74,0.899977024882214,0.809958645315842,306.864906112996,1.13422733548505e-27,0.0131125046306728,5.17348006894134,0.925064790818215,5.41172490362009e-32
"50m","spec_spca_rao","Std PCA Rao's Q","spec_spca_convex","Std PCA convex hull",74,0.713555881203514,0.509161995600124,74.6879079341685,9.69668466813338e-13,13.4094868038389,1130.81287078464,0.635275823768974,1.20369244053606e-09
"50m","spec_spca_rao","Std PCA Rao's Q","spec_spca_hull3d_v","Std PCA 3D hull volume",74,0.677575481636042,0.459108533314314,61.1135808837589,3.35820495904757e-11,262.407666915648,16311.5096725428,0.639096630877453,8.91060891053483e-10
"50m","spec_spca_rao","Std PCA Rao's Q","spec_spca_hull3d_a","Std PCA 3D hull area",74,0.705732288795627,0.498058063448715,71.4428860331806,2.19240255335804e-12,33.282538843108,3820.34500443187,0.645227693446871,5.45128016009473e-10
