quad_id,scale,elev_mean,tri5_mean,tri11_mean,tri21_mean,Name,sub_id
312_a,10m,232.12209750428693,3.115662597456427,13.561643759055878,42.84993486321076,312,312_a
312_b,10m,235.1550886828768,2.023976990977307,9.879902220501256,36.09126658242723,312,312_b
312_c,10m,235.9739489495345,1.5664530082991304,7.912105385602693,32.65594721000662,312,312_c
312_d,10m,233.7473244672226,3.2285583717520274,13.89943996788709,43.50261251419172,312,312_d
411_a,10m,227.04043780762476,1.4633628222135477,7.976811938275789,31.68286468823532,411,411_a
411_b,10m,228.36272364167314,1.1978701301353991,5.448312278759748,19.952215935934827,411,411_b
411_c,10m,228.98762730601584,1.0595839464962185,5.2316578561713,22.196295960397975,411,411_c
411_d,10m,227.463493590524,1.4724499257687917,7.359059935331753,28.97441338389945,411,411_d
510_a,10m,219.79936332164564,1.9458962328910736,9.514481862168521,34.59329330082651,510,510_a
510_b,10m,222.48799155867806,2.3746259083154437,11.005958421248113,36.45821696573701,510,510_b
510_c,10m,223.21413770224018,2.361311305561473,11.095998370374573,37.741164110604394,510,510_c
510_d,10m,220.7828747524374,1.7867519544843353,8.5935236262232,32.8407745425722,510,510_d
609_a,10m,214.53658881443616,1.4660487799031157,7.230004782785463,27.795956755416487,609,609_a
609_b,10m,216.78380826380433,1.7277372492459266,8.03652199791173,27.793048890743353,609,609_b
609_c,10m,216.61252964567961,1.7797389964220907,8.464397538821071,30.283201903701688,609,609_c
609_d,10m,214.7595782002043,1.5465467731245142,7.626635012344619,30.546766905331133,609,609_d
708_a,10m,212.10870351502072,0.6307954228225506,4.104970664784661,27.727943882948786,708,708_a
708_b,10m,213.20431165987708,1.4975443741436483,6.981095208959124,22.620622338970357,708,708_b
708_c,10m,212.98794992939173,1.657857885201807,7.5603702937425235,26.29851854166065,708,708_c
708_d,10m,211.56900745768212,2.5743883746232448,12.081471401439758,38.016606744403745,708,708_d
807_a,10m,208.40474818617125,4.138223334108833,20.099893159350678,60.84512449528656,807,807_a
807_b,10m,209.45201028975026,2.8052609440794973,12.270116644423677,35.56050572868003,807,807_b
807_c,10m,210.3399274657243,3.288555820614983,15.077551998857649,43.24375323124496,807,807_c
807_d,10m,207.91923299172717,3.6271356793979184,18.68859739782233,62.50144445157399,807,807_d
906_a,10m,214.07729542919165,1.7185073310544674,6.88025782308747,22.657929519348773,906,906_a
906_b,10m,213.07635003651382,2.5384203846551308,11.53124509119687,41.36986410006976,906,906_b
906_c,10m,213.69553964697548,2.308229060196126,11.643799505448582,46.026651718917186,906,906_c
906_d,10m,214.9442498018148,2.2082132081381407,8.876742571240886,25.99511400711377,906,906_d
1005_a,10m,217.98642469003406,1.5942753783969714,7.699156862151688,29.105775261085974,1005,1005_a
1005_b,10m,215.56056660712355,2.154256693482905,9.813480113663438,32.24083258009733,1005,1005_b
1005_c,10m,215.62059728039665,2.424646713233634,10.60801118336308,32.88817979232781,1005,1005_c
1005_d,10m,218.2335415980249,1.5898619167921968,7.824785268932704,30.073376611380546,1005,1005_d
1104_a,10m,219.8174848809043,1.2616281029900251,5.947107742624654,21.63734050421842,1104,1104_a
1104_b,10m,218.45887503131073,1.258000571847884,6.070218287931599,24.26845093588938,1104,1104_b
1104_c,10m,219.16109980495546,1.4557118059691752,6.853468965962848,25.02715264422138,1104,1104_c
1104_d,10m,220.86672686845506,1.545470959673796,7.148377761245274,24.516646212839753,1104,1104_d
1203_a,10m,220.09667713247714,1.2721064361319048,5.855637268978549,20.018305363347903,1203,1203_a
1203_b,10m,219.2080441832622,0.959634365835574,4.52669851490937,17.49145083986782,1203,1203_b
1203_c,10m,219.9764681168242,1.336610964648139,5.9766546644010585,20.664065577520823,1203,1203_c
1203_d,10m,221.4086896440237,1.5745397559784517,6.313519751382982,21.47016855670738,1203,1203_d
16_a,10m,257.1377141250363,1.8131794254537237,8.81754710534078,34.50759912891296,16,16_a
16_b,10m,258.67659348217904,1.9104957963585776,9.020694247948,31.788679183779493,16,16_b
16_c,10m,260.49253669056714,1.7402883908332607,8.01540736317328,28.31300318294889,16,16_c
16_d,10m,259.2624401521747,2.0993656828272242,9.293684349135699,30.891015707228842,16,16_d
1302_a,10m,218.39300670472514,1.8501753114062534,8.053949141530477,27.04842731234331,1302,1302_a
1302_b,10m,218.07790546773566,1.6294903314493339,6.916581160362436,22.835523337894347,1302,1302_b
1302_c,10m,219.4955617168896,1.0365137202984038,5.026521789330399,19.81583796105512,1302,1302_c
1302_d,10m,219.9256902556661,1.0541524249352097,5.1972309939860475,20.762188097636116,1302,1302_d
115_a,10m,249.53695609272145,2.4626058497326238,10.606828370533485,37.43052315229475,115,115_a
115_b,10m,249.7434478488641,1.9333140685390178,9.174123536604853,37.647646036671595,115,115_b
115_c,10m,252.82555538745063,3.739599197462049,16.570667935550656,49.01502775661015,115,115_c
115_d,10m,251.04569518134122,1.7240135333891002,9.773912370651916,40.99660048688727,115,115_d
1401_a,10m,211.72685148524852,1.2737990326586484,6.000077213694317,23.72544051019068,1401,1401_a
1401_b,10m,212.1940691603186,2.1430130467684143,10.012203627415966,34.65584682354804,1401,1401_b
1401_c,10m,215.0711287460895,2.70578779749048,12.53975350721981,41.80394258715996,1401,1401_c
1401_d,10m,213.3845743985255,1.9101674503704642,9.808381549132744,38.514053492533485,1401,1401_d
214_a,10m,241.46724015570564,1.5983230551743177,7.798155900260178,29.578147774953994,214,214_a
214_b,10m,242.71023663564014,1.770888092663554,8.270263587565397,30.279740424097252,214,214_b
214_c,10m,244.83121221561183,2.3574824864236184,10.997689677245011,38.13977086991478,214,214_c
214_d,10m,243.10614449017186,1.8396589352832837,8.670815378333042,31.98386395724667,214,214_d
1500_a,10m,208.10462553838565,0.9361242006437217,4.312498766592267,16.581638470496745,1500,1500_a
1500_b,10m,208.29641126254623,1.2485067893960593,5.7663616094366414,18.014483770525636,1500,1500_b
1500_c,10m,209.8153141751784,1.1168640699880583,5.363386519730512,20.277944194976676,1500,1500_c
1500_d,10m,209.5120335535844,1.1766293130038898,5.638474920427882,19.716934582075897,1500,1500_d
313_a,10m,234.277559852949,2.62476072536471,11.546269263387101,38.04352127295745,313,313_a
313_b,10m,236.63074259358524,1.9163189329569557,8.999083054311654,31.740040221948625,313,313_b
313_c,10m,237.75930330783834,1.859481595642183,8.786576687855462,31.557294492103917,313,313_c
313_d,10m,236.71562986353143,1.898823286031929,9.24775990199022,33.107048312157715,313,313_d
412_a,10m,227.593580100112,1.970979290237457,8.576899160387946,27.727976677630892,412,412_a
412_b,10m,229.43293456688482,1.4654464333447748,7.341930006006865,30.744726073436958,412,412_b
412_c,10m,230.23520296657605,2.004311829071852,10.36172385209599,38.514857136577085,412,412_c
412_d,10m,229.03999219996498,1.5715418755131132,7.264513208315195,26.96782906244741,412,412_d
511_a,10m,220.8817745179256,2.2840634537901257,10.541717676518639,36.91559889869998,511,511_a
511_b,10m,223.8845612496689,2.8339761400149643,12.954176624616156,41.83867037044444,511,511_b
511_c,10m,224.6597866198726,3.0660784301781563,13.284791764208807,41.06653870353206,511,511_c
511_d,10m,222.07312819260915,2.541633732585214,11.42113545196173,39.55942133049266,511,511_d
610_a,10m,214.7825397324981,2.6792901606807744,12.25454030310214,37.22024943651207,610,610_a
610_b,10m,217.30781674329654,2.0403865118752487,9.555197829604685,34.20598884800582,610,610_b
610_c,10m,218.36870473185053,1.9459670325137082,9.346429597297572,34.20387720204052,610,610_c
610_d,10m,215.674398377419,2.732035692370854,11.973673830133304,37.96886683294354,610,610_d
709_a,10m,210.12042661435115,2.8165931119429626,12.0362962901825,38.4974468905767,709,709_a
709_b,10m,212.51493958998765,2.4208607379093543,10.599840194472604,32.5122159874432,709,709_b
709_c,10m,212.16500989878537,3.55119623961671,14.227812895423362,38.063738777923554,709,709_c
709_d,10m,212.04435187825334,3.1142969642850544,14.30066154439955,44.243218506621936,709,709_d
808_a,10m,208.40295019406253,2.672309922279332,14.84530774752017,58.533804027933265,808,808_a
808_b,10m,209.66277956848703,4.452248817157746,20.56256040446825,51.56672847516246,808,808_b
808_c,10m,208.5715495895513,3.7071549796067447,15.47487104482256,46.471771309357756,808,808_c
808_d,10m,209.3797487267732,3.8057955878730705,18.469102280901897,59.91533743486487,808,808_d
907_a,10m,215.61314990796276,1.4921809019669359,7.422972358926943,27.087746937786047,907,907_a
907_b,10m,213.9080508399725,2.816000819295519,14.25750174438815,53.08516441079716,907,907_b
907_c,10m,213.52448373480487,3.5435781299373525,17.23957731765993,57.61023981749378,907,907_c
907_d,10m,216.24322227926731,1.4120634026637804,6.361778149409623,28.396710972671524,907,907_d
1006_a,10m,218.083325325762,1.8253433427590866,8.848891175154538,31.11052817946297,1006,1006_a
1006_b,10m,215.4871393666734,2.130789369518297,9.20957929623661,30.939921541210246,1006,1006_b
1006_c,10m,216.6819310239833,2.7206076074396086,10.698886451979583,30.126457691688124,1006,1006_c
1006_d,10m,218.66486719400362,1.4752483773463885,7.576367013799868,28.21666889506832,1006,1006_d
1105_a,10m,221.77485895355971,1.4158625551026212,6.426303001016593,23.89073527587097,1105,1105_a
1105_b,10m,220.01837300279183,1.5489331893906606,7.285359514343875,25.768574137386032,1105,1105_b
1105_c,10m,220.27334912280187,1.6205813435875562,7.444290613671813,26.692879875928167,1105,1105_c
1105_d,10m,222.31716375922744,1.5087467477367191,7.107101361720491,25.20057325876338,1105,1105_d
1204_a,10m,222.3961316706958,1.5577422149107985,6.515172780713979,21.949865577111705,1204,1204_a
1204_b,10m,221.1577331245678,1.6052648013795143,6.797829081964802,23.192409544065306,1204,1204_b
1204_c,10m,222.43451952284397,1.5972064755064055,6.958230737581536,23.823347615365172,1204,1204_c
1204_d,10m,223.80212647229223,1.2256952507904433,5.71708707408329,20.87279895721842,1204,1204_d
17_a,10m,261.3221262261384,1.66245065828981,7.585316007436348,26.558939281129444,17,17_a
17_b,10m,262.2252329511097,1.4053312266444429,7.327214401171823,30.080160983664797,17,17_b
17_c,10m,264.2489071183702,2.3354391267329033,10.882180619868498,37.2935104060213,17,17_c
17_d,10m,262.87857592858853,1.3719685607981125,6.875592173033543,27.80785641785549,17,17_d
1303_a,10m,221.58781775262756,1.556920860861911,6.459938533273198,21.09266293479456,1303,1303_a
1303_b,10m,221.14605847717695,1.6839671267959722,7.147077752506517,22.342288405399614,1303,1303_b
1303_c,10m,222.3863085841408,1.1882201694723205,4.880465976191179,18.695336277845083,1303,1303_c
1303_d,10m,222.94400150034915,1.2356257662346886,5.059296583104936,18.118928354728098,1303,1303_d
116_a,10m,253.9847767871046,4.24281490873786,18.65850681345513,52.22942299536197,116,116_a
116_b,10m,255.84948227052087,2.1914366223294084,10.676813888993404,42.42755954108624,116,116_b
116_c,10m,258.4977132078767,2.2686353815659657,10.173927403964726,34.64368679515782,116,116_c
116_d,10m,256.6416952375765,2.279188184692626,11.193699559291002,42.78370791696606,116,116_d
1402_a,10m,216.9637884988439,3.4204642337475537,15.11294066495646,46.8735655302765,1402,1402_a
1402_b,10m,218.1981570144495,2.329497197975425,10.411373303862248,37.079467856096734,1402,1402_b
1402_c,10m,220.12733341024054,0.9673660847268387,5.173314179617552,22.55969628561476,1402,1402_c
1402_d,10m,219.91727031293343,1.4466791372335355,7.44080042679371,31.346310350030564,1402,1402_d
215_a,10m,245.38591592620978,2.134398490295184,10.142852314622548,37.005350831607274,215,215_a
215_b,10m,247.28121829705194,2.9138207213879666,13.032283726281998,41.38498389691755,215,215_b
215_c,10m,249.37598197914562,2.1770250747562763,9.856988297770508,35.86413355083688,215,215_c
215_d,10m,247.58389244947287,1.893181634731391,9.004164575439898,34.30221356223702,215,215_d
1501_a,10m,211.05443612852403,1.2558599041457952,5.8515343614839495,20.865304001806,1501,1501_a
1501_b,10m,211.4351336867347,1.2174406969340636,5.738300317722954,20.614345770762014,1501,1501_b
1501_c,10m,212.94906287760136,1.308353610943963,6.656816248397669,27.002380303133354,1501,1501_c
1501_d,10m,212.6080080714675,1.2134378766238543,5.874489872147334,23.56428740607694,1501,1501_d
314_a,10m,238.70565728629398,1.9420909169382599,8.666911085387861,29.808146711260623,314,314_a
314_b,10m,240.0607983226339,2.0489206631023404,9.555540098018145,31.6211225900041,314,314_b
314_c,10m,241.78416646161654,1.4853183578077622,7.37363720107606,29.068539031921226,314,314_c
314_d,10m,240.43890109637692,1.6814504865405586,7.767440939000292,27.226197239996768,314,314_d
1600_a,10m,207.3176105008589,1.2576749728135042,5.876893401075453,21.1653014777668,1600,1600_a
1600_b,10m,207.8533950994522,1.0849337329455289,4.946018449014281,18.32530007761977,1600,1600_b
1600_c,10m,208.9469094881325,1.2231274014034457,5.726384365556965,19.473948738604204,1600,1600_c
1600_d,10m,208.21533207784236,1.2816672442209234,5.5764202331407136,19.773073561324924,1600,1600_d
413_a,10m,230.89074352683252,2.3471027673724913,10.261279929235567,34.93155111485165,413,413_a
413_b,10m,232.41389638990867,2.692503437398002,12.182638168795304,40.91284919094055,413,413_b
413_c,10m,235.4390458743049,2.21787965438364,10.891089480008787,39.583713132200565,413,413_c
413_d,10m,233.42926709624797,3.4154836293514377,14.350415448844457,44.1818500104808,413,413_d
512_a,10m,224.9554629871108,2.6438897379685904,11.784878669354006,37.329407811494235,512,512_a
512_b,10m,226.0938382427823,2.1597827380603913,10.129461504234078,33.53290395747571,512,512_b
512_c,10m,228.20900144224177,1.5403943309600598,7.270317899716885,26.33743119844529,512,512_c
512_d,10m,227.0507226045344,1.516066485258732,7.216175038520371,27.582268449131043,512,512_d
611_a,10m,217.63219723951403,2.5643710548499423,11.646460024245098,36.2712036935314,611,611_a
611_b,10m,218.80050598164587,2.5413158093665005,11.02529109074439,35.31667468544209,611,611_b
611_c,10m,221.31328051028186,1.84526382278597,9.189388533058,33.51064710456124,611,611_c
611_d,10m,220.4622171947857,1.676086534091363,8.676286701254414,33.52224900647059,611,611_d
710_a,10m,214.6151615022767,1.9739385900601165,11.061317335361473,45.89058814485443,710,710_a
710_b,10m,212.69636566545054,3.8901142568615446,16.939366041596028,46.352078680811886,710,710_b
710_c,10m,215.1352439819737,2.7219546899990563,12.035152611291657,36.056486320519475,710,710_c
710_d,10m,215.53298928399218,1.407652902620905,7.71942605650264,36.89754875383666,710,710_d
809_a,10m,210.48105845498742,4.9285574143554545,22.49114613722618,62.57628945022255,809,809_a
809_b,10m,208.60040503552696,2.587746095677731,12.214688090610936,41.39816030516141,809,809_b
809_c,10m,209.8294763078748,3.937262933206827,17.198539828435216,50.31557251055185,809,809_c
809_d,10m,209.48118355952002,4.480588819544926,20.824859316947634,63.12275690297539,809,809_d
908_a,10m,216.70358820444318,1.5397915706324923,7.215099817963969,28.787111915310245,908,908_a
908_b,10m,213.87554886259235,3.6141491021371515,17.37613510315673,57.757432527095695,908,908_b
908_c,10m,214.73127671402824,2.6513800603429756,13.884032614653849,53.11013666094113,908,908_c
908_d,10m,216.98737113801286,1.4465959742045487,7.004998518135346,26.87126302291656,908,908_d
1007_a,10m,219.4407059683401,1.8888987553088947,8.690973422531236,28.443979345586563,1007,1007_a
1007_b,10m,217.41602739352768,3.0171422667925105,11.028163981989884,29.460867675657546,1007,1007_b
1007_c,10m,217.57394506195976,2.1034457851045896,8.91379586238333,26.66076968048627,1007,1007_c
1007_d,10m,219.82488680128802,2.2743626441628684,9.784786495564362,31.25882162727215,1007,1007_d
1106_a,10m,222.5466210375513,1.5659747657543954,7.363072943676835,26.497451380532013,1106,1106_a
1106_b,10m,220.43055557099675,1.683519792450925,7.9344835352967555,28.419382696473136,1106,1106_b
1106_c,10m,220.67883238352843,1.6062865939049136,7.339448320457165,26.30978232421114,1106,1106_c
1106_d,10m,222.58104658761704,1.613649380583488,7.506536291810377,27.256154902871362,1106,1106_d
1205_a,10m,224.63779034876794,0.9831028710170884,4.900835962158071,19.424521276910028,1205,1205_a
1205_b,10m,223.3929497578281,1.367463429175259,6.237645949741509,22.062267842222994,1205,1205_b
1205_c,10m,224.12046189193217,1.3552180805158938,6.4005238570068554,23.296994197924597,1205,1205_c
1205_d,10m,225.70702929661655,1.3622224383584451,6.3123638750122995,21.485479390004873,1205,1205_d
18_a,10m,264.7515437430929,2.193738883161537,10.029019058851754,33.432313911074765,18,18_a
18_b,10m,266.66615703714615,2.186577045430319,10.462412143207617,39.26079732905395,18,18_b
18_c,10m,268.7042014563538,2.587667869552408,12.755279841232337,47.99508448561286,18,18_c
18_d,10m,266.7348714941146,2.010218949598368,9.638871093092813,36.81923463030174,18,18_d
1304_a,10m,224.25025221874915,0.9982843021711372,4.811953822271994,18.00702462003836,1304,1304_a
1304_b,10m,223.43840874238032,1.2422244030527354,5.577911090611419,18.957680549481093,1304,1304_b
1304_c,10m,224.6403891092626,0.9838964416560534,4.797155123367096,18.294908724031437,1304,1304_c
1304_d,10m,225.39421769608072,1.1017153910246855,5.225507534722439,18.55119525524002,1304,1304_d
117_a,10m,258.9766386120143,2.2038973802522737,9.981153453105243,33.56761279424084,117,117_a
117_b,10m,260.26710507744474,1.4718830319178489,7.133366177480795,27.577478066946256,117,117_b
117_c,10m,261.90992409248133,1.4931177333903214,6.777597802968138,23.67450940989272,117,117_c
117_d,10m,260.7001533565157,1.3091391209029644,6.443266327340116,25.387083284341404,117,117_d
1403_a,10m,221.40796958400944,1.4510524883635962,6.6366455752084965,22.328704250777825,1403,1403_a
1403_b,10m,221.65288126084153,1.552183110167922,6.5722767144418235,20.854661128848385,1403,1403_b
1403_c,10m,223.09972031129456,1.2541002124942626,5.393648805570051,19.623166976771415,1403,1403_c
1403_d,10m,223.1373476075039,1.335280080552843,6.212661415670222,21.946791054251026,1403,1403_d
216_a,10m,249.5188185017909,2.222958853192572,10.484856959253017,36.169614414789294,216,216_a
216_b,10m,251.33505066139253,2.7545157447223825,13.310700763592294,46.5202389731262,216,216_b
216_c,10m,254.50371395045227,3.761181051813078,15.870952831269522,50.17590137424327,216,216_c
216_d,10m,251.70291787435522,2.5694888791810984,11.805506717553415,43.95515714794232,216,216_d
1502_a,10m,214.58410216043472,2.159139491386858,10.587568101246678,39.15166945076156,1502,1502_a
1502_b,10m,215.43435530359318,2.5238785899121767,12.347690184591649,43.44514583961496,1502,1502_b
1502_c,10m,219.0487611211967,2.4915366493185123,11.416866828940893,39.532912793389634,1502,1502_c
1502_d,10m,218.38746027721226,2.9677640627474364,13.661273268882441,43.74289801856465,1502,1502_d
315_a,10m,242.03913236828882,1.410010284228977,7.256597955211541,29.53037594336361,315,315_a
315_b,10m,243.65054788988874,2.182147604239641,10.290201192394246,34.74859342716512,315,315_b
315_c,10m,246.02101727155662,2.140869223720231,10.218065266207592,36.68631194109666,315,315_c
315_d,10m,243.76973179533982,2.1445758439838607,10.140520106311946,34.887933982082096,315,315_d
1601_a,10m,209.6647594566306,1.6754438556737832,7.512341727065294,24.760611997503478,1601,1601_a
1601_b,10m,210.53628863939724,1.3329104358186983,6.330462177404393,22.777981832953042,1601,1601_b
1601_c,10m,212.20517490238174,1.3982990773216626,6.68345620045831,24.737847912415862,1601,1601_c
1601_d,10m,211.44432950108057,1.5845876108393198,7.323610854124142,27.278846093248873,1601,1601_d
414_a,10m,236.10670918386734,2.153410313301127,10.230465803351901,37.48781590909041,414,414_a
414_b,10m,237.61457753900257,1.6721617917635452,8.068000401100809,29.97005240903126,414,414_b
414_c,10m,239.1787651920457,1.6852246164954496,7.4740741345233666,26.336466367956145,414,414_c
414_d,10m,237.85365339586025,1.6665892475724084,7.774850525238832,27.42570581821454,414,414_d
1700_a,10m,205.72905496308474,1.4156581541832518,6.807293328946984,25.748652300928352,1700,1700_a
1700_b,10m,206.52998473207043,1.375789351787244,6.425279720040744,22.481102358801206,1700,1700_b
1700_c,10m,207.56552343337802,1.56956169618145,6.092676026273508,20.885829878517427,1700,1700_c
1700_d,10m,206.6467034491597,2.4724993970747344,9.401267508080856,27.945990124040666,1700,1700_d
513_a,10m,228.6361484104222,1.354519553862979,6.491185651375224,22.878654018061866,513,513_a
513_b,10m,229.64782743496133,1.219068489161161,6.111166924888211,25.32647642209721,513,513_b
513_c,10m,231.19032691818677,2.2642182402754463,10.795548388399713,38.55490255735989,513,513_c
513_d,10m,229.6680634135546,1.060669508267239,5.903939929100456,26.406117121782277,513,513_d
612_a,10m,222.40900472965455,1.756026970462166,8.334135817058774,31.245838672419005,612,612_a
612_b,10m,223.69963469383285,2.488662745929799,10.8365457068395,35.46661064631744,612,612_b
612_c,10m,226.0217572979665,1.477945686514648,7.443897578138624,29.65958182374102,612,612_c
612_d,10m,224.4779736447075,2.2269602677825415,10.173488165684258,33.119593585666124,612,612_d
711_a,10m,216.18390189043922,1.3779636512098972,6.737610425107258,28.46271926364913,711,711_a
711_b,10m,217.25709415834643,1.3765186078581861,7.0241182961659545,29.06222762710363,711,711_b
711_c,10m,219.14982153801887,2.0374251151472165,9.639314620384619,32.50648426785024,711,711_c
711_d,10m,217.25448550100327,2.09703816681887,9.874446378389683,34.454600413847785,711,711_d
810_a,10m,208.433720166994,4.188201344850393,19.66651508432327,64.7861611890572,810,810_a
810_b,10m,211.28736659064313,4.327463698237908,18.918382470453587,54.88797962252637,810,810_b
810_c,10m,211.68414233417363,4.79694433222527,21.090284564728236,57.35680235865339,810,810_c
810_d,10m,208.80082799718238,3.613918129746399,15.187789719556255,56.052476331807426,810,810_d
909_a,10m,217.0445641996995,1.5407721815274875,7.413743766655155,26.589711363849055,909,909_a
909_b,10m,214.91809734148433,1.6761455712264424,9.44369321800312,44.75608737697097,909,909_b
909_c,10m,214.584756324106,2.2263882836300346,11.982110038770927,49.217639051538406,909,909_c
909_d,10m,216.70496062731766,1.3901411105974097,6.886708154774196,26.438252856083135,909,909_d
1008_a,10m,219.4958918128834,2.1987625512576416,9.183211351482075,30.478280878462236,1008,1008_a
1008_b,10m,218.01253415782566,1.2672777013105825,5.514110071696559,21.804880529640187,1008,1008_b
1008_c,10m,218.80906472436692,1.405411960594254,6.240308564433687,21.745484168001646,1008,1008_c
1008_d,10m,220.037751149006,1.481217193010926,6.265719507563663,22.30052957659563,1008,1008_d
1107_a,10m,223.09715772918634,1.503702499780008,7.06721933992982,25.780963105134845,1107,1107_a
1107_b,10m,221.39875332218497,1.538426670755439,7.1749866106955755,25.90356506065255,1107,1107_b
1107_c,10m,222.24086907240698,1.5176398936688598,7.3009973462353175,27.39361602944442,1107,1107_c
1107_d,10m,223.70782377671296,1.1261479892209016,5.614511039344186,22.628732764172018,1107,1107_d
1206_a,10m,226.4647731101437,1.2667505509922399,5.925307933872007,21.42674299590439,1206,1206_a
1206_b,10m,224.57211126911824,1.4390771049245095,7.0376275730443245,25.437863866115872,1206,1206_b
1206_c,10m,224.8626140196369,1.699508503268969,8.183481381676058,27.82877456293176,1206,1206_c
1206_d,10m,226.82219000165665,1.1683743738103174,5.684429584338642,21.23814334055325,1206,1206_d
19_a,10m,268.71255696524844,2.763994994645968,12.929094669846315,45.879299598396535,19,19_a
19_b,10m,271.79979104154745,3.7896302032755895,16.411258271862554,52.15791220952954,19,19_b
19_c,10m,274.3578025647504,2.2768194710284746,11.574081178173818,46.45366805774358,19,19_c
19_d,10m,271.1038316105518,3.5110644507670834,15.888575038398393,51.469860295440945,19,19_d
1305_a,10m,226.71682595468414,1.140017368775443,5.238227669692987,18.22253021711713,1305,1305_a
1305_b,10m,225.71995120228647,1.2000946426905181,5.617550378301369,19.36594793524719,1305,1305_b
1305_c,10m,226.8648914518213,1.056558758458103,5.0151965714219005,18.084473359714817,1305,1305_c
1305_d,10m,227.73253793061608,0.8304821479714888,3.9135465451445834,15.442822860567297,1305,1305_d
118_a,10m,262.020302361251,1.4060801111789718,6.0502233738005575,21.61862283512224,118,118_a
118_b,10m,263.1253434054159,1.3583728470145415,6.589901145768093,26.029503889324985,118,118_b
118_c,10m,264.67388453282814,1.9544404736238097,9.148026329522553,31.512967762278073,118,118_c
118_d,10m,263.01210249082527,1.6179740778202036,7.283934202599087,25.461952494860892,118,118_d
1404_a,10m,224.85477554229368,1.164686094780288,5.637405850296803,20.935453740512003,1404,1404_a
1404_b,10m,224.6646961671775,1.1096052353735926,5.456239905131672,19.83557854122149,1404,1404_b
1404_c,10m,226.18035196263523,1.1693542592441502,5.436189345062866,18.727953699591463,1404,1404_c
1404_d,10m,226.4298056724358,1.1121400741135739,5.266343630306343,18.284097076445615,1404,1404_d
217_a,10m,254.3980130028602,4.141352635143932,17.033966348035193,51.49932009955722,217,217_a
217_b,10m,257.2486840555387,2.6648716432392923,12.811895549199685,45.3258562991805,217,217_b
217_c,10m,259.5358864836314,2.0107776141638847,9.211304418542712,32.861187568081924,217,217_c
217_d,10m,257.4654637370923,2.7849895894779086,12.497300965095215,46.14121377616606,217,217_d
1503_a,10m,220.75297163272487,1.4714773151833753,7.291732538954061,29.103105703469907,1503,1503_a
1503_b,10m,221.08236770391724,1.5035961296686893,6.960275777253467,25.785079269173103,1503,1503_b
1503_c,10m,223.0331285785512,1.3033527129953146,6.39288288434322,23.446653322584837,1503,1503_c
1503_d,10m,222.79895243142974,1.3845081817529192,6.857880363657473,25.010937656534914,1503,1503_d
316_a,10m,245.765236088649,2.176102106005224,10.236984286608815,36.73407837148111,316,316_a
316_b,10m,247.92026403225728,2.1977206942728165,10.062689833911492,36.01480548728942,316,316_b
316_c,10m,250.1067666186019,2.5423507388014372,11.046992557365954,38.10371712956083,316,316_c
316_d,10m,247.83197134563943,2.4506452007051593,11.67680790958443,39.769970081442764,316,316_d
1602_a,10m,213.6881102937916,2.154611009496062,9.7123361526264,33.98607010004822,1602,1602_a
1602_b,10m,214.1961428806799,1.8975378409056967,9.127368406422775,34.63558623621663,1602,1602_b
1602_c,10m,217.37614170375227,2.7490685897127323,12.799700347187784,42.20141904673387,1602,1602_c
1602_d,10m,216.4109574688213,2.621661069715744,11.78517895879196,39.86479355882546,1602,1602_d
415_a,10m,239.2300768342445,1.4056503310994721,6.601384620779598,24.758197049250366,415,415_a
415_b,10m,240.58750985006833,1.6401734397249261,7.6115866393107074,26.306057738088985,415,415_b
415_c,10m,242.0945266973813,1.8846047986449836,8.806628438928072,30.89970830011891,415,415_c
415_d,10m,240.40106302848184,1.6021315428756868,7.682283044745009,27.436211993845486,415,415_d
1701_a,10m,208.23320908577375,1.846141615571458,8.40306331849515,26.898375186020758,1701,1701_a
1701_b,10m,208.91515003710185,1.7941880243828614,8.020015244082153,24.96380492962927,1701,1701_b
1701_c,10m,210.6559407504772,1.4525163162772663,7.069923238734324,28.241724918719196,1701,1701_c
1701_d,10m,210.01690047269875,1.5972783127234427,7.3899566658088816,27.01159859586979,1701,1701_d
514_a,10m,231.21578832838193,2.6488694765208316,12.37037959739757,42.456700112858954,514,514_a
514_b,10m,234.204545042927,2.9544029114342427,13.80573009275117,46.13909180509763,514,514_b
514_c,10m,236.33335328954368,1.7821443705129782,8.776290938693517,35.87549697526545,514,514_c
514_d,10m,233.95371076976934,4.074025317728019,17.075594750838764,50.41523357548498,514,514_d
1800_a,10m,202.2444711148635,1.882342529070744,8.717897893508486,32.60800139650057,1800,1800_a
1800_b,10m,204.3567527860961,2.0621485855505868,9.667382912951314,31.827699561020804,1800,1800_b
1800_c,10m,204.87308187402118,2.8790600035622718,11.772433528131018,34.25628673745846,1800,1800_c
1800_d,10m,204.2892778147169,2.137972115220837,9.495693145253371,31.435831441769846,1800,1800_d
613_a,10m,226.07352494562667,1.531591330680201,7.392002279206608,28.25494164846577,613,613_a
613_b,10m,227.37207199546086,1.407464998952476,6.6101036620132385,23.485496443739024,613,613_b
613_c,10m,228.58338640671224,1.3269937359609383,6.033369823754859,21.04508619497826,613,613_c
613_d,10m,227.2973278681581,1.2893266971806132,6.162479831135705,23.398123513891807,613,613_d
712_a,10m,219.69582922294683,1.902423310078409,9.073024658171395,32.65525098133888,712,712_a
