"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points","standardized_PCA_n_pixels","standardized_PCA_manual_excluded","standardized_PCA_metric_method","standardized_PCA_pca_euclidean_mean","standardized_PCA_pca_euclidean_median","standardized_PCA_pca_euclidean_sd","standardized_PCA_rao_q_pca","standardized_PCA_rao_q_distance","standardized_PCA_alpha_hull_area","standardized_PCA_alpha_hull_method","standardized_PCA_alpha_hull_n_points","standardized_PCA_alpha_hull_alpha","standardized_PCA_pca_convex_hull_area","standardized_PCA_pca_hull_volume_3d","standardized_PCA_pca_hull_area_3d","standardized_PCA_pca_hull_3d_method","standardized_PCA_pca_hull_3d_n_points","sa_n_pixels","sa_n_pairs","sa_method","sa_entropy","sa_exact_entropy","sa_boot_mean","sa_boot_sd","sa_boot_cv","sa_boot_median","sa_boot_min","sa_boot_max","scale"
"1300_b",6918,FALSE,"all_pixels",7.23711967487865,6.7041035690707,3.80587755996527,133.717022839018,"squared_euclidean_pc1_pc3",474.137682894393,"all_pixels",6894,1,1099.5368071455,8635.62350085981,2789.33958215546,"all_pixels",6894,6918,FALSE,"all_pixels",6.44450073810359,5.62403632212512,4.09920628407189,116.665305940941,"squared_euclidean_pc1_pc3",510.006566315305,"all_pixels",6894,1,2065.41458471525,27302.640906771,5503.348542291,"all_pixels",6894,6918,23925903,"bootstrap_mean",2.81992487487246,NA,2.81992487487246,0.00993443009614745,0.00352294140339351,2.82063778859997,2.79065405136897,2.84342156630581,"10m"
"1300_c",6481,FALSE,"all_pixels",7.68494309536647,7.17407347679264,3.91860667745267,148.82291872931,"squared_euclidean_pc1_pc3",462.212576668701,"all_pixels",6448,1,989.593980456933,6649.32841186683,2386.63218947044,"all_pixels",6448,6481,FALSE,"all_pixels",6.76675818287978,6.27451371859859,3.62360971505592,117.835075332471,"squared_euclidean_pc1_pc3",508.504563640076,"all_pixels",6448,1,2265.24404094309,29446.8309623109,5818.50078751835,"all_pixels",6448,6481,20998440,"bootstrap_mean",2.84666322081183,NA,2.84666322081183,0.0101783848568529,0.00357554935983968,2.84645566515089,2.81779591705743,2.865666674976,"10m"
"1300_d",6545,FALSE,"all_pixels",6.64505995601449,5.92474442465108,3.82437492827232,117.560861503917,"squared_euclidean_pc1_pc3",460.671050866196,"all_pixels",6455,1,1142.72252371966,7156.05999604234,2711.28273511957,"all_pixels",6455,6545,FALSE,"all_pixels",6.78816034498111,6.14810859070307,4.1033632516721,125.828276512231,"squared_euclidean_pc1_pc3",512.868183462044,"all_pixels",6455,1,2794.82237522057,43441.8077421632,7768.08672484622,"all_pixels",6455,6545,21415240,"bootstrap_mean",2.87891104644078,NA,2.87891104644078,0.00953939236379192,0.00331354189480274,2.87951612421202,2.85637476566241,2.89768679321935,"10m"
"1301_a",5629,FALSE,"all_pixels",7.18554671068356,6.57040341650682,3.83851924547199,132.727387943964,"squared_euclidean_pc1_pc3",471.919789519565,"all_pixels",5580,1,731.136028332456,4351.96374998952,1824.39612457224,"all_pixels",5580,5629,FALSE,"all_pixels",6.81967091001277,6.25143930141999,3.68157990002331,120.119067975953,"squared_euclidean_pc1_pc3",527.399683079922,"all_pixels",5580,1,1270.35237517465,19527.4984305344,3925.37530291105,"all_pixels",5580,5629,15840006,"bootstrap_mean",2.87768837008966,NA,2.87768837008966,0.00738962679174551,0.0025679037621142,2.87779890841443,2.86296459435403,2.8979959292032,"10m"
"1301_b",7611,FALSE,"all_pixels",7.96893191553496,7.45495573071342,4.14089074178811,161.297198179187,"squared_euclidean_pc1_pc3",602.687778602043,"all_pixels",7490,1,1240.14839561363,9065.21227331797,3036.06797930689,"all_pixels",7490,7611,FALSE,"all_pixels",7.09010744672516,6.4411441408706,3.86013098402442,130.336554093626,"squared_euclidean_pc1_pc3",588.420650430758,"all_pixels",7490,1,1637.44572646524,25167.3390308247,4840.58075649803,"all_pixels",7490,7611,28959855,"bootstrap_mean",2.84653527758365,NA,2.84653527758365,0.00862068738048632,0.00302848429400257,2.84553994289587,2.82901581414767,2.87247561915851,"10m"
"1301_c",7184,FALSE,"all_pixels",9.1669336318674,7.956013812524,5.75400458487461,234.273264640077,"squared_euclidean_pc1_pc3",790.712400989627,"all_pixels",7174,1,1449.15254727275,12437.4112573409,3700.91969710871,"all_pixels",7174,7184,FALSE,"all_pixels",9.23715632108423,7.91376153536043,5.89507502775881,240.144258158314,"squared_euclidean_pc1_pc3",788.746035581562,"all_pixels",7174,1,2228.16500604099,33920.0512825779,6186.80455700596,"all_pixels",7174,7184,25801336,"bootstrap_mean",2.82215632302435,NA,2.82215632302435,0.00853014307422823,0.00302256221763327,2.82235931484765,2.80402298212884,2.84112311229579,"10m"
"1301_d",6294,FALSE,"all_pixels",6.4967186966049,5.691877945301,4.13322422529582,118.576364121936,"squared_euclidean_pc1_pc3",508.514743413006,"all_pixels",6273,1,1224.23202924163,7857.63291818257,2906.13410709395,"all_pixels",6273,6294,FALSE,"all_pixels",6.56635046868965,5.7890597070738,4.09470031093693,119.761730433168,"squared_euclidean_pc1_pc3",528.69206960077,"all_pixels",6273,1,2323.93766558211,40422.4373930274,6846.76865292995,"all_pixels",6273,6294,19804071,"bootstrap_mean",2.83437799168554,NA,2.83437799168554,0.00784762987344165,0.00276873088080071,2.83485167052422,2.81163293817028,2.85507316223278,"10m"
"1302_a",6333,FALSE,"all_pixels",7.4644843263138,6.98536205774992,3.82900611660606,140.75499807352,"squared_euclidean_pc1_pc3",539.4345323067,"all_pixels",6257,1,1093.12450291955,7615.12670465537,2724.41590308652,"all_pixels",6257,6333,FALSE,"all_pixels",7.87505925535604,7.01973362718486,4.47226833168159,164.029168116037,"squared_euclidean_pc1_pc3",671.155333716906,"all_pixels",6257,1,2015.76806487931,36593.6849250513,5988.96026138316,"all_pixels",6257,6333,20050278,"bootstrap_mean",2.91483535236964,NA,2.91483535236964,0.00840235149045801,0.00288261615999245,2.91565998417166,2.89353301871916,2.93892138373658,"10m"
"1302_b",7402,FALSE,"all_pixels",6.98549951387656,6.42342995762407,3.69339400126408,124.873039610252,"squared_euclidean_pc1_pc3",482.402335632978,"all_pixels",7382,1,872.043641009015,6649.1603637849,2239.78372720454,"all_pixels",7382,7402,FALSE,"all_pixels",7.00099368366034,6.37256821593642,3.80803245742457,127.026129350622,"squared_euclidean_pc1_pc3",582.393800125603,"all_pixels",7382,1,1527.67495774135,21621.8554033539,4360.25389497508,"all_pixels",7382,7402,27391101,"bootstrap_mean",2.80746768541239,NA,2.80746768541239,0.00822588363095458,0.00293000117995883,2.80631510605246,2.79047336690317,2.82553890149893,"10m"
"1302_c",7231,FALSE,"all_pixels",5.89606224427922,5.08333050874128,3.66786709828886,96.4298770855653,"squared_euclidean_pc1_pc3",422.955800876023,"all_pixels",7165,1,1020.62940499027,8814.84073259503,2678.63812480781,"all_pixels",7165,7231,FALSE,"all_pixels",6.41108384055682,5.66848267059615,3.82780555092423,111.504130114787,"squared_euclidean_pc1_pc3",522.789438610178,"all_pixels",7165,1,2197.50441989794,31929.4279199713,6279.56863850711,"all_pixels",7165,7231,26140065,"bootstrap_mean",2.79844076483577,NA,2.79844076483577,0.00880241169037558,0.00314547007783178,2.79883991960845,2.77976101961288,2.8242634855234,"10m"
"1302_d",6777,FALSE,"all_pixels",6.08932170766017,5.49227516513703,3.26287655238245,95.4492626005355,"squared_euclidean_pc1_pc3",419.091880710632,"all_pixels",6693,1,766.655821218775,5904.70647704691,2015.04845556639,"all_pixels",6693,6777,FALSE,"all_pixels",6.69077575881157,6.00622157265973,3.71579488597014,117.143149075452,"squared_euclidean_pc1_pc3",539.213135828317,"all_pixels",6693,1,1693.6542902803,25623.4052292152,4877.03034155122,"all_pixels",6693,6777,22960476,"bootstrap_mean",2.89993683510489,NA,2.89993683510489,0.00894226594505548,0.00308360714509564,2.90002676221961,2.87794980851187,2.91736243717782,"10m"
"1303_a",6546,FALSE,"all_pixels",5.22970511953575,4.7377737103925,2.98210030053338,72.4827586241167,"squared_euclidean_pc1_pc3",272.105941055828,"all_pixels",6279,1,649.138216195311,3349.67176400551,1577.68660050943,"all_pixels",6279,6546,FALSE,"all_pixels",4.82069125117645,4.3042141932817,2.84420469470309,62.6546573832739,"squared_euclidean_pc1_pc3",307.762269819384,"all_pixels",6279,1,1364.39981133309,17683.2802738719,4031.64493549003,"all_pixels",6279,6546,21421785,"bootstrap_mean",2.76298979815943,NA,2.76298979815943,0.207548460022842,0.0751173457683777,2.69587289661443,2.67491554353365,3.39617337156357,"10m"
"1303_b",6956,FALSE,"all_pixels",8.11972277089031,7.25929980434249,4.77227547048577,177.40247389223,"squared_euclidean_pc1_pc3",417.180075484647,"all_pixels",6849,1,610.448987383016,2962.8906533088,1509.13671504496,"all_pixels",6849,6956,FALSE,"all_pixels",5.39771591593713,4.95752252247653,2.78594000258472,73.7913660267184,"squared_euclidean_pc1_pc3",386.604633596217,"all_pixels",6849,1,726.323073925253,7956.99087148504,2210.36430326231,"all_pixels",6849,6956,24189490,"bootstrap_mean",2.76520135435899,NA,2.76520135435899,0.0816467647899406,0.0295265169971202,2.75581680230601,2.73958707876541,3.43534378604113,"10m"
"1303_c",7660,FALSE,"all_pixels",7.54439778138757,6.79581390222193,4.51657724785733,154.629489606951,"squared_euclidean_pc1_pc3",399.487591190713,"all_pixels",7406,1,825.850893868769,3915.83405172477,1936.82780168647,"all_pixels",7406,7660,FALSE,"all_pixels",5.1892167959049,4.52829671034909,3.74208683979831,81.8587135513632,"squared_euclidean_pc1_pc3",342.844041384366,"all_pixels",7406,1,1942.3318628831,20993.0082243815,5099.69716211348,"all_pixels",7406,7660,29333970,"bootstrap_mean",2.74144243108567,NA,2.74144243108567,0.0111288907575851,0.00405950189994608,2.74202127147633,2.72100454932459,2.77115039205487,"10m"
"1303_d",6527,FALSE,"all_pixels",5.80085323699644,5.33527648545767,3.13883865672932,87.0013938410904,"squared_euclidean_pc1_pc3",317.774137850742,"all_pixels",6293,1,665.970906959291,3389.53839991878,1630.98120059966,"all_pixels",6293,6527,FALSE,"all_pixels",4.937891229956,4.33030223033227,2.98869121766087,66.627352963605,"squared_euclidean_pc1_pc3",353.914943268135,"all_pixels",6293,1,1209.50268588709,12565.7793923141,3305.40901112463,"all_pixels",6293,6527,21297601,"bootstrap_mean",2.75563800700419,NA,2.75563800700419,0.115273902841373,0.0418320194990685,2.73605373909561,2.71253608585131,3.42678098060905,"10m"
"1304_a",6161,FALSE,"all_pixels",5.9281183982469,5.43668527825321,3.33252657650211,92.4930370811158,"squared_euclidean_pc1_pc3",320.369357114364,"all_pixels",6110,1,496.592477383466,2393.25102468301,1218.18166089876,"all_pixels",6110,6161,FALSE,"all_pixels",5.568720370512,5.00278372891102,3.04849952357122,80.604974988868,"squared_euclidean_pc1_pc3",409.522804593834,"all_pixels",6110,1,912.158354186405,12527.535265467,2912.48126026734,"all_pixels",6110,6161,18975880,"bootstrap_mean",2.82701182538862,NA,2.82701182538862,0.00897580621580224,0.0031750154474746,2.8287507861931,2.80207174635354,2.84733189074149,"10m"
"1304_b",8073,FALSE,"all_pixels",5.87489012650842,5.33896715380012,3.22690222189998,89.8518842116352,"squared_euclidean_pc1_pc3",434.260947984263,"all_pixels",7923,1,605.293987315236,3054.40181576573,1443.10378376296,"all_pixels",7923,8073,FALSE,"all_pixels",5.15389949112726,4.42242941853449,3.304815838829,74.9662696245786,"squared_euclidean_pc1_pc3",451.616092282334,"all_pixels",7923,1,1217.28225452341,16382.3933538955,3572.12626645307,"all_pixels",7923,8073,32582628,"bootstrap_mean",2.78623202414892,NA,2.78623202414892,0.0091908790264026,0.00329867683191605,2.78755920504731,2.76291658556173,2.80686949618034,"10m"
"1304_c",8232,FALSE,"all_pixels",6.92931571452911,6.27976027038607,3.84249332164327,125.556755235925,"squared_euclidean_pc1_pc3",456.873028614082,"all_pixels",8097,1,1004.9727106595,6814.79855441963,2454.83400722035,"all_pixels",8097,8232,FALSE,"all_pixels",6.03146878229781,5.13022788583588,4.44246669195114,112.223457134279,"squared_euclidean_pc1_pc3",462.81023060649,"all_pixels",8097,1,2402.87298603151,33083.5219430979,6373.67495722153,"all_pixels",8097,8232,33878796,"bootstrap_mean",2.79486052390616,NA,2.79486052390616,0.00981785905850291,0.00351282612299423,2.79516653039146,2.77024588233385,2.82993329022909,"10m"
"1304_d",7515,FALSE,"all_pixels",6.32934813517006,5.77828723360586,3.43886887814403,103.769786697235,"squared_euclidean_pc1_pc3",374.88768962912,"all_pixels",7254,1,571.078791192592,2980.94598299413,1399.16026385245,"all_pixels",7254,7515,FALSE,"all_pixels",5.31622008958863,4.74901135042725,2.98351426476774,74.3247378606533,"squared_euclidean_pc1_pc3",388.686612317865,"all_pixels",7254,1,886.68697384089,10392.989499487,2660.97416182243,"all_pixels",7254,7515,28233855,"bootstrap_mean",2.73237473913444,NA,2.73237473913444,0.0822737205657873,0.0301107016498951,2.72242552079353,2.70051956994177,3.40724894720221,"10m"
"1305_a",8546,FALSE,"all_pixels",5.47765800790983,4.87713283503375,3.17559846445148,80.1759656840145,"squared_euclidean_pc1_pc3",378.795589776133,"all_pixels",8492,1,811.252543684414,5337.82008632039,2036.21768205744,"all_pixels",8492,8546,FALSE,"all_pixels",5.1819111510128,4.33779496298364,3.58046468695747,79.3408609328548,"squared_euclidean_pc1_pc3",450.151573438518,"all_pixels",8492,1,1783.54930240721,25389.111689202,5185.41121961109,"all_pixels",8492,8546,36512785,"bootstrap_mean",2.76520938377296,NA,2.76520938377296,0.0101679710369295,0.00367710709235911,2.76458930843712,2.74136497468742,2.79058685290054,"10m"
"1305_b",8327,FALSE,"all_pixels",6.71840056174443,6.05034044291033,3.52153284839331,115.073220870559,"squared_euclidean_pc1_pc3",498.832823799174,"all_pixels",8039,1,846.292403462218,5541.09122000197,2070.66273000123,"all_pixels",8039,8327,FALSE,"all_pixels",6.40889968810371,5.68317156564757,3.61274591076856,108.248721609494,"squared_euclidean_pc1_pc3",543.175492507581,"all_pixels",8039,1,1423.4623647565,21549.1052551981,4241.81814188402,"all_pixels",8039,8327,34665301,"bootstrap_mean",2.74653976696397,NA,2.74653976696397,0.00906730316396885,0.00330135513529879,2.7457717826704,2.72297409164034,2.769126243374,"10m"
"1305_c",8027,FALSE,"all_pixels",7.27091038269131,6.81390200121408,3.86992472499581,135.681178854944,"squared_euclidean_pc1_pc3",451.778156771343,"all_pixels",7990,1,800.432162632167,5417.46204931794,2006.55915739196,"all_pixels",7990,8027,FALSE,"all_pixels",7.33345165319242,6.6354690065512,4.02322591004159,139.927686770492,"squared_euclidean_pc1_pc3",632.338327301,"all_pixels",7990,1,2262.7522758865,34198.200657349,6076.78383870098,"all_pixels",7990,8027,32212351,"bootstrap_mean",2.94484543401492,NA,2.94484543401492,0.00901610135599688,0.00306165520670624,2.94588235581136,2.92554196870925,2.96673757550045,"10m"
"1305_d",6533,FALSE,"all_pixels",7.39268630036872,7.02544653454389,3.65248774683819,135.98087086698,"squared_euclidean_pc1_pc3",467.083394084504,"all_pixels",6530,1,670.046878360767,5085.82275798359,1819.13119287851,"all_pixels",6530,6533,FALSE,"all_pixels",7.23034535173607,6.28982322087363,4.43530855253831,143.893689386749,"squared_euclidean_pc1_pc3",645.072230508999,"all_pixels",6530,1,2042.27313487081,34503.2841897077,5907.89392338348,"all_pixels",6530,6533,21336778,"bootstrap_mean",3.03760644677829,NA,3.03760644677829,0.00948084545565095,0.00312115661517192,3.03724219410787,3.0170203338651,3.0624951467575,"10m"
"1306_a",6059,FALSE,"all_pixels",6.58126712346638,6.05712162261433,3.43865371766261,110.270929614517,"squared_euclidean_pc1_pc3",388.537610195867,"all_pixels",6053,1,685.972329779809,3675.84632774641,1672.31390616792,"all_pixels",6053,6059,FALSE,"all_pixels",6.73849407068119,6.16486488163985,3.56451687896738,116.221971823091,"squared_euclidean_pc1_pc3",496.273372846809,"all_pixels",6053,1,1793.55439225735,28746.9758402962,5352.09569587206,"all_pixels",6053,6059,18352711,"bootstrap_mean",2.94154832298667,NA,2.94154832298667,0.0816728858394854,0.0277652708273579,2.9495237824997,2.27254537191818,2.97759620827544,"10m"
"1306_b",6770,FALSE,"all_pixels",5.29837752334964,4.73597065990661,2.99450137728824,74.0770367057805,"squared_euclidean_pc1_pc3",324.434891754296,"all_pixels",6770,1,622.617219057977,3326.92984342034,1540.5579897112,"all_pixels",6770,6770,FALSE,"all_pixels",6.82094349769375,6.29740409370111,3.4892834543813,117.397141667876,"squared_euclidean_pc1_pc3",540.337854999199,"all_pixels",6770,1,1333.90569933568,20225.1729991028,4164.30089615032,"all_pixels",6770,6770,22913065,"bootstrap_mean",3.00620665048156,NA,3.00620665048156,0.00834962406982643,0.00277746177844724,3.00607964564175,2.99121837576769,3.02144630040998,"10m"
"1306_c",4846,FALSE,"all_pixels",5.89613968450626,5.36913963931133,3.15119622317724,89.3849033914785,"squared_euclidean_pc1_pc3",330.157676028665,"all_pixels",4839,1,671.805273120361,4283.39956322431,1710.54738457057,"all_pixels",4839,4846,FALSE,"all_pixels",6.63964261999905,6.1601110113728,3.22084420490381,108.913101624998,"squared_euclidean_pc1_pc3",467.085458912539,"all_pixels",4839,1,1165.61987865209,16001.6629986726,3502.36442740131,"all_pixels",4839,4846,11739435,"bootstrap_mean",2.92557595870369,NA,2.92557595870369,0.00769416631915092,0.00262996634774104,2.92566385804983,2.90691500260966,2.94517367543824,"10m"
"1306_d",5446,FALSE,"all_pixels",5.48164632770383,4.87113168507053,3.08927631599553,79.180644415989,"squared_euclidean_pc1_pc3",330.116674299442,"all_pixels",5432,1,491.968751993745,2623.31945125325,1278.77130035545,"all_pixels",5432,5446,FALSE,"all_pixels",6.00906336708049,5.59096734300723,2.98585949151398,90.0451248116944,"squared_euclidean_pc1_pc3",434.312041105633,"all_pixels",5432,1,803.539667129438,9682.23214004475,2472.7594572955,"all_pixels",5432,5446,14826735,"bootstrap_mean",2.88727855349903,NA,2.88727855349903,0.00782306939583272,0.0027094958975649,2.88713662100768,2.87158335712601,2.90333442304754,"10m"
"1307_a",6569,FALSE,"all_pixels",7.11693286843577,6.83502272826066,3.47165370982328,125.402556397899,"squared_euclidean_pc1_pc3",350.529863695966,"all_pixels",6569,1,875.564608362473,4402.03343211558,2123.95937601702,"all_pixels",6569,6569,FALSE,"all_pixels",5.65119686766784,5.24309531632073,2.86492505627455,80.2851442821516,"squared_euclidean_pc1_pc3",391.000790617502,"all_pixels",6569,1,993.038044858227,11602.9208545844,2861.05653157091,"all_pixels",6569,6569,21572596,"bootstrap_mean",2.81705583211164,NA,2.81705583211164,0.00901189136750077,0.00319904606247919,2.81721543658452,2.79696730102959,2.8418796537731,"10m"
"1307_b",6194,FALSE,"all_pixels",6.38224303688247,5.41555344839612,3.63065731709363,107.825141200592,"squared_euclidean_pc1_pc3",359.813887278909,"all_pixels",6178,1,890.449697414194,5618.70899041121,2101.63894743602,"all_pixels",6178,6194,FALSE,"all_pixels",6.1514203927749,5.56795800708675,3.16747784347191,95.7425379155267,"squared_euclidean_pc1_pc3",418.427038854225,"all_pixels",6178,1,1266.60634678322,17463.8892491717,3774.55666764867,"all_pixels",6178,6194,19179721,"bootstrap_mean",2.85640025083779,NA,2.85640025083779,0.00809642395469235,0.0028344851014201,2.85563818932684,2.83479454365189,2.88280150329892,"10m"
"1307_c",5895,FALSE,"all_pixels",7.26144211849911,6.86721935203314,3.58442249053809,131.148893485016,"squared_euclidean_pc1_pc3",435.342195743365,"all_pixels",5823,1,872.809239685849,6478.46980375641,2255.85390576334,"all_pixels",5823,5895,FALSE,"all_pixels",6.19497911126871,5.69566751068978,3.08282760494086,95.7599600932202,"squared_euclidean_pc1_pc3",437.566639514834,"all_pixels",5823,1,1171.58219869002,13832.4979109362,3322.9366676546,"all_pixels",5823,5895,17372565,"bootstrap_mean",2.80758046955472,NA,2.80758046955472,0.0814251676343763,0.0290018998626566,2.79733780910613,2.78016459864772,3.47538282206593,"10m"
"1307_d",6233,FALSE,"all_pixels",5.97808855588051,5.47742513923381,3.25895087534165,92.7131992666974,"squared_euclidean_pc1_pc3",334.230999862861,"all_pixels",6188,1,609.404650768894,2897.61965636318,1441.80079081008,"all_pixels",6188,6233,FALSE,"all_pixels",5.70789028226035,5.23388840514382,2.97970626840183,82.914472923674,"squared_euclidean_pc1_pc3",414.475925453786,"all_pixels",6188,1,1141.08566719176,11886.6048772729,3099.41740015161,"all_pixels",6188,6233,19422028,"bootstrap_mean",2.83774008099247,NA,2.83774008099247,0.00830830470509472,0.00292778918011018,2.83745836295613,2.81687391909728,2.85473377793382,"10m"
"1308_a",6666,FALSE,"all_pixels",6.89985732805944,6.58733592581673,3.73940270083519,123.178132053874,"squared_euclidean_pc1_pc3",374.001981570633,"all_pixels",6665,1,985.224236855857,6406.14582777796,2379.34224821427,"all_pixels",6665,6666,FALSE,"all_pixels",5.74584964264874,5.27703273214216,3.22877280469579,86.8763960756118,"squared_euclidean_pc1_pc3",398.685980025004,"all_pixels",6665,1,1502.02864218489,18762.5507635376,4359.72491696312,"all_pixels",6665,6666,22214445,"bootstrap_mean",2.79885690312544,NA,2.79885690312544,0.0100215478610499,0.00358058600632958,2.7982930515119,2.76878582906395,2.82181573004027,"10m"
"1308_b",5872,FALSE,"all_pixels",7.80238676707773,7.29174615065527,3.91085683665206,152.338871518763,"squared_euclidean_pc1_pc3",484.794873742089,"all_pixels",5872,1,897.012369199218,7767.37718806114,2403.81797111313,"all_pixels",5872,5872,FALSE,"all_pixels",6.57064418242363,5.87079750120046,3.69406599411528,113.634329219542,"squared_euclidean_pc1_pc3",492.499657305226,"all_pixels",5872,1,1326.39406615662,16732.4841320767,3765.80672798199,"all_pixels",5872,5872,17237256,"bootstrap_mean",2.8268791519056,NA,2.8268791519056,0.00786159740562015,0.00278101644363561,2.82781905321796,2.79763201023107,2.84714253155005,"10m"
"1308_c",7253,FALSE,"all_pixels",7.07624823842499,6.58416232293703,3.64912803478075,126.775177194811,"squared_euclidean_pc1_pc3",435.961018421203,"all_pixels",7253,1,819.435235677063,4823.82622230892,2000.93884559477,"all_pixels",7253,7253,FALSE,"all_pixels",5.98798876471598,5.45311266930464,3.18775933478001,92.0328359473585,"squared_euclidean_pc1_pc3",429.759837140034,"all_pixels",7253,1,1733.00733263559,19931.0039512454,4820.0430550338,"all_pixels",7253,7253,26299378,"bootstrap_mean",2.70587650374967,NA,2.70587650374967,0.00820716976824617,0.00303309103607392,2.70537153200945,2.68318562825141,2.72339934160199,"10m"
"1308_d",6378,FALSE,"all_pixels",7.26423063580829,6.49798415569132,4.07181047996038,138.692175620585,"squared_euclidean_pc1_pc3",507.192759713301,"all_pixels",6378,1,1136.19904389641,7092.89718066219,2627.35157057257,"all_pixels",6378,6378,FALSE,"all_pixels",6.67369218516662,5.75889302155179,5.17931622712292,142.718556098699,"squared_euclidean_pc1_pc3",502.134844206685,"all_pixels",6378,1,2314.13242356232,29404.9146605808,6238.94569522317,"all_pixels",6378,6378,20336253,"bootstrap_mean",2.85104561127043,NA,2.85104561127043,0.00980640739399664,0.00343958278157005,2.85197777449967,2.82954082338071,2.87657782789641,"10m"
"1309_a",6410,FALSE,"all_pixels",6.21736986982141,5.84606468878877,3.09664177998383,96.4867648763532,"squared_euclidean_pc1_pc3",432.182447777518,"all_pixels",6384,1,698.299821837751,4553.70737685815,1785.08279990336,"all_pixels",6384,6410,FALSE,"all_pixels",6.15409618784222,5.64455405916044,3.44985342397123,99.545063659206,"squared_euclidean_pc1_pc3",473.132629661157,"all_pixels",6384,1,1223.07494885774,16223.4562424158,3643.52336444408,"all_pixels",6384,6410,20540845,"bootstrap_mean",2.77102846279311,NA,2.77102846279311,0.138514885931882,0.0499868145678531,2.7441136608795,2.71889132948299,3.42610096639986,"10m"
"1309_b",7283,FALSE,"all_pixels",7.32369213036013,6.71847171947603,3.92204200319612,138.03353559324,"squared_euclidean_pc1_pc3",502.874752176403,"all_pixels",7282,1,1174.74430737105,10753.4665131476,3109.40355727781,"all_pixels",7282,7283,FALSE,"all_pixels",6.51876199338646,5.818058972441,3.79585786962879,113.801633026941,"squared_euclidean_pc1_pc3",517.428277176833,"all_pixels",7282,1,1644.74963231162,22762.6120236538,4607.39693529219,"all_pixels",7282,7283,26517403,"bootstrap_mean",2.77656504950349,NA,2.77656504950349,0.0835919480501131,0.0301062451481413,2.76760347467946,2.73692464046232,3.4622754057906,"10m"
"1309_c",6588,FALSE,"all_pixels",8.1553271046025,7.7913464753632,3.87355506326483,163.023022943842,"squared_euclidean_pc1_pc3",585.752104004239,"all_pixels",6487,1,1203.78284522752,7987.55687223128,2800.39022569006,"all_pixels",6487,6588,FALSE,"all_pixels",7.34755129348415,6.52227434004841,4.31958782841402,145.28503354281,"squared_euclidean_pc1_pc3",640.013002615248,"all_pixels",6487,1,2274.06719011639,30285.636244635,6007.84062651621,"all_pixels",6487,6588,21697578,"bootstrap_mean",2.79991202316388,NA,2.79991202316388,0.0098631946673834,0.00352268020772955,2.80234168070522,2.77927402400557,2.81871438131461,"10m"
"1309_d",6288,FALSE,"all_pixels",8.67518073179099,8.25475963653063,3.96150409562356,181.899559281837,"squared_euclidean_pc1_pc3",539.661009436858,"fallback_sampled_pixels",5000,1,1090.36417704648,7509.16263177488,2631.15057159058,"all_pixels",6158,6288,FALSE,"all_pixels",7.11704811663933,6.32292712178966,3.86372577607894,131.156753323119,"squared_euclidean_pc1_pc3",518.970733635276,"all_pixels",6158,1,1458.5824836496,16445.0610611063,3958.47336115302,"all_pixels",6158,6288,19766328,"bootstrap_mean",2.79220164500238,NA,2.79220164500238,0.00744647378296232,0.00266688252844861,2.79254318189747,2.77090682801164,2.80609864049548,"10m"
"1310_a",7512,FALSE,"all_pixels",7.24345113358341,6.71775893171588,3.86364908866289,134.786762826412,"squared_euclidean_pc1_pc3",453.459474711565,"all_pixels",7452,1,694.101493068993,5251.09007504652,1894.67401241237,"all_pixels",7452,7512,FALSE,"all_pixels",5.49394522830088,4.84034729790123,3.1233068062643,79.8743619653161,"squared_euclidean_pc1_pc3",443.850327107064,"all_pixels",7452,1,978.716813351653,12447.5181062681,2946.8586327195,"all_pixels",7452,7512,28211316,"bootstrap_mean",2.73949707667056,NA,2.73949707667056,0.114504927786185,0.0417977915586421,2.72106111429121,2.70258686852106,3.40148234491986,"10m"
"1310_b",8333,FALSE,"all_pixels",8.21080493153074,7.70293390129313,4.19205025575931,169.976988183729,"squared_euclidean_pc1_pc3",560.84776860808,"all_pixels",8236,1,779.884492969883,7848.58721164425,2327.29763460594,"all_pixels",8236,8333,FALSE,"all_pixels",6.68396874427677,6.03969939134926,3.53201214950022,114.298101851248,"squared_euclidean_pc1_pc3",547.461459537591,"all_pixels",8236,1,1086.83579473101,16850.6745553513,3571.28590696365,"all_pixels",8236,8333,34715278,"bootstrap_mean",2.77342674068967,NA,2.77342674068967,0.00848424186424195,0.00305911879328464,2.77421162749645,2.74938243769786,2.79203399664255,"10m"
