"","name","slope_percent","aspect_sin","aspect_cos","tei_north","tei_east"
"235","1802",24.8660727658549,0.866929773641417,-0.427067433387296,-0.106535058272512,0.21694861199324
"236","615",37.698017951671,0.863873611917927,0.33394263589268,0.131516587407214,0.329671769368084
"237","714",21.7509359894755,0.844690373731291,0.425408350547116,0.091713047266604,0.188991776086334
"238","813",30.2014625269763,0.885790937317846,0.420280930246687,0.129312739372253,0.267018456459045
"239","912",43.2466691375019,0.608388806286745,0.518218716386586,0.218498182415665,0.279753145137035
"240","1011",37.0606853782609,-0.934671924967858,0.235203441616039,0.0962371634478545,-0.346401741756267
"241","1110",19.9250420989131,-0.951425189104985,-0.136491427937716,-0.027846269607544,-0.190047483444214
"242","1209",20.2452705358892,-0.649966007683216,-0.320963550296929,-0.0538856077194214,-0.153689379692078
"243","22",39.2133478872163,0.898456784771272,0.352380799148804,0.140757780075073,0.353307886123657
"244","1308",13.6514323122735,-0.56547155987734,-0.640143129236707,-0.087520336447503,-0.0783674436105523
"245","121",38.778380402651,0.904167530794952,0.349552967709709,0.13426007270813,0.353057413101196
"246","1407",18.3824523138009,-0.334452397512019,-0.754688449100144,-0.146945991516113,-0.0612153339385986
"247","220",29.4583043960688,0.830717245141842,0.366531230547211,0.0993374128987018,0.252111850824571
"248","1506",22.4426352517042,0.573223379205422,-0.680932433519548,-0.152550157466137,0.136645000771691
"249","319",19.249885795714,0.807636426782303,0.446018545803552,0.0809697459514876,0.160799972993091
"250","1605",13.6131875336664,0.777825397940033,-0.581371184113426,-0.0789799785614014,0.106283092498779
"251","418",33.1211173605829,0.893688991851815,0.247229726339211,0.0805961656570435,0.302928767204285
"252","1704",21.4129684640797,0.837642715314344,-0.508193192109458,-0.10632691860199,0.181462550163269
"253","517",26.6443373205511,0.906223894212506,0.177662812007274,0.0501665496826172,0.244452123641968
"254","1803",35.8328930641113,0.835395360791251,-0.456523184928399,-0.159681387114943,0.303619924942055
"255","616",42.4082396277643,0.832387117782673,0.394822268826552,0.152948845651679,0.366785544112436
"256","1901",24.2141064957676,0.780161706954182,-0.463646611095365,-0.101772578123485,0.196097773890341
"257","715",19.1996569832093,0.834001350234895,0.405327885636511,0.07931731757066,0.163844306964922
"258","814",25.8744845227698,0.915827482381164,0.314878000104238,0.0778863185031671,0.238453303363389
"259","913",43.3466967203226,0.84748739012815,0.484529543170261,0.220534348487854,0.36276620388031
"260","1012",40.6054164998107,-0.749331213090842,0.0228664850997841,0.00637371224952753,-0.316233542197363
"261","1111",30.339228802251,-0.930382296681547,0.252954175456013,0.0719650249528766,-0.284101633656947
