"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points"
"sub50_71",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"sub50_72",185114,FALSE,"all_pixels",8.50691976400216,7.29645137814643,5.68504886273501,209.374579697852,"squared_euclidean_pc1_pc3",826.321854222498,"sampled_pixels",10000,1,3021.38237471918,20131.1648408625,5642.65114493686,"sampled_pixels",10000
"sub50_73",165703,FALSE,"all_pixels",8.24243558801335,7.48662960499943,4.53052931870956,176.926632919684,"squared_euclidean_pc1_pc3",684.833420342328,"sampled_pixels",10000,1,1758.52188311573,18974.7983697879,4584.47919929202,"sampled_pixels",10000
"sub50_74",185454,FALSE,"all_pixels",8.08894332808424,7.20917088058417,4.53867899866523,172.061000282488,"squared_euclidean_pc1_pc3",649.923306258455,"sampled_pixels",10000,1,2216.69355039018,16898.1497974697,4578.98020940155,"sampled_pixels",10000
"sub50_75",206301,FALSE,"all_pixels",8.56895946284063,7.55091381466871,4.83371179825033,193.583445537247,"squared_euclidean_pc1_pc3",668.776494241735,"sampled_pixels",10000,1,1718.61962055616,15239.4434321809,4362.88094219743,"sampled_pixels",10000
"sub50_76",196683,FALSE,"all_pixels",8.57261340142993,7.78123243407344,4.66235529877231,190.454293883189,"squared_euclidean_pc1_pc3",706.365235841332,"sampled_pixels",10000,1,1950.99129185368,14948.9569159266,3895.82068069436,"sampled_pixels",10000
"sub50_77",182980,FALSE,"all_pixels",8.29923715609536,7.64270406098668,4.31876348583141,175.057906973135,"squared_euclidean_pc1_pc3",685.165974344692,"sampled_pixels",10000,1,1957.69945646494,15846.3255617504,4316.27139906249,"sampled_pixels",10000
"sub50_78",128427,FALSE,"all_pixels",7.88926678681552,7.3886092289908,3.84035950295837,153.977553414072,"squared_euclidean_pc1_pc3",654.412785824379,"sampled_pixels",10000,1,1076.7012610086,10052.6198508485,3141.41156918778,"sampled_pixels",10000
"sub50_79",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"sub50_8",187893,FALSE,"all_pixels",8.64390684821231,7.80155393228832,4.8502919736059,196.484665247582,"squared_euclidean_pc1_pc3",775.618990430092,"sampled_pixels",10000,1,2409.46411416997,20672.9101000699,5211.603793226,"sampled_pixels",10000
"sub50_80",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"sub50_9",167680,FALSE,"all_pixels",8.61616792044562,7.89144532818862,4.62663916543653,191.288023883784,"squared_euclidean_pc1_pc3",724.342861029185,"sampled_pixels",10000,1,1257.30813698794,13913.580599194,3678.53631530142,"sampled_pixels",10000
