"quad_id","n_pixels","boot_1","boot_2","boot_3","boot_4","boot_5","boot_6","boot_7","boot_8","boot_9","boot_10","boot_11","boot_12","boot_13","boot_14","boot_15","boot_16","boot_17","boot_18","boot_19","boot_20","boot_21","boot_22","boot_23","boot_24","boot_25","boot_26","boot_27","boot_28","boot_29","boot_30","boot_31","boot_32","boot_33","boot_34","boot_35","boot_36","boot_37","boot_38","boot_39","boot_40","boot_41","boot_42","boot_43","boot_44","boot_45","boot_46","boot_47","boot_48","boot_49","boot_50","boot_51","boot_52","boot_53","boot_54","boot_55","boot_56","boot_57","boot_58","boot_59","boot_60","boot_61","boot_62","boot_63","boot_64","boot_65","boot_66","boot_67","boot_68","boot_69","boot_70"
"sub50_1",175140,2.83422036664479,2.80318013191836,2.8156082271242,2.82870784962898,2.82841352374767,2.8529695193914,2.82786599352603,2.82387933100974,2.83160052068188,2.84409154707079,2.834642452523,2.84803773386101,2.81644542668576,2.81401660163275,2.80607448577051,2.82086114324806,2.81679727180765,2.8215883905875,2.82013335628456,2.81726190672244,2.80764219722945,2.82964694535733,2.82143225684321,2.82752521125364,2.8247189996391,2.82547874685357,2.7945852055805,2.81938065677868,2.81406320974096,2.83705087760517,2.81973415738067,2.836033079794,2.86170594381956,2.84505824609314,2.8408100897296,2.8182300117976,2.83531460166573,2.82191790775947,2.82545573278849,2.81517513594518,2.80041805099826,2.83666654445017,2.82647226998976,2.81052961339396,2.8339468314139,2.81358328976244,2.84306924888852,2.81850992690801,2.83316549732471,2.82785074932656,2.81735616160313,2.7986271880414,2.8384127162466,2.82959686089688,2.83125928990975,2.82031927708796,2.82207186274644,2.82851327142051,2.8109046845774,2.82212571023097,2.82630997177795,2.84103363504591,2.82222789573961,2.82854720402761,2.81496709821276,2.81598863828378,2.81640641464812,2.83668551716927,2.81939573977305,2.84913358755933
"sub50_10",190670,2.82390086735227,2.84801730677699,2.82765691300371,2.8255480688943,2.81653840675175,2.81039066555709,2.84152672214508,2.80891967782266,2.83852594389434,2.8139298374435,2.81815709311819,2.81404769326255,2.8265328832735,2.81930779683496,2.83218773795144,2.81055840632607,2.8082412403688,2.81580244018463,2.81508044286546,2.84492595979421,2.79452892287199,2.85505290384307,2.82592675932208,2.8290983684936,2.82410384781912,2.82220582702569,2.8221397776205,2.85639392681261,2.81500899685104,2.80730180666621,2.81807475216069,2.81807268352855,2.81647492792306,2.81491171310991,2.82222023184779,2.85970844438765,2.83490728135984,2.84642175913612,2.81583212172111,2.81736389823172,2.83091126188865,2.82448571822305,2.81344306921745,2.83216899857507,2.81574968044933,2.81923278356348,2.8333187849337,2.83592037874499,2.80363973284365,2.83308336062171,2.82460528606536,2.85149049557871,2.82035580755419,2.81940118041372,2.83894416021526,2.8172915469476,2.80564703974771,2.83096656843335,2.826338405873,2.83176998242341,2.81592373654206,2.81892324878751,2.82065766898068,2.82146492736555,2.83353471646079,2.83175866272508,2.82369251819852,2.83291681517854,2.82942616767854,2.83306723842696
"sub50_11",176363,2.73238095063372,2.7248588928631,2.74558771449813,2.76072706745732,2.75390432739934,2.76674307676916,2.7515284233223,2.7500239225163,2.74264597172486,2.74751426990736,2.75976076190146,2.76022328083632,2.73887568652707,2.75144297857478,2.76167553054255,2.77830296516702,2.7620381692264,2.74608956381097,2.75421906492303,2.7710724208497,2.74658615885671,2.7567523344441,2.7629480286068,2.76478732654117,2.77923034657649,2.74193843342298,2.7438980860162,2.75197711697669,2.76990375610434,2.732875635701,2.76758284723998,2.74438603594712,2.75973741181288,2.74990234615081,2.77834065572886,2.75896458108416,2.77642317214283,2.74863024217388,2.74606180309095,2.75885434626192,2.73999099337539,2.7508040946634,2.76440889853966,2.75919815255831,2.75149549524765,2.76169829782764,2.77420929229536,2.73593791632133,2.74330835053905,2.76901181266552,2.75018376539415,2.74612837119364,2.75676168091785,2.75909848033274,2.74026097498695,2.75455631354699,2.75781637000412,2.75536834658305,2.75365353554158,2.75118482899706,2.76003210945752,2.75401593597061,2.75013319943203,2.76152188790969,2.74781351419728,2.74151528487301,2.74884596674069,2.73666931068894,2.73461950895872,2.74270801693415
"sub50_12",169495,2.96338566003114,2.26341103117143,2.93110217390452,2.94126413239777,2.92694904149762,2.97743640585372,2.96789329992689,2.96197239713966,2.30789939226131,2.28401503619097,2.95063670112452,2.93230806459872,2.96110814769403,2.96124211788259,2.9682799648853,2.95938528834767,2.96454036167619,2.96204648268816,2.96047378260108,2.96409791381859,2.95911838011456,2.93234737784862,2.95198533469211,2.27105907822835,2.25520195678569,2.26017821916581,2.9472151111189,2.95208639627012,2.98537368432641,2.91743001394134,2.95062049272075,2.95696948259944,2.27584351492234,2.96546072487429,2.98994130459829,2.925457164724,2.94764444450969,2.28166941844831,2.96203137287523,2.29055555950058,2.95518362172609,2.94937438201039,2.98977430065208,2.9434092430584,2.30328264840049,2.28682922459412,2.27593908387566,2.97939681216524,2.97717828549657,2.26935305825968,2.93591323307765,2.97113948539534,2.96067642719613,2.97062126705909,2.95336448950858,2.94639995952654,2.96134541968061,2.96167778886359,2.98348198667074,2.97621937214003,2.2890904542549,2.93557535617429,2.93465424764452,2.9475474603108,2.9658375933147,2.94460945535593,2.94928599941007,2.96685158236498,2.26164747268072,2.93442386959556
"sub50_13",203330,2.91470871932597,2.91371172400166,2.93583689409227,2.90887685435914,2.90734750566638,2.90844909250483,2.92757020861507,2.93935196951233,2.93384944586149,2.93011891933888,2.91361678343381,2.9167973126409,2.90934120260879,2.9313368717743,2.90878168359052,2.88917208861228,2.92441927868781,2.92311203279165,2.92814268296475,2.91642256018246,2.93991747092543,2.92477605461493,2.9423292088831,2.92899374225065,2.91430343823179,2.92980690729775,2.9342096171856,2.92043349381614,2.9143775120392,2.93545069928175,2.91528203335687,2.92325989478899,2.91388756707283,2.92679459205218,2.91665381114322,2.90804016394892,2.91801349257766,2.89874155479388,2.88198116917066,2.91412877271134,2.91230331270029,2.91985364509975,2.93711794179154,2.92203879742356,2.92136397652516,2.91239820346082,2.94413881350453,2.95091423361465,2.8898837234158,2.93666870024338,2.91395864407402,2.89492025146363,2.9327784776943,2.94277409542605,2.92415839032964,2.90507968639205,2.91124352627354,2.92760686768071,2.92464601131304,2.90991008897114,2.90423497047791,2.92834721090963,2.90485845330056,2.93584689529728,2.89529690224699,2.93279103613891,2.92037705460186,2.91920995475674,2.94800605495108,2.91972962613231
"sub50_14",178478,2.81801846331233,2.82680780164216,2.83192947125026,2.81208866460728,2.84669657531755,2.83272944382165,2.81650964665814,2.81690832248867,2.8172044487581,2.79352916583764,2.7906879057149,2.81179486472349,2.80902634331783,2.84304378854324,2.82475450855381,2.84243382549507,2.80749017278383,2.81366942667996,2.82545095966058,2.829338993477,2.83343302103021,2.85169472462369,2.82435630073753,2.81408726778921,2.80474914296904,2.79009161914052,2.81392490655705,2.82988204756186,2.8227133331673,2.81189397366579,2.8127669410962,2.82520560703247,2.81987602818548,2.82996851677209,2.82853769494442,2.84276725010201,2.82131583339378,2.84086781023226,2.82354048948034,2.81163812417734,2.79875128741097,2.81358385831121,2.82354370383188,2.80832538043986,2.81716167457723,2.80627887178568,2.83067525797543,2.83677699901612,2.80594058703454,2.82852151721559,2.82057484122184,2.79415569121764,2.8173349433586,2.83263752136137,2.83672957357922,2.79961642469079,2.81785740558555,2.82804136145123,2.80509243124756,2.83420193850532,2.82323376518807,2.8125053663072,2.82686881950266,2.85038731620807,2.82509502976953,2.82780298644345,2.81185997866224,2.83429157536707,2.81937712215244,2.82709405270939
"sub50_15",172782,2.79365638898686,2.8361155616588,2.83144588891349,2.84509898371813,2.84348765437835,2.84843031197716,2.85189426720976,2.82772669351444,2.86006403508917,2.82299496538329,2.84856841261099,2.84241268877529,2.82784756165513,2.84435481000991,2.82648039350126,2.83114457418764,2.82347594627698,2.83777203969803,2.83589898562008,2.81275516420278,2.81447856342939,2.82225030513756,2.80917832170497,2.83374963658556,2.85253804549984,2.80404994835114,2.8338387544423,2.82705127453753,2.82067751887943,2.82855329278796,2.83563983064456,2.82997948633896,2.85028295134537,2.82093049232175,2.82505150243164,2.82315993987175,2.80297157640951,2.82978723909108,2.81749994810755,2.85067651625782,2.82435400852102,2.82351073994032,2.82711111319667,2.82755735565385,2.8498700121454,2.82989256571333,2.82838497782825,2.83489913460951,2.83370750577774,2.84353295897831,2.82291437296961,2.82100971617666,2.83103314349009,2.82867092669409,2.82316867424066,2.83963368263154,2.83022983817284,2.8041543018492,2.83072347123852,2.8209024646775,2.81420093369325,2.82300950028916,2.85205169863108,2.81345118250624,2.81948638637054,2.81707897205488,2.82903075220636,2.83962182562577,2.83897733931943,2.82800864076349
"sub50_16",157562,2.84831268196093,2.85629359680858,2.83681627205768,2.83951386363334,2.83897670746891,2.85262792233206,2.8489970204407,2.85123458074869,2.83687134532457,2.8360436479644,2.84800259570331,2.84573589907353,2.85366668963082,2.84896050771628,2.84332572346091,2.85789341255984,2.83443039194025,2.82867742111208,2.85776401278023,2.8616056862592,2.84549575941366,2.86339037022269,2.85975045330744,2.84425382671778,2.8570869442541,2.84726452878867,2.83668599420528,2.8427882830216,2.84248031152236,2.85782383401109,2.83174899629374,2.82899867587839,2.80936039084209,2.85651814642652,2.84710056239762,2.84152464197288,2.83737229810529,2.84924233837137,2.816856483482,2.82708190499017,2.84276168289072,2.8379861412029,2.83204110707928,2.83544949529332,2.83254711380371,2.82498199114398,2.85453950327208,2.84354477516889,2.85336896666138,2.84971611641383,2.83708850408101,2.82255454476301,2.83866466699026,2.85452772385596,2.83207762412516,2.82783989390394,2.83710711274462,2.83580611790727,2.8361186611041,2.84124245714452,2.84990968248336,2.80222638131818,2.82282656539738,2.8314817841062,3.52139402960417,2.82626194942059,2.85261524312374,2.83363383655672,2.8471961939371,2.84780282620037
"sub50_17",170415,2.9291209240856,2.90650067881093,2.91493833655862,2.92203411797901,2.90772606923438,2.89598414339962,2.91691147463716,2.88821960132699,2.91026283035513,2.90626614557429,2.92041670734968,2.91326502504717,2.92895856648957,2.89013321885147,2.93183272851455,2.92276236238638,2.90462480053582,2.9326600628455,2.92065384867784,2.91876859829595,2.90065607048157,2.90714637686134,2.90847712920241,2.89544461596081,2.90423502481262,2.91274753729618,2.90895809472047,2.89321192232422,2.91178511818537,2.90388620450404,2.90382596506506,2.93519603066465,2.89751372531274,2.90405089868453,2.89686771383475,2.92476618736074,2.9289712718981,2.93829514323761,2.91659533217061,2.88940352615705,2.91889151657825,2.91841421163924,2.89555028658161,2.91614653071459,2.89301243234766,2.90741840858107,2.9202989779321,2.89745408717769,2.90632636724492,2.898340770034,2.90201589358507,2.89729839218197,2.91970036653683,2.91486886123983,2.90192003939626,2.89153315452344,2.90885598935748,2.90491210590296,2.90577470060667,2.91482080131166,2.91367343111822,2.92287285249729,2.91617553534003,2.9321162894472,2.90883761260063,2.90565047621972,2.90416251717183,2.9331405815377,2.91701869337941,2.91513206642497
"sub50_18",175121,2.96792084618546,2.97848491450661,2.97530268677412,2.97777520560822,2.95314227177827,2.97542912719139,2.96413066808253,2.9852517150624,2.98017733064659,2.95734223797183,2.96357908367507,2.9325798836446,2.99287806612416,2.955829657546,2.97729732111731,2.98470144500394,2.99471088061387,2.9979326673378,2.97848579066789,2.98567436280646,2.97397689048378,2.97579035573502,2.95951768263519,2.9806520665932,2.95160998994003,2.96913507117626,2.95223431658689,2.99327907646828,2.96206181661246,2.98222910828563,2.96321215458838,2.99132423218904,2.9883592807672,2.96953143917648,2.96595486807852,2.99181872681563,2.95471674135953,2.96638700304123,2.97082578447485,2.98011054100419,2.97315481875152,2.97841910044627,2.99034134066713,2.989018584963,2.96556419050975,2.98639785495803,2.96367393803079,2.96811606938162,2.96839571828577,2.98655799501462,2.97842443131657,2.97435014619851,2.97243631953677,2.99239487681804,2.97039163430517,2.97069589619248,2.9904347358068,2.9691070219458,2.97790230444755,2.96190852210358,2.98792672099001,2.95294063250266,2.96300534344068,2.98932188872361,2.96881620595358,2.96812014216607,2.96532691103611,2.98985028854005,2.98036468806269,2.96853736674529
