"quad_id","n_pixels","n_pairs","method","spectral_entropy","exact_entropy","boot_mean","boot_sd","boot_cv","boot_median","boot_min","boot_max"
"sub50_46",178822,15988564431,"bootstrap_mean",2.84286205767472,NA,2.84286205767472,0.0128637115235364,0.00452491582868362,2.84086247120463,2.81409793129884,2.87637211661518
"sub50_47",180256,16246022640,"bootstrap_mean",2.84938825714557,NA,2.84938825714557,0.0127871966272297,0.00448769892806379,2.84951241075556,2.81458421068092,2.88345170899291
"sub50_48",141246,9975145635,"bootstrap_mean",2.8262504613731,NA,2.8262504613731,0.0127319610893394,0.00450489482915599,2.82672339402648,2.79359078234783,2.85010228844914
"sub50_49",206958,21415703403,"bootstrap_mean",2.82731937195229,NA,2.82731937195229,0.0161738414643555,0.00572055694337331,2.82661417192646,2.78425961668702,2.86735204788445
"sub50_5",176981,15661048690,"bootstrap_mean",2.81356910806666,NA,2.81356910806666,0.0138783253808204,0.0049326406595205,2.81462759454163,2.78566281878925,2.8504167714253
"sub50_50",192715,18569439255,"bootstrap_mean",2.84308327550978,NA,2.84308327550978,0.0813671014135184,0.028619316962824,2.85090073901471,2.18248366025398,2.88498420803536
"sub50_51",200631,20126298765,"bootstrap_mean",2.81647698127603,NA,2.81647698127603,0.0156867384617154,0.0055696313394361,2.81555176241471,2.77240305898098,2.84432930660968
"sub50_52",148734,11060827011,"bootstrap_mean",2.92651783003359,NA,2.92651783003359,0.011328866885873,0.00387110810315581,2.92623273360171,2.90163554322898,2.95291162117418
"sub50_53",73073,2669795128,"bootstrap_mean",3.0007820395582,NA,3.0007820395582,0.179292331526686,0.0597485352695201,3.05051851767821,2.34760684693699,3.07897647961835
"sub50_54",156070,12178844415,"bootstrap_mean",2.85428413821912,NA,2.85428413821912,0.218344335073311,0.0764970565297479,2.92864777086717,2.23503031658533,2.95876080557161
"sub50_55",175675,15430764975,"bootstrap_mean",2.80570247186429,NA,2.80570247186429,0.0104519972600047,0.00372526929167215,2.80530371232666,2.77917785951145,2.82472922622399
"sub50_56",145500,10585052250,"bootstrap_mean",2.82464036800341,NA,2.82464036800341,0.0128045610208404,0.00453316505912973,2.82433786142506,2.79745488726304,2.85529366204438
"sub50_57",194198,18856334503,"bootstrap_mean",2.81685858932845,NA,2.81685858932845,0.0139374679754871,0.00494787634291924,2.81745937082833,2.7807425846911,2.84863689450814
"sub50_58",189724,17997503226,"bootstrap_mean",2.77425817465802,NA,2.77425817465802,0.176852404637403,0.0637476375677268,2.82076939304512,2.10969470014864,2.8593045727391
"sub50_59",182287,16614184041,"bootstrap_mean",2.77148700070363,NA,2.77148700070363,0.0825926847624272,0.0298008559092857,2.78218557669255,2.09997065111819,2.81362497432259
"sub50_6",154062,11867472891,"bootstrap_mean",2.87711236977719,NA,2.87711236977719,0.0125358415043004,0.00435709137953175,2.8772376505756,2.84926797729332,2.91113434840704
"sub50_60",164492,13528726786,"bootstrap_mean",2.88651322016211,NA,2.88651322016211,0.177666492948727,0.0615505557735673,2.93451814914431,2.23052602549594,2.96762995940141
"sub50_61",121379,7366370131,"bootstrap_mean",2.97695045580609,NA,2.97695045580609,0.013051518394615,0.00438419066369075,2.97741445367638,2.94771848184495,3.00849044545926
"sub50_62",48957,1198369446,"bootstrap_mean",3.14822619129451,NA,3.14822619129451,0.192250591751804,0.0610663211821997,3.20624410935584,2.51307313550163,3.23786006379065
"sub50_63",184856,17085777940,"bootstrap_mean",2.83064351367321,NA,2.83064351367321,0.0817585794944176,0.0288833896248287,2.84082717423276,2.16549076362889,2.87302846191114
"sub50_64",159846,12775291935,"bootstrap_mean",2.81292114685075,NA,2.81292114685075,0.0800040969444453,0.0284416422529352,2.80404191843083,2.77332709574573,3.46607450554325
"sub50_65",190561,18156652080,"bootstrap_mean",2.70940820960493,NA,2.70940820960493,0.0125927595290268,0.0046477896849892,2.710225047839,2.67782086173096,2.73562513174857
"sub50_66",194951,19002848725,"bootstrap_mean",2.7529412859088,NA,2.7529412859088,0.139705630539987,0.0507477697599595,2.78002382767376,2.08061805661987,2.81641492484388
"sub50_67",194915,18995831155,"bootstrap_mean",2.77868114083192,NA,2.77868114083192,0.0148981321817995,0.00536158394098399,2.77740855603672,2.75047717117479,2.81259498201346
"sub50_68",180561,16301047080,"bootstrap_mean",2.7565791480666,NA,2.7565791480666,0.0154120574482664,0.00559100850018258,2.75688330355953,2.72225051598572,2.79827535217968
"sub50_69",150307,11296021971,"bootstrap_mean",2.79422438443969,NA,2.79422438443969,0.0149877296872384,0.00536382467016649,2.79618858716014,2.7607780111286,2.8244698495474
"sub50_7",186194,17334009721,"bootstrap_mean",2.83775560157539,NA,2.83775560157539,0.0125448492150915,0.00442069401893779,2.83952150269441,2.81305035713636,2.86787873715572
"sub50_70",24627,303232251,"bootstrap_mean",2.86698966973402,NA,2.86698966973402,0.0823500733794824,0.028723533345386,2.87743042412321,2.19600747821777,2.90705750416875
"sub50_71",61012,1861201566,"bootstrap_mean",2.853215480713,NA,2.853215480713,0.0150531721509498,0.00527586235694619,2.85288193389061,2.82377188517493,2.89389842583971
"sub50_72",185114,17133503941,"bootstrap_mean",2.92226686079259,NA,2.92226686079259,0.0115527512698038,0.00395335259240164,2.92137825834978,2.90125931907751,2.94822717419699
"sub50_73",165703,13728659253,"bootstrap_mean",2.7962661628137,NA,2.7962661628137,0.137045466539239,0.0490101651844685,2.82476633685851,2.14362406224232,2.85735296615701
"sub50_74",185454,17196500331,"bootstrap_mean",2.75728666651351,NA,2.75728666651351,0.115854652930823,0.0420176307156764,2.77743187034227,2.07483780717867,2.80886011842151
"sub50_75",206301,21279948150,"bootstrap_mean",2.73262771949442,NA,2.73262771949442,0.0164096740772476,0.00600508951884731,2.73201694058366,2.68722211163118,2.76253220396054
"sub50_76",196683,19342002903,"bootstrap_mean",2.77826854823054,NA,2.77826854823054,0.0153420920015981,0.00552217747682072,2.77778534799847,2.73785038011245,2.80943872512873
"sub50_77",182980,16740748710,"bootstrap_mean",2.71163212773938,NA,2.71163212773938,0.115341548799944,0.0425358394378152,2.72859187565948,2.04679658760273,2.76634056689444
"sub50_78",128427,8246682951,"bootstrap_mean",2.84020615314029,NA,2.84020615314029,0.0130947090936197,0.00461047839050046,2.84028228701087,2.81428471985325,2.87986727631921
"sub50_79",849,359976,"exact_all_pixels",3.06775135274962,3.06775135274962,NA,NA,NA,NA,NA,NA
"sub50_8",187893,17651795778,"bootstrap_mean",2.7677994725383,NA,2.7677994725383,0.0138349888237572,0.00499855172349946,2.76554377777137,2.73905420223935,2.80013415082835
"sub50_80",19089,182185416,"bootstrap_mean",2.95593337219945,NA,2.95593337219945,0.113122110500072,0.0382695061952294,2.97437415998697,2.2855659954373,3.01609716894882
"sub50_9",167680,14058207360,"bootstrap_mean",2.80215607099462,NA,2.80215607099462,0.0116258919801584,0.00414890951310637,2.80005457191184,2.77828544947722,2.83618343960542
