"quad_id","n_pixels","n_pairs","method","spectral_entropy","exact_entropy","boot_mean","boot_sd","boot_cv","boot_median","boot_min","boot_max"
"1406_b",5930,17579485,"bootstrap_mean",2.9656808756134,NA,2.9656808756134,0.00951297447312297,0.00320768648823531,2.9650864364063,2.93925576297157,2.98734580508557
"1406_c",5893,17360778,"bootstrap_mean",3.00170654146559,NA,3.00170654146559,0.00787455813603364,0.00262336042089873,3.00094396077409,2.9875499196886,3.02682195991465
"1406_d",2960,4379320,"bootstrap_mean",2.96666566730693,NA,2.96666566730693,0.243526482956909,0.0820876061770644,3.06470735012241,2.36777956808182,3.08190817757412
"1407_a",4934,12169711,"bootstrap_mean",2.98804466466211,NA,2.98804466466211,0.00718878744655812,0.00240585006361377,2.98829753436047,2.96797364214958,3.00436871419775
"1407_b",6247,19509381,"bootstrap_mean",2.89345078883925,NA,2.89345078883925,0.00904802134488832,0.00312706937328561,2.89494958956196,2.87400392994266,2.91777979283072
"1407_c",6520,21251940,"bootstrap_mean",2.90283027739477,NA,2.90283027739477,0.00923923892730461,0.0031828381422274,2.90418409507614,2.87792625467948,2.92403260307946
"1407_d",7480,27971460,"bootstrap_mean",2.85480565958783,NA,2.85480565958783,0.0108844999707961,0.00381269384633615,2.85571742922573,2.82395460784173,2.884594311117
"1408_a",5622,15800631,"bootstrap_mean",2.90782680987341,NA,2.90782680987341,0.00812295921217204,0.00279348109199312,2.90913515141452,2.89223010889291,2.92727042411462
"1408_b",7553,28520128,"bootstrap_mean",2.79370838222095,NA,2.79370838222095,0.00874485192781182,0.00313019497076492,2.79371070000905,2.76843180561038,2.80882565055271
"1408_c",6425,20637100,"bootstrap_mean",2.80925019601165,NA,2.80925019601165,0.00885904917692315,0.00315352800882617,2.8081712883482,2.78938521689431,2.82979762543865
"1408_d",6445,20765790,"bootstrap_mean",2.75436633624911,NA,2.75436633624911,0.00910714948317821,0.00330644089107635,2.75555530909578,2.73187828337922,2.77337584777541
"1409_a",5718,16344903,"bootstrap_mean",2.83591339406368,NA,2.83591339406368,0.00769260350600808,0.00271256644230065,2.83522896668525,2.81591224085129,2.85061591962464
"1409_b",6308,19892278,"bootstrap_mean",2.78326194043389,NA,2.78326194043389,0.114167726741833,0.0410193970906077,2.76449819932605,2.74497479223108,3.44739490690488
"1409_c",6501,21128250,"bootstrap_mean",2.83093550574553,NA,2.83093550574553,0.00890367854047922,0.00314513648311971,2.83043404757729,2.81080322308131,2.85125303676541
"1409_d",4849,11753976,"bootstrap_mean",2.84511125975054,NA,2.84511125975054,0.00661006544171045,0.00232330648548697,2.84494554624612,2.82536851244288,2.86495329445128
"1410_a",7817,30548836,"bootstrap_mean",2.83183342574132,NA,2.83183342574132,0.266867238006154,0.0942383247476124,2.70883763505794,2.68700027904244,3.41324676177802
"1410_b",6576,21618600,"bootstrap_mean",2.7452566288243,NA,2.7452566288243,0.00929291645837295,0.00338508114716867,2.74630339094869,2.72458297959446,2.76840539496793
"1410_c",8642,37337761,"bootstrap_mean",2.76442740601916,NA,2.76442740601916,0.177343607044774,0.0641520217382566,2.71737889775351,2.68817664899763,3.41909058558418
"1410_d",7848,30791628,"bootstrap_mean",3.06563670223593,NA,3.06563670223593,0.334537379429453,0.109124926376781,3.31394133593579,2.62087344422604,3.33612026406109
"1411_a",6734,22670011,"bootstrap_mean",2.78470760026693,NA,2.78470760026693,0.00798573357979669,0.00286770990930294,2.78489886820375,2.76512611121244,2.80473066932534
"1411_b",7161,25636380,"bootstrap_mean",2.8098632155969,NA,2.8098632155969,0.0832697633880599,0.0296348103088608,2.80042041653844,2.77400951317039,3.49167279873483
"1411_c",7185,25808520,"bootstrap_mean",2.85562948222872,NA,2.85562948222872,0.00820119619304998,0.00287193988018684,2.85612208957791,2.83341231202336,2.87428573128105
"1411_d",7317,26765586,"bootstrap_mean",2.83343148592732,NA,2.83343148592732,0.00873631959617546,0.00308330010433135,2.83367363295021,2.81271735952576,2.85537095218744
"1412_a",7419,27517071,"bootstrap_mean",2.81614586803275,NA,2.81614586803275,0.0106507933386876,0.00378204604370436,2.8173530940511,2.7802905812334,2.84344056010675
"1412_b",6375,20317125,"bootstrap_mean",2.83771589073331,NA,2.83771589073331,0.00747282731934624,0.00263339516959718,2.83838589219341,2.82394041436398,2.85060948632179
"1412_c",4966,12328095,"bootstrap_mean",2.87356217800389,NA,2.87356217800389,0.00723219638375314,0.00251680525276713,2.87295616481473,2.85903124784334,2.89494443894396
"1412_d",5758,16574403,"bootstrap_mean",2.85607748422357,NA,2.85607748422357,0.00809285979163655,0.00283355750547384,2.85555585937484,2.84104138100776,2.87924946597156
"1413_a",6573,21598878,"bootstrap_mean",2.79904006883277,NA,2.79904006883277,0.00977069039154553,0.00349072901825947,2.79896358996127,2.77746158520507,2.8188770860344
"1413_b",7847,30783781,"bootstrap_mean",2.74518937782657,NA,2.74518937782657,0.00950364527920357,0.00346192701893952,2.74457927441582,2.72797976602759,2.76914855848176
"1413_c",6837,23368866,"bootstrap_mean",2.85117390831505,NA,2.85117390831505,0.00826410521621001,0.00289849215865399,2.85195625108218,2.83535712702322,2.8692856062365
"1413_d",6339,20088291,"bootstrap_mean",2.80306801362212,NA,2.80306801362212,0.00932570753862954,0.00332696441659969,2.80290291028501,2.78112799183176,2.82503722295321
"1414_a",6227,19384651,"bootstrap_mean",2.70719015152057,NA,2.70719015152057,0.34490878821178,0.127404714448319,2.39410204965384,2.35011548021243,3.07583400152105
"1414_b",6283,19734903,"bootstrap_mean",2.82743514592123,NA,2.82743514592123,0.00778809344478652,0.00275447288544226,2.82839829176409,2.80104552744835,2.84363643006279
"1414_c",7932,31454346,"bootstrap_mean",2.78211744528301,NA,2.78211744528301,0.00892656149311156,0.0032085494838639,2.78337820223065,2.7560428345758,2.80042623246924
"1414_d",7728,29857128,"bootstrap_mean",2.83077138734369,NA,2.83077138734369,0.00947609888007383,0.003347532380199,2.83103942171604,2.8072301083123,2.85060218928509
"1415_a",7524,28301526,"bootstrap_mean",2.82767332027562,NA,2.82767332027562,0.00763759779380955,0.00270101844475623,2.82641363243766,2.80726085032286,2.844675392253
"1415_b",8154,33239781,"bootstrap_mean",2.88860689395712,NA,2.88860689395712,0.00980441349271332,0.0033941667567241,2.88723152032073,2.86390506083569,2.91398046379274
"1415_c",7996,31964010,"bootstrap_mean",2.8670936041505,NA,2.8670936041505,0.00898376287540459,0.00313340410735087,2.86626812672737,2.84442427350516,2.8883891660225
"1415_d",7649,29249776,"bootstrap_mean",2.82716681162125,NA,2.82716681162125,0.00877589912897315,0.00310413205648116,2.82647158691175,2.80250852481687,2.84937533366237
"1416_a",7980,31836210,"bootstrap_mean",2.83037359336446,NA,2.83037359336446,0.0121863813322988,0.00430557342707995,2.83007614249495,2.80500699942345,2.86420065203142
"1416_b",7900,31201050,"bootstrap_mean",2.84952671294511,NA,2.84952671294511,0.217286275363174,0.0762534614524103,2.92592057007855,2.23492032392676,2.95824948688225
"1416_c",8666,37545445,"bootstrap_mean",2.90906091370153,NA,2.90906091370153,0.177829139563327,0.0611293970249163,2.95869900094094,2.26415722886294,2.98085054978906
"1416_d",8612,37078966,"bootstrap_mean",2.82402922986483,NA,2.82402922986483,0.00974841205348466,0.00345195154157496,2.8240544635302,2.8019524724324,2.84730719268157
"1417_a",8438,35595703,"bootstrap_mean",2.88819633808485,NA,2.88819633808485,0.115110831908346,0.0398556117499529,2.90827339356123,2.21656383642068,2.93507251472778
"1417_b",9086,41273155,"bootstrap_mean",2.87167720680938,NA,2.87167720680938,0.00871923121191099,0.00303628527302294,2.87095986053093,2.8519319932723,2.89313255374895
"1417_c",7513,28218828,"bootstrap_mean",2.98858242895204,NA,2.98858242895204,0.00999325462207977,0.00334381094035407,2.98785488837184,2.96611217886426,3.01627821125997
"1417_d",8364,34974066,"bootstrap_mean",2.99832463446519,NA,2.99832463446519,0.0811411424743702,0.0270621604951204,3.01004298301961,2.33522786704737,3.03430677862372
"1418_a",9157,41920746,"bootstrap_mean",3.00752800951933,NA,3.00752800951933,0.011550278775048,0.0038404559287526,3.0056943573045,2.98220750024467,3.03918128991168
"1418_b",6716,22548970,"bootstrap_mean",2.95290831177436,NA,2.95290831177436,0.311836263287665,0.105603097137915,3.14913529169229,2.46653887922365,3.17872023435349
"1418_c",540,145530,"exact_all_pixels",2.70950390033333,2.70950390033333,NA,NA,NA,NA,NA,NA
"1418_d",5117,13089286,"bootstrap_mean",3.22389973299299,NA,3.22389973299299,0.114530727813555,0.0355255241474979,3.24465521452933,2.5616711591925,3.25773290724444
"1419_a",566,159895,"exact_all_pixels",2.60507735630016,2.60507735630016,NA,NA,NA,NA,NA,NA
"1422_c",1267,802011,"exact_all_pixels",2.42129052187538,2.42129052187538,NA,NA,NA,NA,NA,NA
"1423_a",942,443211,"exact_all_pixels",2.88162795222997,2.88162795222997,NA,NA,NA,NA,NA,NA
"1423_b",6034,18201561,"bootstrap_mean",2.90321488065333,NA,2.90321488065333,0.00816820260609934,0.00281350259690774,2.90429450969714,2.8864741411334,2.92262790394292
"1423_c",7939,31509891,"bootstrap_mean",2.80995665765781,NA,2.80995665765781,0.010247630739353,0.00364689993044046,2.8115455267448,2.78887812051014,2.82977229514096
"1423_d",4657,10841496,"bootstrap_mean",2.92109219375652,NA,2.92109219375652,0.00825650778923687,0.00282651393437159,2.92217294367242,2.89588737888814,2.93965186789778
"1424_a",2113,2231328,"bootstrap_mean",2.75308607357478,NA,2.75308607357478,0.00709453104732472,0.00257693761027701,2.75446170845663,2.73448601847015,2.7674669226067
"1424_b",7185,25808520,"bootstrap_mean",2.78698870496249,NA,2.78698870496249,0.00933037724683984,0.00334783461096424,2.78610596656796,2.76675238479311,2.80881185984504
"1424_c",472,111156,"exact_all_pixels",2.9815246768874,2.9815246768874,NA,NA,NA,NA,NA,NA
"15_a",8173,33394878,"bootstrap_mean",2.99750134939495,NA,2.99750134939495,0.082560396667582,0.0275430723940281,3.00517713030955,2.32542212233145,3.03143740507168
"15_b",8406,35326215,"bootstrap_mean",2.75694979905847,NA,2.75694979905847,0.194358764634798,0.0704977525166302,2.69947841341669,2.67764143475006,3.39702082178939
"15_c",9006,40549515,"bootstrap_mean",2.990173714609,NA,2.990173714609,0.0135926450945373,0.00454577104605267,2.98711824314766,2.95843987513555,3.0275928316735
"15_d",8448,35680128,"bootstrap_mean",2.78576484094399,NA,2.78576484094399,0.011476508872012,0.00411969765119264,2.78666394549928,2.76419671814752,2.8094140778254
"1500_a",8419,35435571,"bootstrap_mean",2.81714809080566,NA,2.81714809080566,0.0809595653091009,0.0287381290225136,2.80843604144971,2.78360588253685,3.48046538671547
"1500_b",6476,20966050,"bootstrap_mean",2.89382121663789,NA,2.89382121663789,0.00958892838575194,0.00331358700759426,2.89508923390981,2.87040437901744,2.92326484500699
"1500_c",6116,18699670,"bootstrap_mean",2.85818304542934,NA,2.85818304542934,0.00783574262426169,0.00274151182752001,2.85828142282863,2.84019037643835,2.88230984993181
"1500_d",7896,31169460,"bootstrap_mean",2.9324615347456,NA,2.9324615347456,0.0101155249086309,0.00344949960597128,2.93299053849437,2.90700327994525,2.95309126196516
"1501_a",7942,31533711,"bootstrap_mean",2.87284403465461,NA,2.87284403465461,0.00844560875770072,0.00293980761079363,2.8726421625818,2.85404058857364,2.89290805150763
"1501_b",6500,21121750,"bootstrap_mean",2.84232975360375,NA,2.84232975360375,0.00926649118879242,0.00326017457230062,2.84273787439037,2.82040582281671,2.85924904112483
"1501_c",7151,25564825,"bootstrap_mean",2.89043251522175,NA,2.89043251522175,0.0090246934655963,0.00312226402729348,2.89151292894692,2.86148125500673,2.91552933330062
"1501_d",7494,28076271,"bootstrap_mean",2.80097707384805,NA,2.80097707384805,0.160264435839974,0.0572173322432086,2.76265791930361,2.73951254522899,3.45303606496828
"1502_a",6159,18963561,"bootstrap_mean",2.80118682827979,NA,2.80118682827979,0.0827426431080376,0.0295384235969901,2.79228075008223,2.77102786889429,3.48044879225036
"1502_b",4312,9294516,"bootstrap_mean",2.86590401297564,NA,2.86590401297564,0.00847040198590782,0.00295557769819133,2.86496978590479,2.85185934146473,2.8919029712889
"1502_c",7309,26707086,"bootstrap_mean",2.85024617098489,NA,2.85024617098489,0.0111599992966793,0.0039154510267522,2.85139181208012,2.82816261478997,2.87174880867337
"1502_d",7435,27635895,"bootstrap_mean",2.84142222368217,NA,2.84142222368217,0.268987308737952,0.0946664337654733,2.71451157359115,2.69671393454319,3.41663018388758
"1503_a",7037,24756166,"bootstrap_mean",2.77552688480683,NA,2.77552688480683,0.161580973706987,0.0582163244721128,2.73649757898394,2.7169235978666,3.43124132622184
"1503_b",7166,25672195,"bootstrap_mean",2.83830475654146,NA,2.83830475654146,0.00980164112533589,0.00345334344479604,2.83875216437517,2.82226494305593,2.86208392593802
"1503_c",8485,35993370,"bootstrap_mean",2.81370755237291,NA,2.81370755237291,0.00961222128966843,0.00341621192350358,2.81329708502084,2.79087780731953,2.84574342255179
"1503_d",8308,34507278,"bootstrap_mean",2.79452380164391,NA,2.79452380164391,0.00907419519126842,0.00324713469462326,2.79369643137849,2.76983786233007,2.81552452532506
"1504_a",7306,26685165,"bootstrap_mean",2.86444988737844,NA,2.86444988737844,0.0116766099765125,0.00407638828941043,2.86424997941086,2.83921179054318,2.89938055911847
"1504_b",8440,35612580,"bootstrap_mean",2.94300511477341,NA,2.94300511477341,0.139807828836256,0.0475051260136939,2.97119911449269,2.27862851812512,2.99645160672943
"1504_c",7966,31724595,"bootstrap_mean",2.89409359862914,NA,2.89409359862914,0.0105568537014223,0.0036477236625736,2.89545849043161,2.86430344885253,2.91416084167311
"1504_d",7338,26919453,"bootstrap_mean",2.88962583259999,NA,2.88962583259999,0.00876852971842083,0.0030344862021569,2.88881369250184,2.86885468668624,2.90906610167497
"1505_a",7667,29387611,"bootstrap_mean",2.88215927691324,NA,2.88215927691324,0.176988593091544,0.0614083317703029,2.92923717680336,2.23886386743572,2.9552457725841
"1505_b",7470,27896715,"bootstrap_mean",3.04993168796118,NA,3.04993168796118,0.00977328684192529,0.00320442811244029,3.05024518113655,3.0276548119106,3.07251502344242
"1505_c",6423,20624253,"bootstrap_mean",2.8385050883754,NA,2.8385050883754,0.00913877836155597,0.00321957441576633,2.83745788183173,2.81349483583717,2.86149315014721
"1505_d",7487,28023841,"bootstrap_mean",2.96038667128936,NA,2.96038667128936,0.0108248739370736,0.00365657433944565,2.95926037783079,2.93733241512526,2.98317468906825
"1506_a",6840,23389380,"bootstrap_mean",2.97701694231184,NA,2.97701694231184,0.0102489111648031,0.00344267814507101,2.97703121324725,2.95325856839546,3.00335265051156
"1506_b",6516,21225870,"bootstrap_mean",2.93588529584634,NA,2.93588529584634,0.0103833535450805,0.00353670273146257,2.93650571472422,2.91154988596956,2.96010338257769
"1506_c",5741,16476670,"bootstrap_mean",2.98189112389361,NA,2.98189112389361,0.0814094335477491,0.0273012763260949,2.99128382983246,2.31260410914588,3.01051619496611
"1506_d",7017,24615636,"bootstrap_mean",2.80072616865512,NA,2.80072616865512,0.177617840888397,0.0634184958444857,2.75316987532443,2.73211317958389,3.44159041820258
"1507_a",7272,26437356,"bootstrap_mean",2.90607908555632,NA,2.90607908555632,0.324291718852366,0.111590809921226,2.68452897319919,2.66569072929446,3.38266249496945
"1507_b",5234,13694761,"bootstrap_mean",2.96950899089951,NA,2.96950899089951,0.00871836510157022,0.00293596184698848,2.97006892358622,2.95077956263898,2.9876144780065
"1507_c",5961,17763780,"bootstrap_mean",2.95496071833659,NA,2.95496071833659,0.00904782942626698,0.0030619119131168,2.95545362004605,2.92683003663443,2.97567897009468
"1507_d",8216,33747220,"bootstrap_mean",2.79090169139201,NA,2.79090169139201,0.0817309167178916,0.0292847709290422,2.78123999554697,2.75759115340345,3.46095631716489
"1508_a",8470,35866215,"bootstrap_mean",3.00288768682305,NA,3.00288768682305,0.081994969949581,0.0273053735274158,3.01272882643024,2.33126098221731,3.02959478422704
"1508_b",7162,25643541,"bootstrap_mean",2.90466926536243,NA,2.90466926536243,0.0105817095637007,0.00364299980375918,2.90478425510576,2.87830661540027,2.93030812327561
"1508_c",4505,10145260,"bootstrap_mean",2.95213311686551,NA,2.95213311686551,0.00788063496922375,0.00266947141516138,2.95180212514457,2.93582406384055,2.96794524513503
"1508_d",8274,34225401,"bootstrap_mean",2.95150604513787,NA,2.95150604513787,0.00874372395864661,0.00296246181607877,2.95114099003017,2.93030214611355,2.97309316750909
"1509_a",7283,26517403,"bootstrap_mean",2.89212087605922,NA,2.89212087605922,0.0105467864518086,0.00364673086077216,2.89092716135617,2.86570312955383,2.91658768836764
"1509_b",6686,22347955,"bootstrap_mean",2.87051373964811,NA,2.87051373964811,0.00919442423155972,0.00320305877814292,2.86984212266105,2.84932091086362,2.89494379095362
"1509_c",3385,5727420,"bootstrap_mean",2.91465457304748,NA,2.91465457304748,0.00657588628237223,0.00225614600892368,2.91495761548979,2.89732715491621,2.93150811937292
"1509_d",7691,29571895,"bootstrap_mean",2.72582098790581,NA,2.72582098790581,0.0827103805982613,0.0303432914212778,2.71619860361561,2.69059530892256,3.40274228435184
"1510_a",6794,23075821,"bootstrap_mean",2.84872275207026,NA,2.84872275207026,0.0106978232960861,0.00375530517608695,2.84875267764725,2.82379178718054,2.87412876129321
"1510_b",5345,14281840,"bootstrap_mean",2.86252808525896,NA,2.86252808525896,0.00672704432295507,0.00235003609487608,2.86294317011897,2.84862331398878,2.87871906400284
"1510_c",7774,30213651,"bootstrap_mean",2.79053480455775,NA,2.79053480455775,0.205446818723201,0.0736227401240965,2.72184684921264,2.7073004176596,3.41004320582083
"1510_d",7623,29051253,"bootstrap_mean",2.8454317200075,NA,2.8454317200075,0.00920580316078704,0.00323529223915547,2.8450519825322,2.82798489166405,2.87368409327568
"1511_a",7895,31161565,"bootstrap_mean",2.94095987604041,NA,2.94095987604041,0.0110437375444615,0.00375514730222376,2.94155079033339,2.90920017779878,2.96318495341088
"1511_b",7382,27243271,"bootstrap_mean",2.85049355287292,NA,2.85049355287292,0.0095674664726691,0.00335642452621103,2.84986689950471,2.82621439024632,2.8699744640025
"1511_c",6613,21862578,"bootstrap_mean",2.83551300538751,NA,2.83551300538751,0.00737559771330622,0.00260115107893792,2.83553043061233,2.82017157498682,2.8568514887167
"1511_d",5771,16649335,"bootstrap_mean",2.86592808283402,NA,2.86592808283402,0.00775036541580376,0.00270431259675564,2.86552111419266,2.84908521496403,2.88173077417778
"1512_a",8275,34233675,"bootstrap_mean",2.72311966122252,NA,2.72311966122252,0.0116940092904577,0.00429434279256307,2.72295112221036,2.69597539954562,2.75339421504438
"1512_b",7877,31019626,"bootstrap_mean",2.7537144781362,NA,2.7537144781362,0.13987989268998,0.0507968032999031,2.72366630501195,2.69754448656591,3.41440802829586
"1512_c",7413,27472578,"bootstrap_mean",2.82561975729174,NA,2.82561975729174,0.00923934942183725,0.0032698488174123,2.8260636074405,2.80804411211644,2.84713062984424
"1512_d",7885,31082670,"bootstrap_mean",2.74494089362806,NA,2.74494089362806,0.010637891653481,0.00387545381329527,2.74505505627019,2.72389519675825,2.76513003085687
"1513_a",8700,37840650,"bootstrap_mean",2.74835344417388,NA,2.74835344417388,0.00983983719331568,0.00358026629150437,2.74762328934603,2.72323592963231,2.76972349581207
"1513_b",8258,34093153,"bootstrap_mean",2.81054258161588,NA,2.81054258161588,0.00815453384105417,0.00290140910669492,2.81091456299686,2.78675727547295,2.82839984078521
"1513_c",7703,29664253,"bootstrap_mean",2.91219256927968,NA,2.91219256927968,0.0814584324928129,0.0279715130627372,2.92133914818361,2.24344315422897,2.9417408414176
"1513_d",6716,22548970,"bootstrap_mean",2.89767477966481,NA,2.89767477966481,0.0109808213351346,0.00378952856000105,2.89930646332428,2.86466049620712,2.91903204408604
"1514_a",7027,24685851,"bootstrap_mean",2.91293669744591,NA,2.91293669744591,0.00834001518232595,0.00286309523637728,2.91413512798516,2.88267417974735,2.93835243664811
"1514_b",8569,36709596,"bootstrap_mean",2.82662594352506,NA,2.82662594352506,0.010767239769806,0.00380921989146475,2.82605921754452,2.80163859754762,2.85308010456209
"1514_c",7602,28891401,"bootstrap_mean",2.94081364275127,NA,2.94081364275127,0.00901997760670981,0.00306717075695799,2.93892700352204,2.91617331799252,2.96413966095085
"1514_d",7252,26292126,"bootstrap_mean",3.01861257770507,NA,3.01861257770507,0.00991493191250983,0.00328459901934409,3.01768952132257,2.99371480971286,3.04645619638791
"1515_a",6499,21115251,"bootstrap_mean",2.86581519869373,NA,2.86581519869373,0.00685623039080425,0.00239241888099742,2.86528180112813,2.84959457301881,2.8800606197216
"1515_b",6596,21750310,"bootstrap_mean",2.78756395812198,NA,2.78756395812198,0.00893565665983068,0.00320554318898955,2.78779708403609,2.76111075446789,2.80718652740331
"1515_c",7528,28331628,"bootstrap_mean",2.76436285350337,NA,2.76436285350337,0.116359552472109,0.0420927203260031,2.74484071524107,2.71944250722093,3.4386922713792
"1515_d",5040,12698280,"bootstrap_mean",2.80598555780028,NA,2.80598555780028,0.00618001512768689,0.00220244010540511,2.80549844393067,2.79090523106362,2.82009966227161
"1516_a",8127,33020001,"bootstrap_mean",3.00932155444103,NA,3.00932155444103,0.338406326257166,0.11245269743865,3.27022550839795,2.58078238243395,3.30515571639209
"1516_b",7623,29051253,"bootstrap_mean",2.75100910780738,NA,2.75100910780738,0.009291374935548,0.00337744244800173,2.751609126511,2.72999707570581,2.77706805942645
"1516_c",8358,34923903,"bootstrap_mean",2.799259467132,NA,2.799259467132,0.0106756522780692,0.00381374159966923,2.80012368212432,2.77738482994182,2.82504218355403
"1516_d",7199,25909201,"bootstrap_mean",2.68413679503823,NA,2.68413679503823,0.00884212450807353,0.00329421530393632,2.68455054739203,2.66007387025322,2.7046252601767
