"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points","sa_n_pixels","sa_n_pairs","sa_method","sa_entropy","sa_exact_entropy","sa_boot_mean","sa_boot_sd","sa_boot_cv","sa_boot_median","sa_boot_min","sa_boot_max","scale"
"1116_c",2526,FALSE,"all_pixels",4.62344350360641,4.05822718212686,2.59214195444794,56.185539454498,"squared_euclidean_pc1_pc3",221.114445439971,"all_pixels",2523,1,455.800450150654,1847.46322682006,1068.35389834488,"all_pixels",2523,2526,3189075,"bootstrap_mean",2.69316404564192,NA,2.69316404564192,0.324537607329026,0.120504210597268,2.47239207658014,2.44807248283081,3.16116278889767,"10m"
"1116_d",3469,FALSE,"all_pixels",5.05529019253448,4.6074122444599,2.56842945311537,64.3017742692692,"squared_euclidean_pc1_pc3",274.498235350135,"all_pixels",3440,1,408.466118026717,1808.17314272245,981.582272132698,"all_pixels",3440,3469,6015246,"bootstrap_mean",3.07898336065191,NA,3.07898336065191,0.0813205019586198,0.0264114782164337,3.08721209539067,2.41082909761589,3.10480483789084,"10m"
"1117_a",2859,FALSE,"all_pixels",4.06251397949628,3.67357290097375,2.20160987804388,42.6988210211592,"squared_euclidean_pc1_pc3",146.601051872088,"all_pixels",2859,1,212.942285678723,678.208208934056,534.70975083923,"all_pixels",2859,2859,4085511,"bootstrap_mean",3.09035189877362,NA,3.09035189877362,0.00757563338997048,0.00245138212026171,3.09108244574781,3.06760710949476,3.10925033902025,"10m"
"1117_b",4963,FALSE,"all_pixels",7.67907883599083,7.38564040435767,3.68154677286356,145.038614887328,"squared_euclidean_pc1_pc3",512.079509135883,"all_pixels",4946,1,809.179024388037,5620.95606358268,2041.9078843381,"all_pixels",4946,4963,12313203,"bootstrap_mean",3.01123917535663,NA,3.01123917535663,0.00748144833127335,0.00248450816942739,3.01236667381885,2.99299808928331,3.02471296664879,"10m"
"1117_c",6605,FALSE,"all_pixels",5.64905947698432,5.24316423402339,3.0120494207093,81.9658822310112,"squared_euclidean_pc1_pc3",307.447469216085,"all_pixels",6603,1,417.836114058305,2418.34807261422,1120.54171639226,"all_pixels",6603,6605,21809710,"bootstrap_mean",2.92214133187534,NA,2.92214133187534,0.00940179539519614,0.00321743349393794,2.92245488767822,2.90097680277699,2.94230008630966,"10m"
"1117_d",384,FALSE,"all_pixels",4.34726227952901,3.73742553609952,2.61375911789663,51.4252701446904,"squared_euclidean_pc1_pc3",91.3866004137295,"all_pixels",384,1,256.030513348277,990.247205272612,655.722184176876,"all_pixels",384,384,73536,"exact_all_pixels",3.22223522959438,3.22223522959438,NA,NA,NA,NA,NA,NA,"10m"
"1118_a",2308,FALSE,"all_pixels",5.53580467345116,5.26386394098552,2.77590611172831,76.694898903672,"squared_euclidean_pc1_pc3",190.644393765313,"all_pixels",2307,1,291.35775029872,1203.36344778824,746.502210322723,"all_pixels",2307,2308,2662278,"bootstrap_mean",3.03838898727165,NA,3.03838898727165,0.00819824504937466,0.00269822102558907,3.03850881748181,3.01496946896145,3.05600214682788,"10m"
"1118_b",5739,FALSE,"all_pixels",4.3403346974961,3.77507028603775,2.42050409621934,49.3926489688051,"squared_euclidean_pc1_pc3",203.832542175849,"all_pixels",5731,1,344.64576285672,1885.97480477278,945.789369747586,"all_pixels",5731,5739,16465191,"bootstrap_mean",2.90378346878163,NA,2.90378346878163,0.00743518131419336,0.00256051506392555,2.90494094544606,2.88596771665217,2.91633396804824,"10m"
"1118_c",6346,FALSE,"all_pixels",5.17967405509872,4.69480603074063,2.92349191727829,70.7489630110666,"squared_euclidean_pc1_pc3",266.653059698969,"all_pixels",6340,1,349.687138604659,1903.55790666264,954.30989058861,"all_pixels",6340,6346,20132685,"bootstrap_mean",2.86110596307299,NA,2.86110596307299,0.00677610480948561,0.00236835157346206,2.86126039092924,2.84037699269739,2.87720537415241,"10m"
"1118_d",6688,FALSE,"all_pixels",4.53331357413827,4.15349976837681,2.5244448007572,53.8456012790009,"squared_euclidean_pc1_pc3",203.830654244428,"all_pixels",6492,1,568.783431674012,2730.48942794678,1347.36047755321,"all_pixels",6492,6688,22361328,"bootstrap_mean",2.84664688504734,NA,2.84664688504734,0.00996893899699038,0.00350199353820612,2.84639149879501,2.82543385979557,2.86564186977545,"10m"
"1119_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,6313,19923828,"bootstrap_mean",2.81759963783562,NA,2.81759963783562,0.00799803609886975,0.00283859920744934,2.81797089204513,2.79558934817285,2.83193294426981,"10m"
"1119_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,6076,18455850,"bootstrap_mean",2.92655583718436,NA,2.92655583718436,0.00868182971796643,0.00296656896398711,2.9266390586532,2.90010359915374,2.94788228142938,"10m"
"1119_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,6946,24119985,"bootstrap_mean",2.90148855143624,NA,2.90148855143624,0.00793449061694216,0.00273462758038959,2.90078750785888,2.88347553019587,2.92018866863718,"10m"
"1119_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,1928,1857628,"exact_all_pixels",2.94013988387551,2.94013988387551,NA,NA,NA,NA,NA,NA,"10m"
"112_a",8130,FALSE,"all_pixels",7.5398498331653,5.96237433071094,5.17676802378203,167.289932755459,"squared_euclidean_pc1_pc3",646.281751577217,"all_pixels",8069,1,1485.72248747191,7524.51525942382,3271.71674424285,"all_pixels",8069,8130,33044385,"bootstrap_mean",2.73666957165051,NA,2.73666957165051,0.0109434493389824,0.00399882011783481,2.73672531917352,2.70891528112727,2.76127927110818,"10m"
"112_b",7340,FALSE,"all_pixels",8.61672796541386,6.39976906687073,8.07558014800594,278.908221360294,"squared_euclidean_pc1_pc3",686.373752228296,"all_pixels",7205,1,2224.66228152767,12463.984572451,5128.50119311809,"all_pixels",7205,7340,26934130,"bootstrap_mean",3.06860627904306,NA,3.06860627904306,0.0110624058560571,0.00360502614219602,3.06930659529411,3.04524623476028,3.09743172743231,"10m"
"112_c",7756,FALSE,"all_pixels",5.95752173057537,5.36984429632549,3.28124418461102,92.5144808200768,"squared_euclidean_pc1_pc3",407.627748582238,"all_pixels",7691,1,825.930911209858,4994.45057903161,1959.55878570595,"all_pixels",7691,7756,30073890,"bootstrap_mean",2.79332891589308,NA,2.79332891589308,0.0088612622920329,0.00317229462009123,2.79424876203175,2.7673465150181,2.81233998532598,"10m"
"112_d",6131,FALSE,"all_pixels",7.4822150495365,6.93606240390151,3.94099901623046,143.024964048551,"squared_euclidean_pc1_pc3",485.779903534161,"all_pixels",6131,1,878.573155417805,5402.84860366238,2113.88304245074,"all_pixels",6131,6131,18791515,"bootstrap_mean",2.87034722670179,NA,2.87034722670179,0.00931947315781961,0.00324681037580539,2.870715429365,2.85049990584048,2.89230331294269,"10m"
"1120_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,1502,1127251,"exact_all_pixels",2.22499525650949,2.22499525650949,NA,NA,NA,NA,NA,NA,"10m"
"1120_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,7584,28754736,"bootstrap_mean",2.81703768969052,NA,2.81703768969052,0.0102295363024502,0.00363130970518679,2.81800649755048,2.79090613779162,2.84566033912905,"10m"
"1120_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,6457,20843196,"bootstrap_mean",2.90519551607435,NA,2.90519551607435,0.0097170463272807,0.00334471338452666,2.90701626856173,2.88082519225367,2.92741644862735,"10m"
"1120_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,5700,16242150,"bootstrap_mean",2.79351482644328,NA,2.79351482644328,0.00679732732315697,0.00243325263886692,2.79319940749652,2.7771580860189,2.81122660329636,"10m"
"1121_a",7750,FALSE,"all_pixels",6.7698156647213,6.15407949169739,3.81590548049624,120.77931982861,"squared_euclidean_pc1_pc3",478.549049397932,"all_pixels",7722,1,809.977514181406,3695.32621440838,1873.90815693754,"all_pixels",7722,7750,30027375,"bootstrap_mean",2.80222076058463,NA,2.80222076058463,0.0108891502267689,0.00388590020455671,2.80203435068264,2.77299181896067,2.82624192132267,"10m"
"1121_b",7113,FALSE,"all_pixels",6.66516690448333,6.13399842419926,3.42255999199968,112.273439862665,"squared_euclidean_pc1_pc3",459.912178764816,"all_pixels",7065,1,807.927367647476,5050.88978723196,1957.09802419538,"all_pixels",7065,7113,25293828,"bootstrap_mean",2.7648585106255,NA,2.7648585106255,0.00922577339982823,0.00333679765686854,2.76338601771046,2.74369989741142,2.79161757377224,"10m"
"1121_c",5808,FALSE,"all_pixels",7.47436943086772,6.9868504173183,3.84720382413985,141.329254551876,"squared_euclidean_pc1_pc3",532.613972351692,"all_pixels",5797,1,920.304459464523,5308.40621954264,2111.8709762904,"all_pixels",5797,5808,16863528,"bootstrap_mean",2.80271764438984,NA,2.80271764438984,0.00880187696864632,0.0031404793794569,2.80230332192989,2.78114898242351,2.82566043095979,"10m"
"1121_d",6344,FALSE,"all_pixels",7.70458109372518,7.38193317699838,3.95652400736313,150.024369018589,"squared_euclidean_pc1_pc3",588.908773085723,"all_pixels",6339,1,1089.79331082071,5416.02049558718,2436.05263546162,"all_pixels",6339,6344,20119996,"bootstrap_mean",2.81182653286364,NA,2.81182653286364,0.00862682103000891,0.00306804880357364,2.81197752138568,2.79303285870771,2.83152078689889,"10m"
"1122_a",7120,FALSE,"all_pixels",7.30070583108903,6.75573897493279,3.9565837187095,137.905323363677,"squared_euclidean_pc1_pc3",586.262606152312,"all_pixels",7107,1,1186.3932048656,6849.21926374797,2699.18892865564,"all_pixels",7107,7120,25343640,"bootstrap_mean",2.73437111164185,NA,2.73437111164185,0.0817843273761508,0.0299097394014829,2.72441430395962,2.70548103766563,3.40514742957547,"10m"
"1122_b",6329,FALSE,"all_pixels",8.63096451446716,8.32791572200597,4.06103575485135,181.965908134933,"squared_euclidean_pc1_pc3",688.401661192925,"all_pixels",6277,1,1215.33498411641,8626.46289324915,2906.20126433494,"all_pixels",6277,6329,20024956,"bootstrap_mean",2.73772106324253,NA,2.73772106324253,0.0100268737826712,0.00366248918390375,2.73843908535121,2.71628370017751,2.7601368952373,"10m"
"1122_c",8312,FALSE,"all_pixels",7.21135030272762,6.57150204010046,3.96756333149103,135.486476285538,"squared_euclidean_pc1_pc3",492.125352613565,"all_pixels",8298,1,798.272734106576,3790.6152668773,1837.01648210673,"all_pixels",8298,8312,34540516,"bootstrap_mean",2.79043609954771,NA,2.79043609954771,0.296809552424848,0.10636672614469,2.62735581293591,2.60080408037911,3.32318735281253,"10m"
"1122_d",6673,FALSE,"all_pixels",7.87674889448324,7.08340664233711,4.43180680577047,163.362282739711,"squared_euclidean_pc1_pc3",566.119831587815,"all_pixels",6661,1,952.504876631382,5632.37972677938,2249.42271115475,"all_pixels",6661,6673,22261128,"bootstrap_mean",2.77391026158433,NA,2.77391026158433,0.115178937520178,0.041522229148968,2.7548350960039,2.73390372774896,3.44228391259396,"10m"
"1123_a",5699,FALSE,"all_pixels",6.36088645932653,5.56828276490034,4.01467567057896,113.151338278909,"squared_euclidean_pc1_pc3",409.824250218175,"all_pixels",5694,1,621.756051566313,3524.32259922883,1545.93870125209,"all_pixels",5694,5699,16236451,"bootstrap_mean",2.80910681976415,NA,2.80910681976415,0.140364066218377,0.0499675075475279,2.7802554851047,2.76044024320428,3.47393219965944,"10m"
"1123_b",6765,FALSE,"all_pixels",8.11490862276153,7.72935120601107,4.17334930734193,166.532023689674,"squared_euclidean_pc1_pc3",527.689940211917,"all_pixels",6759,1,677.74186806855,3603.41640229139,1668.79389617202,"all_pixels",6759,6765,22879230,"bootstrap_mean",2.71102221944391,NA,2.71102221944391,0.082336879526082,0.0303711562876719,2.70144800023789,2.68248816668676,3.38661478728004,"10m"
"1123_c",8028,FALSE,"all_pixels",9.6086033959007,8.8965063706478,5.02495103929131,235.144493817549,"squared_euclidean_pc1_pc3",702.228973959401,"all_pixels",8025,1,1393.30095280345,9665.02831481403,3279.32960012795,"all_pixels",8025,8028,32220378,"bootstrap_mean",2.79846287950501,NA,2.79846287950501,0.0104502527650646,0.00373428314579361,2.79934149145526,2.77980492572995,2.82385792233272,"10m"
"1123_d",7933,FALSE,"all_pixels",8.80967854634021,8.07362275641099,4.68951475844035,199.198425198099,"squared_euclidean_pc1_pc3",550.641645733486,"all_pixels",7919,1,1392.83918069925,10833.4769328497,3398.70407477847,"all_pixels",7919,7933,31462278,"bootstrap_mean",2.71818861441713,NA,2.71818861441713,0.00893685975830963,0.00328779971739598,2.71749794777415,2.69889650277582,2.73565435677432,"10m"
"1124_a",8301,FALSE,"all_pixels",7.16525231204437,6.24719510919638,4.36879878800394,140.849888511473,"squared_euclidean_pc1_pc3",398.114147194295,"all_pixels",8301,1,734.44515331835,4650.56805354573,1865.72761036508,"all_pixels",8301,8301,34449150,"bootstrap_mean",2.95196559179526,NA,2.95196559179526,0.344943274292437,0.116852064689093,2.64013890899501,2.60445995980922,3.32308425251837,"10m"
"1124_b",8472,FALSE,"all_pixels",7.88245760119078,6.88629780186725,4.60965399212722,166.759079255721,"squared_euclidean_pc1_pc3",528.494398509046,"all_pixels",8471,1,1597.19425385793,10019.8681639067,3757.51403643054,"all_pixels",8471,8472,35883156,"bootstrap_mean",2.68985018022281,NA,2.68985018022281,0.00959070590991865,0.00356551676388319,2.69089433742682,2.66539149543193,2.70517011641228,"10m"
"1124_c",7749,FALSE,"all_pixels",7.4644807043202,6.71951875054933,4.29337542485718,148.298331912051,"squared_euclidean_pc1_pc3",529.669347953583,"all_pixels",7749,1,1218.14745628398,9508.54922837323,3031.64809868017,"all_pixels",7749,7749,30019626,"bootstrap_mean",2.71534333280732,NA,2.71534333280732,0.00926634566911523,0.00341258711454916,2.71659416278304,2.69181820909953,2.73453559182656,"10m"
"1124_d",7025,FALSE,"all_pixels",7.85852985121801,7.40453566940795,4.11556344530555,157.383885622388,"squared_euclidean_pc1_pc3",456.842304384114,"all_pixels",7025,1,848.26605410268,5717.83959808732,2116.74024492317,"all_pixels",7025,7025,24671800,"bootstrap_mean",2.94980752453076,NA,2.94980752453076,0.341702535979371,0.115838926146114,2.66623877130319,2.63803626727793,3.35296440781279,"10m"
"113_a",7431,FALSE,"all_pixels",6.32459434242203,5.67019163086965,3.53633080656957,105.008892537852,"squared_euclidean_pc1_pc3",332.4454727,"all_pixels",7431,1,707.220801691684,3605.38488816189,1660.68594095722,"all_pixels",7431,7431,27606165,"bootstrap_mean",2.73867563764108,NA,2.73867563764108,0.141196111805227,0.0515563471133969,2.70906692657788,2.69306653527909,3.40556853333445,"10m"
"113_b",7326,FALSE,"all_pixels",6.17548275675188,5.52923376855036,3.61704815992958,102.4356776676,"squared_euclidean_pc1_pc3",399.135743477541,"all_pixels",7326,1,1126.21571017145,6040.23556268532,2536.98821353132,"all_pixels",7326,7326,26831475,"bootstrap_mean",2.64852564041623,NA,2.64852564041623,0.227331369465661,0.0858331767669558,2.73301000670314,2.04696840256349,2.75947194956934,"10m"
"113_c",6624,FALSE,"all_pixels",7.26930114634192,6.64935469794614,4.14300780107105,140.009323069653,"squared_euclidean_pc1_pc3",490.729854569097,"all_pixels",6624,1,1249.01374028434,6716.90439829459,2789.59645862372,"all_pixels",6624,6624,21935376,"bootstrap_mean",2.85969362070613,NA,2.85969362070613,0.0112920670460717,0.00394869819770531,2.85932702627251,2.83914112627156,2.88215806671333,"10m"
"113_d",7802,FALSE,"all_pixels",6.12691644852842,5.66105279551244,3.26346888594659,96.3759385456198,"squared_euclidean_pc1_pc3",381.018550916453,"all_pixels",7801,1,963.744330559046,4789.30358617531,2159.53703818744,"all_pixels",7801,7802,30431701,"bootstrap_mean",2.69862878658091,NA,2.69862878658091,0.114592867201688,0.0424633679783999,2.67881129355035,2.65699577726601,3.3631441671509,"10m"
"114_a",7770,FALSE,"all_pixels",7.58867386904969,6.98508427569659,4.13985291323381,149.448295044041,"squared_euclidean_pc1_pc3",562.989479506048,"all_pixels",7745,1,1225.51781368632,8360.64413741428,2920.52794761338,"all_pixels",7745,7770,30182565,"bootstrap_mean",2.80729206614488,NA,2.80729206614488,0.00900660414084192,0.00320828895912147,2.80838875492559,2.78862847039475,2.83057295940585,"10m"
"114_b",7239,FALSE,"all_pixels",9.45415081338389,8.46886436248005,5.48249533278805,238.869140958226,"squared_euclidean_pc1_pc3",772.019865919677,"all_pixels",7238,1,1895.32057688005,13432.0158830737,4358.02206119211,"all_pixels",7238,7239,26197941,"bootstrap_mean",3.02026959455353,NA,3.02026959455353,0.0120781569434239,0.00399903272383514,3.02039589009399,2.99679409783065,3.04454916918483,"10m"
"114_c",8565,FALSE,"all_pixels",7.49544398110721,6.60541624071376,4.31870559184192,149.661441708569,"squared_euclidean_pc1_pc3",600.208839821812,"all_pixels",8559,1,1368.12757906047,11802.065180004,3494.00978863284,"all_pixels",8559,8565,36675330,"bootstrap_mean",2.84894120387895,NA,2.84894120387895,0.00969850893588965,0.00340425029575365,2.84772241175612,2.82979381365189,2.87191913823183,"10m"
"114_d",7311,FALSE,"all_pixels",7.98692151263875,7.28373419498537,4.2562795980136,163.808706734014,"squared_euclidean_pc1_pc3",689.951836465995,"all_pixels",7274,1,1465.32856299522,11534.3106953499,3516.73668955419,"all_pixels",7274,7311,26721705,"bootstrap_mean",2.87335336413753,NA,2.87335336413753,0.00949969091353956,0.00330613388248925,2.8738805634835,2.84515787699598,2.89128813047797,"10m"
"115_a",8447,FALSE,"all_pixels",7.81532146590179,7.30521472326218,4.01526699183647,154.39941996165,"squared_euclidean_pc1_pc3",539.557534813177,"all_pixels",8264,1,758.161194880129,5532.02072951822,1979.88942360791,"all_pixels",8264,8447,35671681,"bootstrap_mean",2.75300474631518,NA,2.75300474631518,0.0830852335350384,0.0301798366480282,2.74233188459695,2.72222817751827,3.43185204606705,"10m"
"115_b",8653,FALSE,"all_pixels",6.98037443462397,6.20242939558443,3.90850376242659,128.000526925505,"squared_euclidean_pc1_pc3",593.958120976594,"all_pixels",8612,1,1091.03496477332,6083.51399141377,2466.72246369263,"all_pixels",8612,8653,37432878,"bootstrap_mean",2.89097005771551,NA,2.89097005771551,0.01136621965167,0.00393162828557684,2.89122534748724,2.86038895133141,2.9145901389165,"10m"
"115_c",8736,FALSE,"all_pixels",6.48404253436156,5.89209485123731,3.46056086663334,108.033836558628,"squared_euclidean_pc1_pc3",437.90138381718,"all_pixels",8549,1,877.082053465584,4769.98565794394,2026.55597110429,"all_pixels",8549,8736,38154480,"bootstrap_mean",2.70892908141182,NA,2.70892908141182,0.117191604427929,0.0432612301414888,2.68987844862848,2.66280685564291,3.38555729764436,"10m"
"115_d",8388,FALSE,"all_pixels",7.15398691628217,6.22118218360993,4.17585118735531,137.230366093636,"squared_euclidean_pc1_pc3",536.579929977187,"all_pixels",8237,1,824.053859000782,5591.94332848099,2061.245441087,"all_pixels",8237,8388,35175078,"bootstrap_mean",2.85403193002605,NA,2.85403193002605,0.0127254661656208,0.00445876797373625,2.85400410172626,2.81663167471538,2.88967034547885,"10m"
"116_a",8638,FALSE,"all_pixels",5.69199834074553,5.10556481771427,3.17351782648655,84.937789172518,"squared_euclidean_pc1_pc3",353.135619197885,"all_pixels",8477,1,639.851104797105,4429.10407150799,1642.20952391374,"all_pixels",8477,8638,37303203,"bootstrap_mean",2.87600856531387,NA,2.87600856531387,0.333515750076201,0.115964797218816,2.62898733727249,2.60751079924577,3.33104295017477,"10m"
"116_b",8546,FALSE,"all_pixels",6.08832685054145,5.31149994497303,3.67279591086791,101.111150384736,"squared_euclidean_pc1_pc3",442.000016190032,"all_pixels",8530,1,804.503247359796,5003.90022051685,1980.89954590047,"all_pixels",8530,8546,36512785,"bootstrap_mean",2.73918170632412,NA,2.73918170632412,0.207508612424338,0.0757556944635147,2.67485890345818,2.64577115165711,3.36224326643225,"10m"
"116_c",8877,FALSE,"all_pixels",6.77144797763807,5.81183002088471,4.14178044891046,126.009841104682,"squared_euclidean_pc1_pc3",555.017524180119,"all_pixels",8781,1,1022.24697389938,6054.76437654297,2405.77793306878,"all_pixels",8781,8877,39396126,"bootstrap_mean",3.09262023780349,NA,3.09262023780349,0.328418959710695,0.106194402951962,3.32431339708538,2.62476222255878,3.35367322735649,"10m"
"116_d",8480,FALSE,"all_pixels",6.46968105803685,5.82389936385723,3.48275822708364,107.969894966214,"squared_euclidean_pc1_pc3",499.06000304277,"all_pixels",8466,1,908.579129169991,5609.3850909272,2159.12404653162,"all_pixels",8466,8480,35950960,"bootstrap_mean",2.68971320863078,NA,2.68971320863078,0.111739170035881,0.0415431539977314,2.67317977060733,2.64732158035066,3.33682952070735,"10m"
"117_a",8696,FALSE,"all_pixels",7.23644563464795,6.14276135310068,5.25611535732545,159.979434247422,"squared_euclidean_pc1_pc3",536.47599879669,"all_pixels",8696,1,2198.94415407727,14496.9368724398,5017.06304402412,"all_pixels",8696,8696,37805860,"bootstrap_mean",2.7246838204762,NA,2.7246838204762,0.0134121305869343,0.00492245393250446,2.72529442086587,2.68171977140956,2.7536193590774,"10m"
"117_b",9053,FALSE,"all_pixels",8.04583437113782,7.48297726188467,4.16713436839032,164.197082844691,"squared_euclidean_pc1_pc3",675.66908746379,"all_pixels",9047,1,1373.64868884006,10271.4241475847,3352.67119768391,"all_pixels",9047,9053,40973878,"bootstrap_mean",2.73084096771478,NA,2.73084096771478,0.0109529039531206,0.00401081721074597,2.73125759476721,2.70634694376922,2.75891940760453,"10m"
"117_c",8541,FALSE,"all_pixels",7.538749100678,6.76669951641002,4.44336554720427,153.147847549592,"squared_euclidean_pc1_pc3",609.160697670358,"all_pixels",8541,1,1788.09468412764,12722.7413162448,4092.23636784504,"all_pixels",8541,8541,36470070,"bootstrap_mean",2.7847153226614,NA,2.7847153226614,0.0127569813051871,0.00458107196860431,2.78533878176993,2.75842232771487,2.8075940967532,"10m"
"117_d",8663,FALSE,"all_pixels",10.5916521559293,8.76424261261421,8.44748766566276,367.069811834046,"squared_euclidean_pc1_pc3",1032.31355763396,"all_pixels",8663,1,2211.21140279368,15383.9477029249,5067.55813722412,"all_pixels",8663,8663,37519453,"bootstrap_mean",3.03750773066536,NA,3.03750773066536,0.0111015254714327,0.00365481389869614,3.03780092026827,3.0156805569321,3.06192025994945,"10m"
"118_a",9116,FALSE,"all_pixels",6.26686499651783,5.68754353112103,3.47956378160276,102.759265700897,"squared_euclidean_pc1_pc3",541.707932909578,"all_pixels",9116,1,1078.40407403239,6350.34362857823,2493.86736195633,"all_pixels",9116,9116,41546170,"bootstrap_mean",2.7953099792892,NA,2.7953099792892,0.274814955265855,0.0983128730988666,2.66190780019866,2.63917290310213,3.35533718016856,"10m"
"118_b",8393,FALSE,"all_pixels",8.05581053130955,7.38173120181057,4.17495111103205,164.648446678856,"squared_euclidean_pc1_pc3",550.145431858214,"all_pixels",8393,1,1174.89012223286,7917.05201501189,2814.3666956926,"all_pixels",8393,8393,35217028,"bootstrap_mean",2.75900579756001,NA,2.75900579756001,0.0807918317555585,0.0292829510641147,2.75006741301141,2.72530008342635,3.42060051881656,"10m"
"118_c",7323,FALSE,"all_pixels",8.37950040929844,7.55186824091682,4.59664093298303,182.684499337131,"squared_euclidean_pc1_pc3",639.101907523971,"all_pixels",7253,1,1441.66556396962,9915.12200746117,3360.13294586958,"all_pixels",7253,7323,26809503,"bootstrap_mean",2.80257931021449,NA,2.80257931021449,0.00882383230616859,0.00314846836769564,2.80262756308865,2.78542348722058,2.82277612707899,"10m"
"118_d",9087,FALSE,"all_pixels",9.08183432767034,8.51648627660093,4.41659232200924,203.967711758773,"squared_euclidean_pc1_pc3",668.552116268099,"all_pixels",9078,1,1338.25193438669,8720.53529063831,3080.93308107331,"all_pixels",9078,9087,41282241,"bootstrap_mean",2.71824502381079,NA,2.71824502381079,0.159160435832832,0.0585526449744772,2.67943142986095,2.66244350330164,3.36443455289801,"10m"
"119_a",8308,FALSE,"all_pixels",9.2951481777783,8.2978581963717,5.22375252279702,227.368171141132,"squared_euclidean_pc1_pc3",738.886209824038,"all_pixels",8299,1,1419.2416630498,12634.2877685336,3602.39692008005,"all_pixels",8299,8308,34507278,"bootstrap_mean",2.79164964323438,NA,2.79164964323438,0.0106006715953581,0.00379727865244448,2.79124715470299,2.77032476772271,2.8159182008724,"10m"
"119_b",8545,FALSE,"all_pixels",7.86292312139801,7.37174382566112,4.0875554842779,157.063429083435,"squared_euclidean_pc1_pc3",589.761509856808,"all_pixels",8541,1,793.600002539396,5238.28214311776,2027.35318351586,"all_pixels",8541,8545,36504240,"bootstrap_mean",2.81092245654861,NA,2.81092245654861,0.00967562376964328,0.003442152503034,2.81105564329751,2.78800740956557,2.83749653505768,"10m"
"119_c",7583,FALSE,"all_pixels",7.75741682008117,7.26752927764598,3.96714824278957,151.827410867778,"squared_euclidean_pc1_pc3",516.062680018477,"all_pixels",7579,1,1143.16045415198,8261.71863319938,2756.18758707887,"all_pixels",7579,7583,28747153,"bootstrap_mean",2.71378461486879,NA,2.71378461486879,0.00892297955482559,0.00328802054000037,2.71286058189724,2.69366452918532,2.73337664623579,"10m"
"119_d",6881,FALSE,"all_pixels",8.58362135068689,7.91884012204766,4.60906002946674,189.837805174887,"squared_euclidean_pc1_pc3",610.674971655974,"all_pixels",6854,1,1230.04669200714,7400.65510383448,2815.26836657485,"all_pixels",6854,6881,23670640,"bootstrap_mean",2.83975464040257,NA,2.83975464040257,0.0112673103942948,0.00396770560174082,2.83966844335626,2.81439964299697,2.87183138141721,"10m"
"12_a",6659,FALSE,"all_pixels",6.86147793200818,6.30553800818267,4.08474085477225,127.524963228817,"squared_euclidean_pc1_pc3",432.529567168025,"all_pixels",6619,1,1259.05134955206,6291.95251140038,2858.42369831899,"all_pixels",6619,6659,22167811,"bootstrap_mean",2.7530803587243,NA,2.7530803587243,0.0129231442912704,0.00469406722921034,2.75307874926832,2.71440853602392,2.78142228623282,"10m"
"12_b",7172,FALSE,"all_pixels",7.57562697200158,6.92975106056829,4.33756257911027,152.403899653764,"squared_euclidean_pc1_pc3",534.723593299199,"all_pixels",7118,1,1383.8540109159,6125.30823750304,3103.27670285737,"all_pixels",7118,7172,25715206,"bootstrap_mean",2.84949614604188,NA,2.84949614604188,0.327802216179512,0.115038659250285,2.6204688438539,2.60023460092522,3.32535292448222,"10m"
"12_c",7907,FALSE,"all_pixels",7.59571300121865,6.99162632010523,4.30723403427959,152.489549427937,"squared_euclidean_pc1_pc3",481.318846581768,"all_pixels",7680,1,1501.61206517768,7190.85246210019,3345.79255290209,"all_pixels",7680,7907,31256371,"bootstrap_mean",2.683615445688,NA,2.683615445688,0.157393473799792,0.0586497868212414,2.64633880480657,2.62014045290217,3.3203232391896,"10m"
