"quad_id","n_pixels","boot_iter","spectral_entropy"
"1",30116,29,2.76308368406212
"1",30116,30,2.79256290746133
"1",30116,31,2.74767185666647
"1",30116,32,2.78227716109967
"1",30116,33,2.75703739835131
"1",30116,34,2.77959038761856
"1",30116,35,2.76537687740798
"1",30116,36,2.77525910092432
"1",30116,37,2.78773423806263
"1",30116,38,2.76142405326466
"1",30116,39,2.78157630946851
"1",30116,40,2.78704072821484
"1",30116,41,2.78410987466141
"1",30116,42,2.76548931602159
"1",30116,43,2.77260560545885
"1",30116,44,2.78226198171437
"1",30116,45,2.79326439757566
"1",30116,46,2.75767287168005
"1",30116,47,2.77512675794769
"1",30116,48,2.76813762561312
"1",30116,49,2.76943983520484
"1",30116,50,2.76947828879876
"1",30116,51,2.79018342840164
"1",30116,52,2.76036655322717
"1",30116,53,2.76774482890785
"1",30116,54,2.77148208462572
"1",30116,55,2.7634996652447
"1",30116,56,2.75233360795924
"1",30116,57,2.75881972856218
"1",30116,58,2.75655688140282
"1",30116,59,2.77923161356841
"1",30116,60,2.78507442096776
"1",30116,61,2.75269484195658
"1",30116,62,2.77470760228564
"1",30116,63,2.74700507918537
"1",30116,64,2.75542302145361
"1",30116,65,2.79344306441917
"1",30116,66,2.76624703087884
"1",30116,67,2.76502676790628
"1",30116,68,2.76148873237624
"1",30116,69,2.77516822964319
"1",30116,70,2.76475201861607
"10",30355,1,2.84535518023855
"10",30355,2,2.82036451633486
"10",30355,3,2.86354316204024
"10",30355,4,2.8505516564567
"10",30355,5,2.83043667459167
"10",30355,6,2.8309733367489
"10",30355,7,2.8120188465673
"10",30355,8,2.83465930432316
"10",30355,9,2.83874847232531
"10",30355,10,2.83912690868728
"10",30355,11,2.83598809375248
"10",30355,12,2.84787831569783
"10",30355,13,2.83865065064933
"10",30355,14,2.84632152670877
"10",30355,15,2.83967299435292
"10",30355,16,2.82134996021651
"10",30355,17,2.84083901830836
"10",30355,18,2.84865779446185
"10",30355,19,2.85129644206466
"10",30355,20,2.81852854113277
"10",30355,21,2.82660324909769
"10",30355,22,2.83805098445401
"10",30355,23,2.84963400071189
"10",30355,24,2.80847892000439
"10",30355,25,2.82555941775619
"10",30355,26,2.84515537154134
"10",30355,27,2.82922830732457
"10",30355,28,2.84664066743607
"10",30355,29,2.85525547093692
"10",30355,30,2.86867185919867
"10",30355,31,2.83941064879121
"10",30355,32,2.84802944186416
"10",30355,33,2.82972484606341
"10",30355,34,2.85253644940707
"10",30355,35,2.82794047956561
"10",30355,36,2.82147175205301
"10",30355,37,2.85318487195679
"10",30355,38,2.81984576184696
"10",30355,39,2.81027636227248
"10",30355,40,2.85392978666414
"10",30355,41,2.85399266433058
"10",30355,42,2.85528783868538
"10",30355,43,2.83359751204917
"10",30355,44,2.14793615548874
"10",30355,45,2.83861223394164
"10",30355,46,2.83834143621081
"10",30355,47,2.81805053870097
"10",30355,48,2.83048984252625
"10",30355,49,2.83707654681095
"10",30355,50,2.83136332304408
"10",30355,51,2.8385195577045
"10",30355,52,2.84093461553194
"10",30355,53,2.83357641154893
"10",30355,54,2.82138509248851
"10",30355,55,2.84656603917839
"10",30355,56,2.85261392684926
"10",30355,57,2.83902537012291
"10",30355,58,2.83873492258042
"10",30355,59,2.85017089745635
"10",30355,60,2.8160209332153
"10",30355,61,2.84353722204202
"10",30355,62,2.85343828219513
"10",30355,63,2.83739136448331
"10",30355,64,2.845923952592
"10",30355,65,2.83767293487536
"10",30355,66,2.85192078747564
"10",30355,67,2.84086499280316
"10",30355,68,2.81913616435731
"10",30355,69,2.85679766601291
"10",30355,70,2.81921388896321
"100",30808,1,2.77949270858954
"100",30808,2,2.76255752492607
"100",30808,3,2.77069155888474
"100",30808,4,2.78526330573418
"100",30808,5,2.78754469444246
"100",30808,6,2.77374660466628
"100",30808,7,2.80231567622933
"100",30808,8,2.77237648846473
"100",30808,9,2.77894127360042
"100",30808,10,2.80841445827827
"100",30808,11,2.80276232727641
"100",30808,12,2.79774573018831
"100",30808,13,2.79051549437681
"100",30808,14,2.77306220701271
"100",30808,15,2.79928900505935
"100",30808,16,2.79293807120623
"100",30808,17,2.78016337885804
"100",30808,18,2.78613373587944
"100",30808,19,2.77492820291337
"100",30808,20,2.77555681139397
"100",30808,21,2.76082704317244
"100",30808,22,2.7901596028428
"100",30808,23,2.7656607493985
"100",30808,24,2.79850741295822
"100",30808,25,2.78353065111943
"100",30808,26,2.78854836738001
"100",30808,27,2.7785353080721
"100",30808,28,2.78643423250348
"100",30808,29,2.78641738485819
"100",30808,30,2.76834620507787
"100",30808,31,2.75805517574114
"100",30808,32,2.78259678253946
"100",30808,33,2.7865217655661
"100",30808,34,2.79239031199001
"100",30808,35,2.79302725065902
"100",30808,36,2.78690005040277
"100",30808,37,2.7740301063523
"100",30808,38,2.78730747520566
"100",30808,39,2.76641685131609
"100",30808,40,2.79090360357651
"100",30808,41,2.76513790216195
"100",30808,42,2.79411558929645
"100",30808,43,2.78036070566606
"100",30808,44,2.77149541804689
"100",30808,45,2.78550514354892
"100",30808,46,2.79916514819466
"100",30808,47,2.77890163099103
"100",30808,48,2.78392043146759
"100",30808,49,2.78186360710321
"100",30808,50,2.79875783744786
"100",30808,51,2.78425731412858
"100",30808,52,2.79725605754075
"100",30808,53,2.77120242955678
"100",30808,54,2.78277270704101
"100",30808,55,2.78789305764605
"100",30808,56,2.79269588515365
"100",30808,57,2.79482696523781
"100",30808,58,2.76039369481921
"100",30808,59,2.78471801879291
"100",30808,60,2.75912923629412
"100",30808,61,2.77988513229614
"100",30808,62,2.78616048229297
"100",30808,63,2.77724376143722
"100",30808,64,2.77036102841321
"100",30808,65,2.79692235141147
"100",30808,66,2.76460126573713
"100",30808,67,2.7602900204868
"100",30808,68,2.77298914561688
"100",30808,69,2.78196268426242
"100",30808,70,2.7677196194009
"1000",29877,1,2.83383496405813
"1000",29877,2,2.84025875977508
"1000",29877,3,2.83460840943952
"1000",29877,4,2.85308151226269
"1000",29877,5,2.8343882741714
"1000",29877,6,2.82261266278132
"1000",29877,7,2.82315901872736
"1000",29877,8,2.83200178349257
"1000",29877,9,2.82560741748258
"1000",29877,10,2.80569639290732
"1000",29877,11,2.83046192709354
"1000",29877,12,2.83368226900101
"1000",29877,13,2.81070025049914
"1000",29877,14,2.84407400870123
"1000",29877,15,2.8350884692099
"1000",29877,16,2.82988297047877
"1000",29877,17,2.80785393004755
"1000",29877,18,2.82115511253168
"1000",29877,19,2.83111572698506
"1000",29877,20,2.82395612050278
"1000",29877,21,2.83428106426537
"1000",29877,22,2.82133375556774
"1000",29877,23,2.81056295057418
"1000",29877,24,2.8136158985221
"1000",29877,25,2.82518917829146
"1000",29877,26,2.83484838368576
"1000",29877,27,2.81314917485516
"1000",29877,28,2.82128654061626
"1000",29877,29,2.83622702068887
"1000",29877,30,2.81976614681713
"1000",29877,31,2.84182233608629
"1000",29877,32,2.81423069280247
"1000",29877,33,2.81083671347429
"1000",29877,34,2.83413048407868
"1000",29877,35,2.82046720081923
"1000",29877,36,2.79743622504089
"1000",29877,37,2.8290258477681
"1000",29877,38,2.82608055672757
"1000",29877,39,2.84133285100294
"1000",29877,40,2.81775514266911
"1000",29877,41,2.80840576301668
"1000",29877,42,2.82099765608987
"1000",29877,43,2.81997427964784
"1000",29877,44,2.84390861437007
"1000",29877,45,2.83315313664887
"1000",29877,46,2.81335243370586
"1000",29877,47,2.81812584573797
"1000",29877,48,2.81896108128309
"1000",29877,49,2.83078832227243
"1000",29877,50,2.83930597874369
"1000",29877,51,2.81568919303455
"1000",29877,52,2.84031444623539
"1000",29877,53,2.8425243692455
"1000",29877,54,2.81703872338475
"1000",29877,55,2.82824293434784
"1000",29877,56,2.80250986867845
"1000",29877,57,2.82189096020678
"1000",29877,58,2.81663395834941
"1000",29877,59,2.81976890799077
"1000",29877,60,2.82070396901867
"1000",29877,61,2.84332340983142
"1000",29877,62,2.83213250381485
"1000",29877,63,2.83251939470089
"1000",29877,64,2.82962777314806
"1000",29877,65,2.82588398441216
"1000",29877,66,2.81420632116908
"1000",29877,67,2.82927611941469
"1000",29877,68,2.81262971640722
"1000",29877,69,2.81661497135561
"1000",29877,70,2.81222106180381
"1001",31500,1,2.86028107607203
"1001",31500,2,2.85172572059818
"1001",31500,3,2.87604227355553
"1001",31500,4,2.87852369125104
"1001",31500,5,2.86544506050541
"1001",31500,6,2.86900718452649
"1001",31500,7,2.85552419086881
"1001",31500,8,2.83090493134058
"1001",31500,9,2.86082530179721
"1001",31500,10,2.84495207092757
"1001",31500,11,2.86921041610215
"1001",31500,12,2.87792174714224
"1001",31500,13,2.86866212957847
"1001",31500,14,2.87962551196621
"1001",31500,15,2.86852747252451
"1001",31500,16,2.87982813418577
"1001",31500,17,2.85417262007399
"1001",31500,18,2.89068275828668
"1001",31500,19,2.84942360574053
"1001",31500,20,2.86723996797751
"1001",31500,21,2.88619826861182
"1001",31500,22,2.86583629531707
"1001",31500,23,2.88771274314829
"1001",31500,24,2.87211670321131
"1001",31500,25,2.87623184789723
"1001",31500,26,2.88621463437248
"1001",31500,27,2.84389450739937
"1001",31500,28,2.85800969653222
"1001",31500,29,2.86511298237717
"1001",31500,30,2.87035750420431
"1001",31500,31,2.87085663671227
"1001",31500,32,2.84356760108335
"1001",31500,33,2.84846665936846
"1001",31500,34,2.86804538690442
"1001",31500,35,2.88178636314292
"1001",31500,36,2.84525204772748
"1001",31500,37,2.86269407356658
"1001",31500,38,2.87387094670314
"1001",31500,39,2.85240141815382
"1001",31500,40,2.8651621631857
"1001",31500,41,2.85678554921179
"1001",31500,42,2.84235222393142
"1001",31500,43,2.88203093474328
"1001",31500,44,2.86628067333917
"1001",31500,45,2.85267179377928
"1001",31500,46,2.83965672546357
"1001",31500,47,2.86209483781781
"1001",31500,48,2.87652177973081
"1001",31500,49,2.86140986388776
"1001",31500,50,2.84676010599891
"1001",31500,51,2.8709293319974
"1001",31500,52,2.88442202329773
"1001",31500,53,2.87590406542473
"1001",31500,54,2.86995167338615
"1001",31500,55,2.87197042509762
"1001",31500,56,2.87029288402067
"1001",31500,57,2.8602029708435
"1001",31500,58,2.87191451349479
"1001",31500,59,2.86816402046864
"1001",31500,60,2.85384569942695
"1001",31500,61,2.85539978323787
"1001",31500,62,2.85485512428075
"1001",31500,63,2.87095939453982
"1001",31500,64,2.85664311891297
"1001",31500,65,2.86307984489984
"1001",31500,66,2.84995836991786
"1001",31500,67,2.89874645728442
"1001",31500,68,2.86693894537001
"1001",31500,69,2.86632079431657
"1001",31500,70,2.83896820659134
"1002",33370,1,2.85192814790675
"1002",33370,2,2.84693715208968
"1002",33370,3,2.83341371493154
"1002",33370,4,2.84980244238874
"1002",33370,5,2.84753956561396
"1002",33370,6,2.86660542129288
"1002",33370,7,2.86874231100761
"1002",33370,8,2.84791761337379
"1002",33370,9,2.85594276175579
"1002",33370,10,2.85548875501117
"1002",33370,11,2.86524077827373
"1002",33370,12,2.85203841181909
"1002",33370,13,2.84675416922657
"1002",33370,14,2.83932702502269
"1002",33370,15,2.84680297887171
"1002",33370,16,2.83540955744863
"1002",33370,17,2.83721554103576
"1002",33370,18,2.8518362780008
"1002",33370,19,2.87020304956481
"1002",33370,20,2.84274768550732
"1002",33370,21,2.86345204745603
"1002",33370,22,2.86364389122559
"1002",33370,23,2.83675866517677
"1002",33370,24,2.86559647890967
"1002",33370,25,2.83813034266611
"1002",33370,26,2.84621900693593
"1002",33370,27,2.84313619572479
"1002",33370,28,2.82619606596851
"1002",33370,29,2.85431501998113
"1002",33370,30,2.86170554455317
"1002",33370,31,2.85256805785516
"1002",33370,32,2.84941656104734
"1002",33370,33,2.86196945455818
"1002",33370,34,2.8496139849786
"1002",33370,35,2.83549629212331
"1002",33370,36,2.85990543587292
"1002",33370,37,2.84754696587192
"1002",33370,38,2.85001912203763
"1002",33370,39,2.83520172226383
"1002",33370,40,2.83758605880215
"1002",33370,41,2.84038403171931
"1002",33370,42,2.86213813051028
"1002",33370,43,2.84557042047174
"1002",33370,44,2.84245285190341
"1002",33370,45,2.83157979630547
"1002",33370,46,2.86209819989227
"1002",33370,47,2.86443757562698
"1002",33370,48,2.87070917075505
"1002",33370,49,2.86415335482372
"1002",33370,50,2.87296721421353
"1002",33370,51,2.85702800560353
"1002",33370,52,2.86445285054129
"1002",33370,53,2.87038171968742
"1002",33370,54,2.86640025567981
"1002",33370,55,2.87389920540021
"1002",33370,56,2.84042554306743
"1002",33370,57,2.84709081701064
"1002",33370,58,2.84266251251522
"1002",33370,59,2.83330298942777
"1002",33370,60,2.85570578060401
"1002",33370,61,2.8392608832272
"1002",33370,62,2.84599746702911
"1002",33370,63,2.85570285538924
"1002",33370,64,2.84021202832116
"1002",33370,65,2.84378698441874
"1002",33370,66,2.85669217900715
"1002",33370,67,2.85647824563669
"1002",33370,68,2.86092319093733
"1002",33370,69,2.84311343059729
"1002",33370,70,2.8513537320206
"1003",33621,1,2.82406043516624
"1003",33621,2,2.85361554524791
"1003",33621,3,2.84859180375565
"1003",33621,4,2.83423270547904
"1003",33621,5,2.86347711293659
"1003",33621,6,2.84115965389761
"1003",33621,7,2.84425892429172
"1003",33621,8,2.81423527989907
"1003",33621,9,2.8564194923069
"1003",33621,10,2.83100300238505
"1003",33621,11,2.84006589987249
"1003",33621,12,2.82481278184022
"1003",33621,13,2.85483122708543
"1003",33621,14,2.82557080405015
"1003",33621,15,2.83854509472907
"1003",33621,16,2.83257572735144
"1003",33621,17,2.83675482238552
"1003",33621,18,2.82465038325801
"1003",33621,19,2.84849708937871
"1003",33621,20,2.84537031687603
"1003",33621,21,2.83555498265463
"1003",33621,22,2.83752329261518
"1003",33621,23,2.85718425667942
"1003",33621,24,2.83311572291675
"1003",33621,25,2.83938092382963
"1003",33621,26,2.84383805446786
"1003",33621,27,2.84952680671927
"1003",33621,28,2.83682860012541
"1003",33621,29,2.82607045783266
"1003",33621,30,2.83224041076808
"1003",33621,31,2.81891127097761
"1003",33621,32,2.82917239448859
"1003",33621,33,2.81334514718663
"1003",33621,34,2.84936487617652
"1003",33621,35,2.82275000164303
"1003",33621,36,2.84281064874806
"1003",33621,37,2.81996409471476
"1003",33621,38,2.84874999189916
"1003",33621,39,2.84893745558743
"1003",33621,40,2.84320349700221
"1003",33621,41,2.82205714891216
"1003",33621,42,2.82203787356447
"1003",33621,43,2.8396628281006
"1003",33621,44,2.84262106101395
"1003",33621,45,2.84172972849221
"1003",33621,46,2.82158854737581
"1003",33621,47,2.84695714186517
"1003",33621,48,2.82974817182645
"1003",33621,49,2.8281310223133
"1003",33621,50,2.84002834621287
"1003",33621,51,2.84541601020649
"1003",33621,52,2.8421199867504
"1003",33621,53,2.84417607848759
"1003",33621,54,2.83821460735771
"1003",33621,55,2.81741941750563
"1003",33621,56,2.85378570124942
"1003",33621,57,2.83851379330393
"1003",33621,58,2.83141138219058
"1003",33621,59,2.84090233730743
"1003",33621,60,2.83251453523791
"1003",33621,61,2.8293696215541
"1003",33621,62,2.84327784132602
"1003",33621,63,2.82883286540884
"1003",33621,64,2.8242737404622
"1003",33621,65,2.83733971534386
"1003",33621,66,2.84919038896455
"1003",33621,67,2.84444757949098
"1003",33621,68,2.84616013246404
"1003",33621,69,2.8370632027693
"1003",33621,70,2.83231521972252
"1004",29272,1,2.88351835020663
"1004",29272,2,2.86302818163409
"1004",29272,3,2.87445322181141
"1004",29272,4,2.87046731140886
"1004",29272,5,2.8601722344076
"1004",29272,6,2.8674760569144
"1004",29272,7,2.87058197677775
"1004",29272,8,2.90730360647302
"1004",29272,9,2.87966373958944
"1004",29272,10,2.87034380259442
"1004",29272,11,2.86332575668787
"1004",29272,12,2.86560385273906
"1004",29272,13,2.86803654485053
"1004",29272,14,2.88269402931889
"1004",29272,15,2.87393673029915
"1004",29272,16,2.87429071517837
"1004",29272,17,2.87035765060923
"1004",29272,18,2.9066845648854
"1004",29272,19,2.85615285313902
"1004",29272,20,2.86615843088553
"1004",29272,21,2.86724579483259
"1004",29272,22,2.88461045327375
"1004",29272,23,2.86627269506053
"1004",29272,24,2.85741499237302
"1004",29272,25,2.87765518918092
"1004",29272,26,2.8424568924612
"1004",29272,27,2.8687921090997
"1004",29272,28,2.86874803007316
"1004",29272,29,2.89136282375034
"1004",29272,30,2.86180950357183
"1004",29272,31,2.86400736047627
"1004",29272,32,2.88551827169184
"1004",29272,33,2.88735535279983
"1004",29272,34,2.85584837398443
"1004",29272,35,2.89338622320019
"1004",29272,36,2.87751464041506
"1004",29272,37,2.86998018000508
"1004",29272,38,2.88677871379609
"1004",29272,39,2.86799238742499
"1004",29272,40,2.86562839828643
"1004",29272,41,2.85791133148801
"1004",29272,42,2.86147562957804
"1004",29272,43,2.86621639852288
"1004",29272,44,2.86526169677915
"1004",29272,45,2.85879647330143
"1004",29272,46,2.87947062175127
"1004",29272,47,2.87240710180631
"1004",29272,48,2.86589244308867
"1004",29272,49,2.86546295951196
"1004",29272,50,2.86130748439127
"1004",29272,51,2.87888158842486
"1004",29272,52,2.87507157949593
"1004",29272,53,2.88847875917206
"1004",29272,54,2.86469474034411
"1004",29272,55,2.86154491109238
"1004",29272,56,2.87298919591197
"1004",29272,57,2.86071543204314
"1004",29272,58,2.87304640783033
"1004",29272,59,2.86487809549978
"1004",29272,60,2.85814083525878
"1004",29272,61,2.88175379511149
"1004",29272,62,2.87527267091371
"1004",29272,63,2.86703589108851
"1004",29272,64,2.88029119488052
"1004",29272,65,2.90786457421437
"1004",29272,66,2.88042446046078
"1004",29272,67,2.8537961668543
"1004",29272,68,2.87765256894083
"1004",29272,69,2.86266876693342
"1004",29272,70,2.85319402071221
"1005",30323,1,2.79754797712863
"1005",30323,2,2.78048293873223
"1005",30323,3,2.81583930078534
"1005",30323,4,2.80512139891407
"1005",30323,5,2.7844350386813
"1005",30323,6,2.81259071376147
"1005",30323,7,2.81399675099396
"1005",30323,8,2.80173167265542
"1005",30323,9,2.81193853024615
"1005",30323,10,2.80140106534904
"1005",30323,11,2.78129060087808
"1005",30323,12,2.81862581340944
"1005",30323,13,2.79819254411105
"1005",30323,14,2.77866833117334
"1005",30323,15,2.81687290773728
"1005",30323,16,2.78205582255397
"1005",30323,17,2.8161894711481
"1005",30323,18,2.78932483747237
"1005",30323,19,2.80051399181373
"1005",30323,20,2.795751039167
"1005",30323,21,2.77690355178068
"1005",30323,22,2.79651740639495
"1005",30323,23,2.7839428925724
"1005",30323,24,2.80835300884962
"1005",30323,25,2.79029514246362
"1005",30323,26,2.78310338881745
"1005",30323,27,2.79838266061431
"1005",30323,28,2.80464004245722
"1005",30323,29,2.79428362053581
"1005",30323,30,2.81729450820622
"1005",30323,31,2.78295109037106
"1005",30323,32,2.79119099671757
"1005",30323,33,2.80031083922055
"1005",30323,34,2.8098663765748
"1005",30323,35,2.7945511715434
"1005",30323,36,2.79272986781639
"1005",30323,37,2.80091676982283
"1005",30323,38,2.80060657148442
"1005",30323,39,2.81529395798018
"1005",30323,40,2.78938669855986
"1005",30323,41,2.80305784215971
"1005",30323,42,2.7977058247481
"1005",30323,43,2.81512180123707
"1005",30323,44,2.78750397159392
"1005",30323,45,2.80577364171555
"1005",30323,46,2.78468627021013
"1005",30323,47,2.8110779401449
"1005",30323,48,2.79748079085416
"1005",30323,49,2.79121682341558
"1005",30323,50,2.79865108044549
"1005",30323,51,2.77137355142916
"1005",30323,52,2.79096481353899
"1005",30323,53,2.79875202980204
"1005",30323,54,2.78181195457606
"1005",30323,55,2.79491042782905
"1005",30323,56,2.80705557780423
"1005",30323,57,2.80506347807827
"1005",30323,58,2.77852622934516
"1005",30323,59,2.78774445534
"1005",30323,60,2.78948084261811
"1005",30323,61,2.81316246863344
"1005",30323,62,2.78425220533961
"1005",30323,63,2.78569304703207
"1005",30323,64,2.80479056570312
"1005",30323,65,2.78823374566005
"1005",30323,66,2.80168043833724
"1005",30323,67,2.79738392973069
"1005",30323,68,2.78813965458858
"1005",30323,69,2.79958280846434
"1005",30323,70,2.80070879585411
"1006",31780,1,2.7741564504792
"1006",31780,2,2.77463830625829
"1006",31780,3,2.78004260561434
"1006",31780,4,2.77173602609428
"1006",31780,5,2.79496917036506
"1006",31780,6,2.79195970244835
"1006",31780,7,2.78880926615292
"1006",31780,8,2.79539215044579
"1006",31780,9,2.76824602922947
"1006",31780,10,2.76630130954716
"1006",31780,11,2.79008807549357
"1006",31780,12,2.76510010079852
"1006",31780,13,2.79200294855673
"1006",31780,14,2.80520649098611
"1006",31780,15,2.74640777550892
"1006",31780,16,2.77957264091567
"1006",31780,17,2.78989033965933
"1006",31780,18,2.78456792871557
"1006",31780,19,2.78708341453687
"1006",31780,20,2.80924797078724
"1006",31780,21,2.79117122784454
"1006",31780,22,2.77514326145744
"1006",31780,23,2.77977808646015
"1006",31780,24,2.763731188297
"1006",31780,25,2.78611390712967
"1006",31780,26,2.79845971896259
"1006",31780,27,2.78539353580594
"1006",31780,28,2.77012014163792
"1006",31780,29,2.78463967799023
"1006",31780,30,2.80501146982327
"1006",31780,31,2.75785674054948
"1006",31780,32,2.78651675848537
"1006",31780,33,2.76798692449209
"1006",31780,34,2.79852377662237
"1006",31780,35,2.78527866487882
"1006",31780,36,2.76085463993187
"1006",31780,37,2.77240200278662
"1006",31780,38,2.76522925940491
"1006",31780,39,2.77863410076878
"1006",31780,40,2.79459972906134
"1006",31780,41,2.76037385372014
"1006",31780,42,2.7923424262249
"1006",31780,43,2.77942620212494
"1006",31780,44,2.77452270428205
"1006",31780,45,2.77479682758976
"1006",31780,46,2.79662735973577
"1006",31780,47,2.78457297353132
"1006",31780,48,2.77808741387622
"1006",31780,49,2.76900259489357
"1006",31780,50,2.76720388256168
"1006",31780,51,2.77419312436728
"1006",31780,52,2.80124056236053
"1006",31780,53,2.77349816897512
"1006",31780,54,2.7796271586949
"1006",31780,55,2.79466476016771
"1006",31780,56,2.78929408639606
"1006",31780,57,2.75812501944365
"1006",31780,58,2.77204096464265
"1006",31780,59,2.8132804433092
"1006",31780,60,2.79001682182292
"1006",31780,61,2.772710982734
"1006",31780,62,2.79505331160661
"1006",31780,63,2.77808546295076
"1006",31780,64,2.76545333945265
"1006",31780,65,2.77860561549351
"1006",31780,66,2.79158700879123
"1006",31780,67,2.77137835446763
"1006",31780,68,2.77914694948591
"1006",31780,69,2.7860707680375
"1006",31780,70,2.77598114291374
"1007",30080,1,2.87712270840409
"1007",30080,2,2.85514138915774
"1007",30080,3,2.82809391085335
"1007",30080,4,2.88322268262994
"1007",30080,5,2.89026742720341
"1007",30080,6,2.87543627139548
"1007",30080,7,2.88111463659064
"1007",30080,8,2.89361429438584
"1007",30080,9,2.86466461911575
"1007",30080,10,2.8554954335583
"1007",30080,11,2.86026759793582
"1007",30080,12,2.86551282575759
"1007",30080,13,2.86237879247245
"1007",30080,14,2.86396010701996
"1007",30080,15,2.87723743121834
"1007",30080,16,2.84730267986443
"1007",30080,17,2.85809241920968
"1007",30080,18,2.86668138167964
"1007",30080,19,2.85202379043176
"1007",30080,20,2.86604040838311
"1007",30080,21,2.87100295945894
"1007",30080,22,2.87710975275254
"1007",30080,23,2.86212969350705
"1007",30080,24,2.85955637556229
"1007",30080,25,2.89157754989309
"1007",30080,26,2.85996601215469
"1007",30080,27,2.86966292468358
"1007",30080,28,2.88446001308631
"1007",30080,29,2.87465555822701
"1007",30080,30,2.87895709563447
"1007",30080,31,2.88226101681287
"1007",30080,32,2.85648927503889
"1007",30080,33,2.85882640039517
"1007",30080,34,2.86163343281647
"1007",30080,35,2.85069131350395
"1007",30080,36,2.87343044761176
"1007",30080,37,2.85027622327125
"1007",30080,38,2.86249998794534
"1007",30080,39,2.84506030428473
"1007",30080,40,2.86561245385825
"1007",30080,41,2.8568751702016
"1007",30080,42,2.85994477847285
"1007",30080,43,2.85567587921861
"1007",30080,44,2.88133741977897
"1007",30080,45,2.86631831234625
"1007",30080,46,2.85748592843578
"1007",30080,47,2.86326177386549
"1007",30080,48,2.87240736809454
"1007",30080,49,2.85881806853615
"1007",30080,50,2.85502960867162
"1007",30080,51,2.85815439927991
"1007",30080,52,2.8564387158183
"1007",30080,53,2.19312828889414
"1007",30080,54,2.86468748690904
"1007",30080,55,2.86181709026434
"1007",30080,56,2.86647550556071
"1007",30080,57,2.86742488775132
"1007",30080,58,2.84812533033799
"1007",30080,59,2.86954328682937
"1007",30080,60,2.83426955163494
"1007",30080,61,2.87601398759809
"1007",30080,62,2.85323891769228
"1007",30080,63,2.86650256669701
"1007",30080,64,2.85793847719871
"1007",30080,65,2.87953455413485
"1007",30080,66,2.88139742481437
"1007",30080,67,2.87204091794357
