"quad_id","n_pixels","boot_1","boot_2","boot_3","boot_4","boot_5","boot_6","boot_7","boot_8","boot_9","boot_10","boot_11","boot_12","boot_13","boot_14","boot_15","boot_16","boot_17","boot_18","boot_19","boot_20","boot_21","boot_22","boot_23","boot_24","boot_25","boot_26","boot_27","boot_28","boot_29","boot_30","boot_31","boot_32","boot_33","boot_34","boot_35","boot_36","boot_37","boot_38","boot_39","boot_40","boot_41","boot_42","boot_43","boot_44","boot_45","boot_46","boot_47","boot_48","boot_49","boot_50","boot_51","boot_52","boot_53","boot_54","boot_55","boot_56","boot_57","boot_58","boot_59","boot_60","boot_61","boot_62","boot_63","boot_64","boot_65","boot_66","boot_67","boot_68","boot_69","boot_70"
"1006",31780,2.7741564504792,2.77463830625829,2.78004260561434,2.77173602609428,2.79496917036506,2.79195970244835,2.78880926615292,2.79539215044579,2.76824602922947,2.76630130954716,2.79008807549357,2.76510010079852,2.79200294855673,2.80520649098611,2.74640777550892,2.77957264091567,2.78989033965933,2.78456792871557,2.78708341453687,2.80924797078724,2.79117122784454,2.77514326145744,2.77977808646015,2.763731188297,2.78611390712967,2.79845971896259,2.78539353580594,2.77012014163792,2.78463967799023,2.80501146982327,2.75785674054948,2.78651675848537,2.76798692449209,2.79852377662237,2.78527866487882,2.76085463993187,2.77240200278662,2.76522925940491,2.77863410076878,2.79459972906134,2.76037385372014,2.7923424262249,2.77942620212494,2.77452270428205,2.77479682758976,2.79662735973577,2.78457297353132,2.77808741387622,2.76900259489357,2.76720388256168,2.77419312436728,2.80124056236053,2.77349816897512,2.7796271586949,2.79466476016771,2.78929408639606,2.75812501944365,2.77204096464265,2.8132804433092,2.79001682182292,2.772710982734,2.79505331160661,2.77808546295076,2.76545333945265,2.77860561549351,2.79158700879123,2.77137835446763,2.77914694948591,2.7860707680375,2.77598114291374
"1007",30080,2.87712270840409,2.85514138915774,2.82809391085335,2.88322268262994,2.89026742720341,2.87543627139548,2.88111463659064,2.89361429438584,2.86466461911575,2.8554954335583,2.86026759793582,2.86551282575759,2.86237879247245,2.86396010701996,2.87723743121834,2.84730267986443,2.85809241920968,2.86668138167964,2.85202379043176,2.86604040838311,2.87100295945894,2.87710975275254,2.86212969350705,2.85955637556229,2.89157754989309,2.85996601215469,2.86966292468358,2.88446001308631,2.87465555822701,2.87895709563447,2.88226101681287,2.85648927503889,2.85882640039517,2.86163343281647,2.85069131350395,2.87343044761176,2.85027622327125,2.86249998794534,2.84506030428473,2.86561245385825,2.8568751702016,2.85994477847285,2.85567587921861,2.88133741977897,2.86631831234625,2.85748592843578,2.86326177386549,2.87240736809454,2.85881806853615,2.85502960867162,2.85815439927991,2.8564387158183,2.19312828889414,2.86468748690904,2.86181709026434,2.86647550556071,2.86742488775132,2.84812533033799,2.86954328682937,2.83426955163494,2.87601398759809,2.85323891769228,2.86650256669701,2.85793847719871,2.87953455413485,2.88139742481437,2.87204091794357,2.86316748229277,2.86972431643049,2.87336620413557
"1008",27306,2.77910411567393,2.73373092540928,2.7432387352504,2.72266146374251,3.43031665783942,2.75310813260991,2.7491589390567,2.7679352355472,2.75618202935972,2.75887320034073,2.74718581741761,2.77888298012791,2.75720997944847,2.75852354671942,2.767577643769,2.76200530118904,2.76504556167864,2.7473788880589,2.74280928760464,2.76264045874195,2.75402782047315,2.75904399817227,2.76472913230797,2.75478537878187,2.73926082791623,2.76480757249153,2.7637240125129,2.76784578152919,2.76705736024437,2.74789843839301,2.7588542028804,2.77217458641746,2.75361406857086,2.7673491825333,2.75776944165154,2.77840714268811,2.76291264507362,2.75035169931094,2.75046116474697,2.75336300291946,2.75516747740838,2.77962346240681,2.76471012214894,2.76243532290556,2.7569042758533,2.75233729487736,2.77208143850421,2.75754732201661,2.77007998994305,2.75527102125981,2.7660569699343,2.74720237574922,2.75466803397913,2.76557873242917,2.75209839389342,2.75796916834457,2.74573823869718,2.74716231777243,2.76152669137524,2.76848060965654,2.74018734226696,2.75931040733006,2.75139706881456,2.75957192023406,2.7693476060789,2.75451973828163,2.76424676870446,2.7601413336716,2.76154622146242,2.76745545402304
"1009",29417,2.83778036272156,2.81253618823779,2.80759143685681,2.82874666345003,2.79032525285457,2.8131487133271,2.80085249095329,2.79873255408887,2.81352909737046,2.80377300557185,2.80000866529833,2.82102483053366,2.81286625258086,2.81309568258954,2.82239663910332,2.812250458247,2.80965504817104,2.79761088612403,2.8053675762756,2.81820805636139,2.80051164242867,2.80494510930996,2.82796688776722,2.79699488732944,2.82148751864512,2.81878146371954,2.81852824618019,2.81020130038028,2.81041113369933,2.82414501702548,2.80010452010762,2.80118595622359,2.80942085959229,2.80067946810156,2.80435717194065,2.80701245545784,2.82825959622615,2.8064579445893,2.8100183486451,2.7921859373401,2.80243643656478,2.81132890055001,2.81446543332188,2.79860704687152,2.80773091200665,2.80639847024989,2.80262736650801,2.80893964554969,2.80103219570575,2.799186555874,2.82020025593841,2.80300196108985,2.79808761909008,2.82801327300145,2.80258240671001,2.81909245351709,2.82336157254871,2.80757058036121,2.78989219862216,2.81351130336282,2.81509514420237,2.80415367152266,2.79921407875175,2.805809534185,2.79627431805347,2.7994750142253,2.80306847112452,2.80385607491295,2.81538193170883,2.78076448501952
"101",34471,2.80319166427614,2.78095591794357,2.7813404377074,2.79456704119217,2.78398052439194,2.7943834822199,2.80968167132322,2.79984759281787,2.78516796447868,2.77190606117031,2.78766637185636,2.80542513566322,2.79316923262393,2.79392727055078,2.79494542157027,2.78032501310952,2.78980408216313,2.79508527186939,2.77557483258935,2.79217152517236,2.80761081675116,2.77665069298275,2.79455628687101,2.79047102656801,2.78035996583615,2.79381535402041,2.78687635845344,2.8028502498432,2.78596313172238,2.7894360904272,2.78876152809473,2.78104688267349,2.79284934461257,2.79524850250804,2.79392944879959,2.80847640635062,2.78944687674718,2.79341628759718,2.78979487957542,2.8022302315684,2.79156575577872,2.76321320709901,2.77192810160758,2.78651295296933,2.79245550369792,2.77530751566228,2.80187635209156,2.80209013022686,2.79016285988802,2.77539601494753,2.80687491544651,2.77885145858556,2.80331116060197,2.77562990341574,2.7926141768353,2.76177725267376,2.7926551838303,2.80679245466052,2.78658912626118,2.79224959110126,2.82227616374692,2.76254547937435,2.81011275758908,2.79558453920584,2.76109865234533,2.80221609181549,2.78245919555069,2.798857513048,2.78823478446987,2.78575827249501
"1010",29966,2.79048514959444,2.7740719655582,2.76880364045275,2.78410814598333,2.76327187643763,2.77041279976118,2.77608330382707,2.79451614503045,2.78897903635854,2.7734292648517,2.78145616128102,2.77706032623147,2.76328274251061,2.76630405490713,2.78217175656631,2.77670583808775,2.78722369648384,2.7806186077535,2.77841960656373,2.77712787815096,3.4558596983816,2.79706294421708,2.79190435274889,2.77179350445948,2.75569883975403,2.77535744827885,2.76801966444,2.78049415322634,2.78197546801859,2.81014490548183,2.77594751451465,2.76951055696914,2.79081120521317,2.78439667282216,2.77841262151497,2.78727406364905,2.78620591271475,2.77840764492866,2.76914472521753,2.78993297121476,2.77157788688341,2.77886134416992,2.76838125526483,2.77420992768231,2.76274595964058,2.786073952502,2.75557887288248,2.77403250088468,2.7629399378628,2.78208492002119,2.77413249242222,2.76593837487217,2.77969712089498,2.76844037632033,2.77814322061792,2.76579246145168,2.78576631262887,2.7703294823383,2.77203032751296,2.78131955665612,2.77944943408747,2.77756609020058,2.78285158487744,2.78662841131348,2.74604317959772,2.77787043473428,2.75443195932677,2.7792801576443,2.76325676700755,2.77467801331166
"1011",33094,2.76983517736728,2.78468338895703,2.77339131493204,2.78200016332882,2.77988057214836,2.78188507662133,2.7791929766328,2.78666505916727,2.76045977966785,2.77573638395702,2.78988456866046,2.77024269535662,2.76719348712987,2.79900699383814,2.76927480221367,2.78615866840802,2.77253608122593,2.7924485793535,2.78330579814462,2.77221981760689,2.76702851256558,2.77358333113863,2.80332652332405,2.77777212369318,2.78128864804763,2.76799288479477,2.79761921803005,2.79630304646384,2.76447986038057,2.78494641433114,2.77918040421362,2.78162921538382,2.76818344969723,2.7710907292923,2.76761280839494,2.77521369783681,2.77754445897614,2.78552121101995,2.7799768163538,2.7881989971842,2.77121845401644,2.74990487336014,2.76710543541518,2.77627611011273,2.78324952307916,2.76161887990088,2.78002938635682,2.79835351706181,2.74909635177426,2.77988105752882,2.76748617852569,2.77870138116589,2.76866651399814,2.76161956360728,2.80015203313271,2.76598972571101,2.77083591153043,2.7685426492149,2.76677621216089,2.77327800337175,2.77890306537484,2.7814979325504,2.78561516114399,2.78543404191687,2.8024006738104,2.779168079213,2.78036217370147,2.7453833588844,2.79299938896167,2.79175884030436
"1012",36566,2.84706227796931,2.84505884183765,2.8375172719609,2.85004363638902,2.8379077913146,2.85251331961403,2.85331715031689,2.84675400620976,2.84854465562061,2.84189582978318,2.84872014385608,2.83468806309427,2.85329710471878,2.84515994939911,2.86840254791494,2.84045352007922,2.85411174122892,2.87820313433003,2.83242369847403,2.84353446361549,2.85035745784969,2.8477146491083,2.86238223657925,2.86214975087125,2.84563406335556,2.83086923850757,2.84329243666386,2.82348032311404,2.84830836918517,2.86065325672217,2.85295310007955,2.83468517899232,2.85294931220112,2.86398313881255,2.83766072327171,2.82527436671015,2.86157398061147,2.87753985187788,2.84446770094005,2.83690263001265,2.84869250705345,2.84084156291826,2.84079117784901,2.86019112491259,2.85928177767236,2.85259473172086,2.84537911677369,2.83587934928357,2.8611322894523,2.84653595376601,2.85558633693131,2.84792746748761,2.83229581019193,2.83775322495598,2.8342024148808,2.83971369266477,2.84956528136912,2.84773008367232,2.85315576758393,2.85213140317668,2.83836814542703,2.82846881293867,2.85337513924505,2.85999423148376,2.84777643999881,2.85654454654879,2.85801717669191,2.82960039072457,2.86446497494024,2.8309026017709
"1013",32476,2.91749868240946,2.89233643443191,2.90899448523036,2.89271656988962,2.89688200773621,2.90251741107951,2.8996324595051,2.90219452760502,2.88896527359485,2.89630640668245,2.89836536719227,2.8791876117159,2.89219152316933,2.91099306891254,2.89243447281995,2.885771714606,2.91179808702218,2.88401516334273,2.89913477018132,2.90917984832069,2.91054799169528,2.93054371581919,2.89153882605336,2.87524679556752,2.91264350999246,2.90226304630364,2.92756095196634,2.88128106810881,2.89662570750892,2.90698547027773,2.9108598393678,2.89800733958874,2.91566687310451,2.89240986071288,2.9220073520379,2.90672933112497,2.91757214266245,2.89138349582056,2.87774878311904,2.90119556068763,2.90046033113326,2.89829843482729,2.88365097744902,2.89751917458547,2.90724852699763,2.91253650461725,2.9204315806411,2.90371337667451,2.90401393061026,2.89934286594084,2.90552913423306,2.89848661514488,2.90759414837919,2.89159965071778,2.89133338184056,2.90550183027561,2.90408390629793,2.89540293187294,2.90049286137266,2.91046731679822,2.89183647413942,2.89237780000226,2.88090997746648,2.89669034288133,2.89157970163727,2.88782732839605,2.91224575293109,2.89858640674624,2.88744202394471,2.89488103423107
"1014",19302,3.08443424047429,3.08269204138793,3.09290363650882,3.08255766452265,3.08236334887761,3.09185374493779,3.08457538855419,3.08962345772918,3.07350035457461,3.08041344090865,3.08288922239503,3.09212935767994,3.08058685533111,3.07905622623061,3.05881393953545,3.08737782914371,3.07559569977146,3.07639846688041,3.07855118229205,3.09076250528146,3.08565050180292,3.08272274449787,3.08044742346037,3.08437410821975,3.08111076151958,3.07987742241598,3.09693110620903,3.07810050760124,3.09872175218594,3.06944158880239,3.06530570583418,3.07445411709464,3.08652242617473,3.08771737659109,3.09019976399127,3.07322070367607,3.07882430957353,3.08249926070168,3.08401035762192,3.06674671548955,3.08740258171063,3.07651610059768,3.07386368139523,3.07270742571077,3.08964527359326,3.05682504801215,3.07417094648376,3.06217468598701,3.07786851972208,3.08019382376818,3.09346756923904,3.1035011479384,3.09991254242688,3.09562864395875,3.07542486671445,3.09653999776864,3.06901769075777,3.08417325031996,3.08500703057729,3.07879949817416,3.07821348417445,3.08991838076719,3.07771243593191,3.08140368890276,3.07589828478762,3.07081361608082,3.07303151512843,3.07037348091231,3.09376553180102,3.08311984266853
"1015",16484,3.04686003053092,3.05646804153348,3.01052397945253,3.03840442218045,3.02544296679122,3.04611004246622,3.03843929142722,3.03885037508404,3.04051862481052,3.04399337600286,3.0507647680018,3.04534073199945,3.03488897091177,3.03448218328654,3.02561706173327,3.02025011809666,3.04351417141442,3.02914731014641,3.03876742186035,3.0227035818339,3.05827954624266,3.03347737263109,3.0313579166328,3.02826736957218,3.0408018785463,3.04110132556923,3.01624141567398,3.03027609564842,3.03693486719413,3.05215013146536,3.03514882398146,3.02659670249259,3.03093185032438,3.04202293703474,3.03742783788032,3.02715438039485,3.04368347426095,3.02016321002355,3.03701013680808,3.04045901478016,3.04472978283793,3.03982562938217,3.01755134766116,3.04234641550284,3.02899352048726,3.03998370576332,3.02717139727645,3.04515518357852,3.03629506800325,3.03584638640575,3.02888114928913,3.02832106083148,3.04646334129996,3.0333022675945,3.01716475788292,3.05241445298233,3.01280321230809,3.04279611466757,3.01674106056821,3.03868918650536,3.01794015651963,3.0278871685682,3.02058638251675,3.03740172671505,3.03626948137286,3.03134258951984,3.02885645360143,3.03418218196668,3.02951216944989,3.04053684206989
"1016",14776,3.00122132896546,2.99644429095872,2.9951575074386,2.99129124355175,2.98879228798223,3.01122866882186,2.99409088911048,3.01664487726061,3.01144717923709,2.9945565344743,2.99554983513802,2.99997383202705,2.99055849001507,2.99230220299506,2.98782611550448,3.01746818581302,2.98163630159574,3.00331656661987,3.0141860144004,3.00425362253004,2.995862965837,2.99494391235816,3.00449723557763,3.0144220023635,2.98863037695372,3.01007661047094,3.00888655452134,2.99401011472891,3.00569885123955,3.00069872258018,3.02775606727258,3.0034848058903,2.9959402122361,3.00221034412073,3.00529828714282,2.99320101381196,3.01042855507149,3.00604818680226,3.01199686529786,3.01247668471659,3.00482112639991,3.00662793532164,3.01730193059254,2.97582810627205,3.00091785921649,3.01024211557505,3.00461616729994,2.99216925240462,3.00261929921276,3.00320662630342,3.00863153883694,3.0189059117272,2.98884478668565,3.00105273676681,3.0182404749747,2.99990349205026,2.96603619972312,3.01987950618245,3.00771498494596,3.01446819278262,3.00886424285228,3.01584516861257,2.98950815082344,2.98814920093006,3.00437173661388,2.99844296601856,3.01116631102915,2.99508247395063,2.9994721955675,2.99610231228955
"1017",22304,2.87094763307504,2.88605462512051,2.86902306624284,2.87414472518763,2.87194349260844,2.89624794084716,2.87753967899592,2.86934034571823,2.87595155645128,2.89183242817743,2.88281641540491,2.88972967920483,2.87199106413476,2.86980268191182,2.91688029909286,2.89190807020681,2.87059675643914,2.87445872431035,2.86705549511364,2.89144706395853,2.87586162075533,2.87681413563847,2.90095132055781,2.85536421465129,2.88249601338583,2.86597729210787,2.89166332550185,2.88584219677022,2.87604543200116,2.88731543083141,2.88771160781092,2.87691698492514,2.86571790383743,2.88362677424092,2.87857365783177,2.86891546958359,2.88405498372038,2.88355800938012,2.88067662254133,2.87763861737245,2.87258166370439,2.86578741274582,2.85670586790388,2.88998485033782,2.88970565157436,2.90582020280316,2.87815194194898,2.86161254015612,2.89307730254104,2.89695977594884,2.87260665846175,2.87107046755794,2.88573340688683,2.87142029284149,2.87587642017131,2.86684990809455,2.89103649857188,2.88860028858941,2.88340026007235,2.87851641030216,2.89141995130814,2.88027282927298,2.88171380891846,2.89233742802661,2.89216620761555,2.87264751796326,2.90538035449927,2.88607277905498,2.88008555920585,2.88735384520209
