"Name","n_pixels","boot_1","boot_2","boot_3","boot_4","boot_5","boot_6","boot_7","boot_8","boot_9","boot_10","boot_11","boot_12","boot_13","boot_14","boot_15","boot_16","boot_17","boot_18","boot_19","boot_20","boot_21","boot_22","boot_23","boot_24","boot_25","boot_26","boot_27","boot_28","boot_29","boot_30","boot_31","boot_32","boot_33","boot_34","boot_35","boot_36","boot_37","boot_38","boot_39","boot_40","boot_41","boot_42","boot_43","boot_44","boot_45","boot_46","boot_47","boot_48","boot_49","boot_50","boot_51","boot_52","boot_53","boot_54","boot_55","boot_56","boot_57","boot_58","boot_59","boot_60","boot_61","boot_62","boot_63","boot_64","boot_65","boot_66","boot_67","boot_68","boot_69","boot_70","boot_71","boot_72","boot_73","boot_74","boot_75","boot_76","boot_77","boot_78","boot_79","boot_80","boot_81","boot_82","boot_83","boot_84","boot_85","boot_86","boot_87","boot_88","boot_89","boot_90","boot_91","boot_92","boot_93","boot_94","boot_95","boot_96","boot_97","boot_98","boot_99","boot_100","boot_mean","boot_sd","boot_cv","boot_median","boot_min","boot_max"
"1512",30959,2.33868061387826,2.35704894499462,2.35248289919231,3.01149056022288,2.31873871222367,3.02460977016985,3.02916459690206,3.00885490950775,2.99737147485752,3.00698823830779,2.32607042634701,2.32059122687738,2.99010870544269,2.33959726722306,2.33813660762414,3.00025294517408,3.03866799228944,2.36084236780826,2.31166422944684,2.34895340762534,3.01667025839307,3.0255252322583,2.35804706091584,2.35604041981596,2.34797054695867,3.00731137076287,2.33227617809241,2.99148381141903,2.35209761834506,3.04151826365986,2.32527754534588,2.32151430106416,3.01228347041502,3.01024214672675,3.01487213888071,3.01851522155149,2.99712948872284,2.34218151810401,3.01098602913494,3.02627414913951,3.00834290393328,2.33781457484793,3.01462590947002,2.32802412120039,3.01745437227438,2.32249519765917,3.01436937575299,2.32271917521997,2.3607290409898,2.34237918593071,3.02434746057041,3.00811910727313,3.00020992319797,2.31822872742132,2.99452690563721,3.02147625697166,2.35981298506156,3.0215162767075,3.00880717750637,2.31342612407068,3.01556473086905,3.0507670415592,3.00225806546517,3.02068040206586,2.34368565718595,2.33646162403595,3.01364184648031,2.33094270591854,2.32438753097797,3.05375389831477,3.02037907782413,2.99115133534309,2.342030762068,3.03128466565758,3.01794156425552,2.32915183729254,3.01098269647719,3.00736795317339,2.34808515760704,3.02577267002271,2.99469619046538,3.02295279460293,2.99607117703759,3.00127832303551,2.34062225269855,3.00996178021986,2.3490962657766,3.02208596560462,2.33537506583711,3.0144377910784,3.04390007548546,2.31910445313138,2.33422720506162,2.33071062597811,3.00614304421154,2.98833456652722,2.33894463393649,3.03249420999111,2.34006698703159,3.02437086975843,2.72329122967581,0.335696375969502,0.123268628897051,2.99469619046538,0.123268628897051,3.05375389831477
"1513",30792,2.40589648326959,2.41233319393128,2.37283638651871,2.41208073228414,2.36192663190893,2.38972953250597,2.42537068938821,3.06221558689515,2.41471771635962,3.0922010874693,3.07846820682244,2.39318856673875,2.40698342184773,2.41026432459476,2.38515153165375,3.06617958246486,2.42801075587274,2.41768090805504,2.38403768980313,2.38727450300447,2.41062533861884,3.08283984690278,2.37960263679277,2.38830305988937,2.40127932233267,2.41905397481158,2.40353495081609,2.4202673755874,2.38911959157874,3.09445131259077,2.40969664272874,2.37714995621869,2.37828477708698,2.39917264543946,2.40233179250141,2.38281156654734,2.42188273293243,2.37842703826853,2.38501666100079,2.41081706157595,2.41953241003902,3.06955567283945,2.36867295558387,2.39868699686016,2.37066931133982,3.05685322553497,3.06529568632424,2.391165745951,2.39674938422183,2.37311214952056,2.40223916882224,3.07588418612038,2.37934827876018,2.44717568851301,2.39060989999419,2.38485203820865,2.38475879166757,2.39132592698152,2.39300862184965,2.39063849103987,2.394034685189,2.41491103515035,2.38994296441091,2.40805068098423,2.40737013290427,3.10264682453188,3.07058324826185,2.41549758894913,2.40409337454353,3.05130470053795,3.05550145889812,2.38967145426914,2.41644685152247,2.39568085096075,2.36722487124289,2.39651005749299,3.08826074756192,2.39749602359116,2.40070932333009,2.40202466588163,2.40633654277096,2.38181083591776,2.39166452946201,2.37829496850437,2.37605905886511,3.0988503584259,3.08224452189944,2.40444542502596,3.11710872041925,2.41952510665284,2.38389030397594,2.38258013800079,2.3791125948792,2.41003188904979,2.38114929733681,2.40462216445556,3.06468338304638,2.4004987126922,3.07832237580638,2.39694711569946,2.53297490028882,0.272837052372216,0.107714076574981,2.40223916882224,0.107714076574981,3.11710872041925
"1514",29880,2.48045710943551,2.47363152933329,2.43887870362763,2.47476579224767,2.45086803364382,2.47043741155718,2.47796800421665,2.45270909452655,3.12965594331264,2.46705177116593,2.42974743026721,2.44262611419755,2.48935364906804,2.48293666305772,2.44711077600856,2.50503005149438,2.44782669207304,2.46627491627259,2.43236696116045,2.44918219359741,2.44018097328804,2.46468886552569,2.4483325655716,2.46049299825765,2.47846186183189,2.43189413756742,2.47352303098506,2.45968201033684,2.49364140613664,2.46063282334241,2.44430944859838,2.47071524255293,2.43008458507013,2.47414149361222,2.44947308562934,2.4641753023395,2.45318219602701,2.4614553263266,2.46822975125336,2.45305848029044,2.44075411505533,2.44448650279214,2.42573753741836,2.46346847555563,2.46451991821168,2.44160585400699,2.46745679915678,2.4711886145047,2.42666197341988,2.46051185457146,2.47715634499743,2.48928050176934,2.48273867613001,2.43964637349925,2.44180146987958,2.44509431633451,2.48243866640892,2.45713516692704,2.47578829827272,2.48536137097985,2.4536666969302,2.49544762936165,2.46803289624778,2.46920764468477,2.44494891922817,2.4422077268741,2.46248957786712,2.45734745621252,2.46376585708599,2.45875452518853,2.47334618915882,2.47766777422109,2.46526466987897,2.46248235365814,2.45001520986808,2.43937032739184,2.44968643576385,2.47006293348902,2.44562650632683,2.48169365023431,2.47622303823267,2.4315983358739,2.46094291107176,2.4579241540156,2.4618112901951,2.43275959192919,2.48158854955161,2.48529426623156,2.46665012925133,2.4603264773993,2.46425278374708,2.46141613162162,2.42847942654516,2.46823925960178,2.44943706282729,2.46702471806681,2.45077115699154,2.44635256107246,2.50383975799671,2.47548046529581,2.46733564301889,0.0688218044503061,0.0278931667221813,2.4614553263266,0.0278931667221813,3.12965594331264
"1515",25310,2.3412423613806,3.03421468765763,3.0219952999866,3.06898332847484,3.01710995043686,2.35805467741372,3.02893938199999,3.03037784197574,3.03432619406617,3.04385153858539,2.3641516765944,3.01368196866457,3.03399900461935,3.05181403244555,3.04958198840128,3.02878302308383,3.03396516243872,3.05328281155347,3.04033287467657,3.02667478720105,3.03253074377917,3.04442363465313,3.00656730489032,3.02854513586675,3.02724326684388,3.05012095298523,3.0628860223999,2.35844557374219,3.05628870441105,3.04313782678254,3.03380601012346,2.33330952840809,3.02975151906903,3.0386600910458,2.35883557078602,2.36716435076649,3.07721249918028,3.00786817749251,3.04340355117055,3.0381543601527,3.0435721439257,3.0131053700761,3.03030571515941,2.34557318789724,3.04184018612226,3.05058369973253,3.03863299803577,3.05273774649565,3.03531500144177,2.36577363639889,3.04224631934186,3.02791229199613,3.02487724335452,3.03767138726887,3.01343029841328,3.05568745035218,2.3814842064146,2.34477407099076,2.35461330137273,3.01079295955674,3.03145465093708,3.02964244940069,2.38176250663763,3.01930503578643,2.3723592814869,3.04849473637492,3.04597165172893,3.04507797178023,3.04087369454431,2.34721679749368,3.05198975051369,3.04715717726082,3.02512499834899,3.04076175501761,3.05038791388792,3.03960330887523,3.0319312458866,2.36823495461818,2.33585835099526,3.06188537193613,3.03799651751187,2.34709576564106,3.0357834318987,3.03693963141415,3.05274282562252,2.36683878378491,3.03305941649492,3.05053974078814,3.01939145143947,2.34324917096569,3.02624723082924,3.05115648782401,2.36857957719235,3.02547931705352,2.37342234726834,2.36110465572002,3.0396935973056,3.03472869645466,3.02920668845676,2.36331491334338,2.87436310481073,0.290248303457832,0.100978301235516,3.03037784197574,0.100978301235516,3.07721249918028
"1516",30766,2.24663381551576,2.91410551519901,2.27187995039686,2.28956919141781,2.24386432197129,2.95738527160889,2.92637342910361,2.9353290431939,2.91109981659555,2.26440867924165,2.27706961866143,2.2624115386557,2.27577833962871,2.24896211778129,2.9443695994887,2.94388704335947,2.92578569721113,2.26938840333284,2.2633176855853,2.26859761536495,2.29104405023286,2.26002735202982,2.9555348796933,2.26908907340973,2.24490141329784,2.26754523060367,2.26375882175546,2.23562692559855,2.92564500493175,2.27747644589251,2.28189714224231,2.25472941397629,2.92901216733296,2.95365256892858,2.26690978708482,2.93144550498037,2.93175437211232,2.29280484810342,2.26916779349895,2.94278471957396,2.94235589192979,2.28238633558997,2.98166143368948,2.26141130511984,2.28259715155807,2.93706733201776,2.23626202981916,2.94405433216383,2.93360783822648,2.24973488145813,2.94817040086245,2.92770092237435,2.93897897896153,2.26900680884932,2.2310935688966,2.254314630729,2.24245878052914,2.24159341266301,2.95517259678906,2.25839639840155,2.91525418953244,2.94153528176732,2.24691931818938,2.29124789795403,2.93899940760574,2.25127721637807,2.26540950213041,2.27657240264942,2.93997500096594,2.28969523773813,2.94477335042715,2.90826696226878,2.94427177009416,2.24715825090129,2.27817848368129,2.27752360574323,2.92033506700419,2.92985005376246,2.24915741125109,2.93193410650425,2.97024064795169,2.2195932377934,2.26787885891711,2.25916133099494,2.91975034646396,2.96451854078176,2.94173534085067,2.24905517311812,2.93514330655583,2.26246531586381,2.26753211388167,2.95306936154905,2.25557657045334,2.2825157292933,2.95413869835771,2.26787568609835,2.94696817811104,2.26594371650863,2.90980027183017,2.94552011900159,2.56029866300147,0.335602474261265,0.131079424096498,2.2825157292933,0.131079424096498,2.98166143368948
"1517",35006,3.02872274685824,2.35581242075164,2.33249584065115,2.35738891964711,3.0287681008438,2.35193125773846,2.36663626518137,2.35248916611438,2.36639233026817,2.34622026096529,2.35540487868204,2.35538428355834,3.00688516547152,2.3310856733702,3.01771690925466,2.34440756345009,2.37481051514464,2.35191535368388,2.34325234350932,2.34163571725536,2.32242216392121,2.34378684904185,3.00729035146023,2.34379648279391,2.33454580900516,2.34001059327384,2.36019831249387,2.33266284550534,2.34063733269615,2.32438885271992,2.3255415504179,2.34182129247516,2.34171339466672,2.37042361596918,3.02282073256337,2.35877529976067,2.34477529246459,2.35923576675153,3.02500423618263,3.00499576655986,3.03211074796277,3.00903222181864,2.35164619488886,2.37251182684172,2.33905691686197,3.0125112456513,2.31962295066433,2.37340000083788,2.35224426558678,3.0310924036043,2.33726838204217,3.04044122618097,2.30905245833507,2.31878578725406,2.33882560140473,2.37186077167078,3.01015381468955,2.33763245550872,2.35686208322653,3.02662314257447,2.31397663940002,2.36106709242448,2.32157056262964,3.04815052581399,3.01404251465455,3.0416007804552,2.36185838494591,2.37229913644514,3.03479730419066,2.35668828143367,2.32163109316901,2.3520695491795,2.32363437098718,2.32489426841193,3.01788281539732,2.3383500864127,3.01534132600132,3.01011984429505,2.34819000851305,3.04871163242103,2.33068263705944,2.35311818497111,2.35695767867189,2.32761192591526,2.35475355415443,2.35983890376394,2.35501637519009,2.33340061642721,2.3123496342068,2.34955135120884,2.31389718972612,2.38352157504053,2.32515015264483,2.34186997419553,2.33467356847161,2.360174664893,3.01686427026977,2.34734403658829,3.01427437029143,2.32165606217658,2.51414519693776,0.294015633035003,0.11694457161548,2.35311818497111,0.11694457161548,3.04871163242103
"1518",35699,2.47444707621148,2.47785885933411,2.47594668436051,2.46243025230295,2.43951458125248,2.45597146927907,2.45903963034898,2.45704983067946,2.47764745755859,2.45423429178114,2.47725941713991,2.44264626232538,2.47486074414671,2.46918721502329,2.45130384897413,2.4628107577093,2.46085921141383,2.47664366459833,2.47764141796901,2.47245984341993,2.45163856690569,2.45577805754436,2.47197340440198,2.46708199093983,2.467086665121,2.470135475479,2.46184299875433,2.46637612874843,2.45402220580031,2.41445809768247,2.48275806996687,2.45980490348921,2.45418717852094,2.46445671421744,2.47165353389413,2.44158309073286,2.47768140217166,2.46682103759267,2.45517762141379,2.46863367542945,2.46413737220966,2.44942123728459,2.44164116075209,2.46324671482781,2.45742637163909,2.49592625044552,3.12124030232473,2.46753014942925,2.45482173400533,2.42640863920846,2.45744380451533,2.47369542686448,2.45781040652742,2.44567334436993,3.12626057004559,2.46907073857912,2.4743328978074,2.50064300830328,2.4421066232855,2.41317820313009,2.46115468178773,2.46758971287017,2.4501501832276,2.45501124278525,2.4691836352899,2.48337155490355,2.4457036881393,2.44880553898665,2.45372183969233,2.48286892999408,2.43236283593907,2.44791076530022,2.45419044435188,3.11447975001519,2.47995694708316,2.48146243309959,2.47811929913554,2.47073659413551,2.46233278689274,2.45124698567381,2.47339047114738,2.44647931501538,2.47284148070101,2.43365758529147,3.13631147213038,2.46213466642627,2.47074133546122,2.45701690341582,2.47043974077115,2.48030200124138,2.43772064614944,2.47004812089565,2.47684828448143,2.47369129673848,2.44724137476688,2.42378447990945,2.46027672854626,2.44749367532344,2.45736212924266,2.42595355128029,2.48739073398428,0.131029370915735,0.0526774378972832,2.46243025230295,0.0526774378972832,3.13631147213038
"16",35198,2.45130485350134,2.41976796167745,3.07441156968465,3.0926189209463,2.40980622892884,2.40428789324089,3.10311354792995,2.43975849331495,2.41037692340187,2.43229127657674,2.4534825123175,2.40406404731623,2.42031103446636,2.43664166213782,2.45641515393878,2.44484172577134,3.13258968831442,2.43035129270056,2.43300289345128,2.41740909553067,2.43802983078179,2.38042572347133,2.39261584964344,2.41782990455539,3.11860793946608,2.42645797559053,2.40927238076671,2.41200889824559,2.44938741767454,2.44405754447406,2.43490608724684,2.45027697469947,2.43864128160471,2.44526142424133,2.39958879371609,2.43329065439708,2.41707709372247,2.44115125767403,2.42004202655731,2.40159004987905,2.44236192765473,2.47017878338392,3.09865112649053,2.44606826620384,2.43083797610098,2.45740964403399,3.1031453005556,2.41938766263831,2.44281140620989,2.46208589299851,2.43036015159002,2.41999022733359,2.38109566823904,2.40656950590284,2.41630038690383,2.41771057380246,3.11475611713378,2.42442734680767,2.45375970546853,2.42830613517904,2.42835975119217,2.44874397340162,2.41543609287561,3.08664727438376,2.42408223820409,2.41539872068706,2.40322989610255,2.43096510562441,2.40932353054899,3.12607149773985,2.4425912892314,2.44178070614273,2.43013825189252,2.40991206084148,2.41726075433979,2.41300029226512,3.09795314474445,2.40452718280356,2.42206665528578,2.43275912989914,2.427409461515,2.42299000785403,2.42952037307691,2.45141179993811,2.43066092962845,2.42841939810616,2.44481253452048,2.42166818330964,2.43736684413716,2.42223698046433,2.41979125432407,2.40411493574891,2.44249710503657,3.08372270600954,2.4232218112314,3.12248990288751,2.42712160343183,2.42045941314104,2.40776099842241,2.42590245781129,2.51497405936988,0.228435522286833,0.0908301703692592,2.43013825189252,0.0908301703692592,3.13258968831442
"1600",34262,2.43036450130322,2.39529989964173,2.40606698900413,2.38016889247437,2.39880554904659,2.37730637869054,2.40030719690277,2.37318584229835,2.42003769984918,2.40550832166961,2.38682149394428,2.40554800795585,2.40318249051597,2.41806384852288,2.39877889541938,2.39219154041329,2.3851742640393,2.38237515939672,2.37948257448436,2.41088047082634,2.38640925528574,2.39201900830801,2.39762822148586,2.43316846790565,2.39275176334565,2.37097979623199,2.38132911063004,2.42229462167363,2.3781457384226,2.38809113911865,2.41095798699091,2.40076254867727,2.41676565242808,2.39823440697712,2.35960022694854,2.36284059498064,2.39152752636666,2.38440569305424,2.42429389435866,2.38785718157306,3.05279428967804,2.37755997210683,2.38974699764334,2.40085973289057,2.41134055759731,2.38207158365725,2.42242405146253,3.03635046516627,2.40295220394385,2.39329415600764,3.07533494246202,2.41559262254959,2.37325400991852,2.37013136175249,2.41240939357124,2.4019736086681,2.37641699708219,3.07903038055387,2.3486945617632,2.38036599159881,2.40029987996334,3.05794314396377,2.39202307527594,3.08655295796306,2.38326800373413,2.40673631971085,2.3683296277179,2.40514821115324,2.41988077409711,2.39259487681071,2.41649744159581,2.41666814533639,2.40533835887075,2.37028748653988,2.39219093826747,2.38892873677737,2.37017561742997,2.40011314604483,2.37298314967646,2.39134909261219,2.38944455340423,2.40908711534041,2.42684883440557,2.39911746993269,2.3722626567795,2.38905403936367,2.39185360731656,2.36895402329683,2.41925422754896,2.39834314279872,3.07650235200275,2.38882574776011,2.36424658015708,2.38240704180987,2.40860472114119,2.4015207917448,2.42157036742609,2.41091694447513,2.4198743747286,2.39266728477916,2.44200875590989,0.172191865710329,0.0705123866954238,2.39762822148586,0.0705123866954238,3.08655295796306
"1601",32417,2.39941696136057,2.36773028884722,2.39817904022139,2.37448285222528,2.37667674848157,2.38320644218509,2.40042751820011,2.37026203120927,2.39071508425998,3.04271529952413,2.38462252786688,2.39749784805586,2.37571433867689,2.40173011640659,2.37375184483129,2.36776431548271,2.39756279700915,2.35338054096244,2.40208845431096,2.38624281916925,2.39776301611052,2.40469014817308,2.37118493395496,2.39273990516767,3.05381674488422,2.39518480385735,2.39315362413397,2.37273354114763,2.40000316465977,3.06156072260292,2.37335202578622,2.38009583969437,2.37790501166559,2.39707300587635,2.39800186594739,2.36101498105478,2.40061415914838,2.37569985237579,2.3642623438107,2.36140355957596,2.39718770337902,2.37218625520709,2.40378092189238,2.39662694223752,2.34764874046763,2.36361438973184,2.39951805344329,3.06342844057171,2.37981816416373,2.40411475958208,2.39905879034042,2.3705293821559,2.34758239307947,2.39508855590125,2.40949052443277,2.40487936138371,2.40874516049647,2.40860985544059,2.38404775677063,2.4039118789691,2.36139557850706,2.36479132980108,2.37820719429932,2.39369250956069,2.3812955807646,2.38967117408544,2.42663722808539,2.35914069933307,2.37561852988643,2.39848773616374,2.38159720603005,2.37490954005272,2.37877583738291,2.38929403330473,2.39089567506455,2.40615809604744,2.400942246204,2.40448153223438,3.04715554096752,2.35709285341986,2.40063540947403,2.36542856349331,2.35735994575762,2.39543581944181,2.36400229764077,2.3834188263299,2.39311081777507,2.39974691915964,2.3843323895114,2.34797841010491,3.03946140039194,2.3872015844246,3.0549994261833,2.39480506041928,2.37016189057181,2.40314507976321,2.38836297830989,2.38150452759254,2.41178379611355,2.40386731511952,2.43223271727334,0.170787556225381,0.0702184272962347,2.39071508425998,0.0702184272962347,3.06342844057171
"1602",24227,3.04265791833972,2.38321962844193,2.39074792815877,2.40026838355363,3.04177095692367,2.37779833249908,2.38193030648882,3.0478781322281,3.05569222003182,2.39889159358696,2.35777582071595,2.36480124640901,3.05195749381897,2.36092348345003,3.08758748165373,2.39014075416255,2.39014022592791,2.38812371703459,2.35753561896191,3.04465473055195,2.40059102041742,3.03039952500066,2.39498137826158,2.37922744787836,2.38233100563748,2.38927775877059,2.37793752926545,2.3591971138334,2.37490937978839,2.37502452563061,3.08470711361578,2.39303082714167,2.37875365767572,2.4055771989984,2.36874527880513,3.06364440925905,2.36258396524287,2.39690895861813,2.35836325444534,2.38706063332975,2.38158327388803,3.04744684516241,3.07860591761548,2.38716056040418,3.0453372289637,2.39805564053776,2.39696540883556,3.05474013212492,3.06334861213744,2.37015942910362,3.0710221399146,2.38730701322569,3.08175509248021,2.37189889477047,2.39789487250514,2.3861597173002,2.38259005308892,2.37411468353657,2.3764247588015,2.37926572369729,3.05140431996865,2.38975990957103,2.38304998717811,2.36279194241083,2.39925191791491,3.05693614180621,2.39556965562289,2.36970204805112,2.40020403584031,3.06019706605489,2.38915782013358,2.39995583044973,2.37958239980848,2.37494264297119,3.06552506269782,3.0658314711873,2.38044472525968,3.05812082259763,2.36165751699611,2.4028673135941,2.37893348322153,2.40960338582405,2.38345320115705,2.38940167851966,3.04105402757284,2.36729770179978,2.38420457582448,3.08346921133762,2.37681952206536,2.38502067228079,2.39594098088867,2.38931170065576,2.38122412893374,2.39375946754039,2.39467076299303,3.06765987851507,2.38943143759306,2.39522108401482,2.35915499921518,2.36656720248241,2.55888735685198,0.296963194769183,0.11605168706391,2.38943143759306,0.11605168706391,3.08758748165373
"1603",30684,3.02630055460578,3.00358572351794,2.99841561543679,3.00152641047116,3.00834190632593,2.35422789892465,3.01453072834124,3.03053988717557,2.33000607669392,2.32276332299023,2.33379273904959,2.29934444956698,2.33258298074652,2.34235323731069,3.01096888484096,3.00861879195067,3.02819740917,2.99960016993573,2.31321214242015,2.33383728490496,2.3140885755691,2.33368839483328,2.35473812157379,2.3423860490982,2.33234708344028,3.01326923545354,3.01118260974169,2.31975701349476,2.34107508943724,2.3093057006073,3.01498833598367,2.32004625173729,2.33353213675916,3.00415097512012,3.0103013077954,2.33574415778486,2.33473868705715,2.98685279733084,3.0334989079873,2.34552543533483,2.32205820631305,2.99753553259832,3.00849552741623,3.00891494839866,2.32475016448271,2.32821968665715,2.32518012482026,2.32167502846099,2.31405730676753,3.01073015271929,2.3131412738633,2.31436660067073,3.03263457451356,2.99872551905882,2.34680313413637,2.35036469943747,3.01733906836643,2.98516787812457,2.98902827718719,3.00273915465809,3.01373880485438,2.32670240421386,2.30717451711084,2.33883023588224,2.29237598336991,3.01185002707931,2.29685677356365,3.00483348073138,2.98908411061463,3.0026729840289,2.35104852465702,3.02095052460114,2.31925078458591,3.00638442908772,3.01697779232109,3.02464585384766,3.00878733295297,2.30306476617146,2.32253770024889,3.00758884478229,2.32187589107543,3.02367527621045,2.34414860793115,2.3286882605493,2.32772115422101,3.01664470973543,3.01438715252735,3.0059647115852,2.98927290125398,2.3215153354538,3.01220444442843,2.33941366925701,3.00551779764404,2.31102006872934,2.99072522142534,2.34312936435099,2.30575090049564,3.01109316463378,3.00127991211316,2.99507805319294,2.66770352410689,0.341152355061489,0.127882409712564,2.35473812157379,0.127882409712564,3.0334989079873
"1604",27427,2.45353941524909,2.45308307994897,2.44655261480454,2.46721385506601,2.46628802963845,2.47508464062215,2.41653235871445,2.44006356908277,2.4230549864572,2.40401188498874,2.44168012113857,2.44788729613614,2.45229869799886,2.45541240274117,2.4355158221259,2.47423269607153,2.44995045168262,2.4820978233512,2.46809427137806,2.4545757565339,2.44600649349432,2.44485766555368,2.44792212677579,2.44710410235078,2.44004881424756,2.41698623017629,2.42561846131987,2.47497601020565,2.464616379311,2.45530163304355,2.44896141514336,2.4506886899005,2.444720992293,2.45450041209133,2.47203341941582,2.41905623220945,2.45110934146531,2.43042746938441,2.4124819986322,2.45685095105494,2.45172235233566,2.44108295434324,2.43457515606557,2.40564703430071,2.4416911172605,2.42890831186335,2.45607971439255,2.45939740254557,2.46335740495344,2.48756872737702,2.44291469328959,2.4388776443152,2.47654777033834,2.43700810112854,2.44192443679999,3.13224914854288,2.46011253382418,2.46008514657652,2.47075300460632,2.44927370079121,2.44760777783011,2.45547772116857,2.48848934361382,2.42922311780527,2.43849970192656,2.45572604009785,2.43563723040836,2.45750453248118,2.44753709924362,2.44222419691438,2.42696474772631,2.42021312010822,2.45172576202699,2.41782617916046,2.43597905993361,2.48894424016452,2.43263188413822,2.44459811068356,2.45590573803542,2.47216925490664,2.44378817704505,2.50038301148646,2.44143318257767,2.4466673906345,2.46319855774641,2.42942450894979,2.44507073937577,2.4250313152259,2.44310135683163,2.44784230707406,2.44884298973557,2.45932738201049,2.45984260710779,2.42987921323924,2.43976786560122,2.44938170243199,2.45430013862321,2.46200183439618,2.4627063206716,2.48328600168528,2.45571376428273,0.0704005143687105,0.0286680456788795,2.44792212677579,0.0286680456788795,3.13224914854288
"1605",30271,2.49347967240696,2.49606704308363,2.49594065480328,2.48324040451834,2.4795450903084,2.47499293671666,2.48547034993607,2.50836471174713,2.47230042703372,2.51208591890994,2.47423969670083,2.47593244209027,2.47284058377821,2.47424433676621,2.46143041083032,2.44569925252807,2.50623271657001,2.48767349438898,2.47588603133798,2.516815408939,2.49807589981183,2.50009475368865,2.51136221795926,2.49707947636433,2.49624022615825,2.48563315957328,2.47112199066314,2.47073845726001,2.50775582335666,2.48043529833044,2.47843949509319,2.45142977534979,2.49240917982941,2.47745800734434,2.47985664627519,2.49250895225066,2.46666780114853,2.49401285419126,2.46686789161506,2.49421343999188,2.48465021307279,2.49872881493135,2.48525742974981,2.46929925550711,2.48289171655178,2.48771564242152,2.50035453645256,2.47659753012576,2.48335827698492,2.4889235918367,2.49425149596475,2.47335952018075,2.47103566422074,2.48885037067386,2.48913056910503,2.48692844022112,2.48948098748973,2.4579041327764,2.50443918147098,2.47420733605514,2.50957497953381,2.45592936676082,2.49648137447527,3.14143217142245,2.50884200105999,2.48117357312919,2.51147456868262,2.48528175734118,2.4984486908784,2.50265457802293,2.47263721216242,2.47390629909302,2.491297067071,2.49874252238269,2.48655300165618,2.4877499229782,2.51343355188991,2.48366397606462,2.49989967556772,2.4876148855933,2.49844197202995,2.49194958658141,2.4891435549008,2.50117204224112,2.49419958214039,2.49066229798444,2.49503241639642,2.52059006251868,2.46510428790238,2.48248001674703,2.47323010986359,2.48321656472114,3.17384921096929,2.49419960770105,2.4781510453975,2.48243697096636,3.14834350918345,2.48973464222817,2.46683107710608,2.4556091699917,2.50653416538779,0.114927868090513,0.0458513072263399,2.48767349438898,0.0458513072263399,3.17384921096929
"1606",29438,2.47681433716048,2.49814594220454,2.47869780554396,2.43764862552387,2.48798683754143,2.48434212860223,2.47032219245975,2.47739321904554,2.48991173560143,2.50487796935332,2.49267487009336,2.48233452542596,2.47677859928606,2.47577839920398,2.50698359462231,2.5080149057181,2.4690026069168,2.47580337384951,2.45213741046794,2.47199639365351,2.50142081313162,2.47746538423611,2.50036722234362,2.50774593859607,2.48618652568722,2.49611736614853,2.46903465394981,2.4981870150522,2.47681184323642,2.4748826575585,2.47365635912023,2.49122355338384,2.47948715831151,2.48725920881031,2.52522655455365,2.45274458660857,2.51208876740503,2.48915602022794,2.47177309372317,2.48046196768923,2.47409098240007,2.49407243060418,2.51743642094244,2.48243840384006,2.47140001922205,2.48140547767641,2.52245163505245,2.47912745277261,2.50341178784839,2.48958645087784,2.47515936026824,2.484560823787,2.47860685739897,2.50412995175563,2.44524753895894,2.519897236233,2.51843141007208,2.48681586675482,2.49368768273895,2.48916808843721,2.50702923621572,2.53431837227964,2.51736617967448,2.5016427454643,2.49266793572001,2.49152336979891,2.47082221584396,2.48292350696743,2.48417732822454,2.49237034657961,2.47691849875438,2.46601655968034,2.50009421259099,2.48302184832649,2.4754475117046,2.5068128575128,2.48995356140969,2.48016691841758,2.4909327253331,2.49061047207288,2.48173877223889,2.48754584005662,2.49428301817898,2.47962495959667,2.48373032292556,2.4726853308624,2.49240269964276,2.46730776574975,2.47719376881502,2.48119419522976,2.51016967936615,2.48069459613726,2.496647164586,2.46120525198873,2.48463439148467,2.4941976278299,2.47777805286408,2.47922573765031,2.45748932334039,2.50602142007526,2.4868065436088,0.0168804047666302,0.00678798469869463,2.48434212860223,0.00678798469869463,2.53431837227964
