"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points"
"1515",25343,FALSE,"all_pixels",7.94050857493745,7.40450519538103,4.11215141602608,159.921596919805,"squared_euclidean_pc1_pc3",634.834055240556,"sampled_pixels",10000,1,1067.92932364066,8591.58458991141,2725.45782957978,"sampled_pixels",10000
"1516",30819,FALSE,"all_pixels",7.71125727528328,6.86808925224585,4.04938638357878,151.720973580001,"squared_euclidean_pc1_pc3",675.55912951559,"sampled_pixels",10000,1,1325.91297230303,9689.89657620452,3325.98549141807,"sampled_pixels",10000
"1517",35012,FALSE,"all_pixels",8.3929834465043,7.43812731580466,4.82550053928438,187.453923034452,"squared_euclidean_pc1_pc3",829.211672700439,"sampled_pixels",10000,1,1854.01229749106,13140.2484050365,4218.35381780221,"sampled_pixels",10000
"1518",35713,FALSE,"all_pixels",9.79809982474509,8.17402289891284,6.62177038212755,279.698750770975,"squared_euclidean_pc1_pc3",961.704496484111,"sampled_pixels",10000,1,2408.82903752411,19490.800552929,5789.97293552097,"sampled_pixels",10000
"1519",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1520",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"16",35228,FALSE,"all_pixels",9.87754825254594,8.15718170868745,7.31561720494363,302.165390748237,"squared_euclidean_pc1_pc3",915.865679011714,"sampled_pixels",10000,1,3650.4452359981,26763.8563897153,8117.9527639604,"sampled_pixels",10000
"1600",34296,FALSE,"all_pixels",9.40903594605398,8.15956863667613,5.76260839972822,243.473289473227,"squared_euclidean_pc1_pc3",920.008632916055,"sampled_pixels",10000,1,2629.9167825537,27501.1285146528,6924.93630877726,"sampled_pixels",10000
"1601",32424,FALSE,"all_pixels",10.241519611665,9.34179458026927,5.81868769912285,277.489612592964,"squared_euclidean_pc1_pc3",919.068741556315,"sampled_pixels",10000,1,1964.05732144115,19945.6181255052,5040.34712445483,"sampled_pixels",10000
"1602",24316,FALSE,"all_pixels",7.34977674007724,6.73618807018543,3.93099344911533,138.94258426086,"squared_euclidean_pc1_pc3",631.48911797189,"sampled_pixels",10000,1,1210.16153691375,8064.16116382318,2918.11205879981,"sampled_pixels",10000
