"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points","standardized_PCA_n_pixels","standardized_PCA_manual_excluded","standardized_PCA_metric_method","standardized_PCA_pca_euclidean_mean","standardized_PCA_pca_euclidean_median","standardized_PCA_pca_euclidean_sd","standardized_PCA_rao_q_pca","standardized_PCA_rao_q_distance","standardized_PCA_alpha_hull_area","standardized_PCA_alpha_hull_method","standardized_PCA_alpha_hull_n_points","standardized_PCA_alpha_hull_alpha","standardized_PCA_pca_convex_hull_area","standardized_PCA_pca_hull_volume_3d","standardized_PCA_pca_hull_area_3d","standardized_PCA_pca_hull_3d_method","standardized_PCA_pca_hull_3d_n_points","sa_n_pixels","sa_n_pairs","sa_method","sa_entropy","sa_exact_entropy","sa_boot_mean","sa_boot_sd","sa_boot_cv","sa_boot_median","sa_boot_min","sa_boot_max","scale"
"sub50_19",200918,FALSE,"all_pixels",11.1554597688317,10.0697510348771,6.15070629120412,324.550564486001,"squared_euclidean_pc1_pc3",1160.49748641862,"sampled_pixels",10000,1,2450.81513346469,35516.0114312786,7806.33036854598,"sampled_pixels",10000,200918,FALSE,"all_pixels",10.010302254184,8.78174839537281,6.00292211862218,272.482091660444,"squared_euclidean_pc1_pc3",1052.81082719872,"sampled_pixels",10000,1,3581.36243614419,67275.4391976077,10643.6233055029,"sampled_pixels",10000,200918,20183920903,"bootstrap_mean",2.88118984673403,NA,2.88118984673403,0.011414285337993,0.00396165679638628,2.88088282543183,2.85918180513413,2.90679624838874,"50m"
"sub50_2",164543,FALSE,"all_pixels",8.09683445507267,7.39791400401634,4.38580682510219,169.587825597197,"squared_euclidean_pc1_pc3",636.763505251206,"sampled_pixels",10000,1,1425.89785814197,14679.464320778,3758.82293173658,"sampled_pixels",10000,164543,FALSE,"all_pixels",6.84083818531104,6.13388805704254,4.06166963672917,126.588254110114,"squared_euclidean_pc1_pc3",617.02959126377,"sampled_pixels",10000,1,2582.43995344391,44416.5135514978,7117.34504179066,"sampled_pixels",10000,164543,13537117153,"bootstrap_mean",2.82444802259305,NA,2.82444802259305,0.0131776024154964,0.00466554962601097,2.82720005548678,2.79187979695483,2.85999868922072,"50m"
"sub50_20",181089,FALSE,"all_pixels",9.12095242566818,8.35491894812139,6.01751023068484,238.804005136801,"squared_euclidean_pc1_pc3",787.708517928511,"sampled_pixels",10000,1,4034.97834349051,44236.382978536,10053.0043739771,"sampled_pixels",10000,181089,FALSE,"all_pixels",8.31540586483368,7.1457255335638,6.6675257357602,227.203257283885,"squared_euclidean_pc1_pc3",833.9838893848,"sampled_pixels",10000,1,5329.91323027528,89208.4176268448,14927.9566137251,"sampled_pixels",10000,181089,16396522416,"bootstrap_mean",2.89709910251268,NA,2.89709910251268,0.0150327871805639,0.00518891023352493,2.89711501360961,2.85001963828181,2.93071361601141,"50m"
"sub50_21",185088,FALSE,"all_pixels",8.21054620123301,7.53728713012598,4.50567920046385,175.428208592658,"squared_euclidean_pc1_pc3",724.8590000388,"sampled_pixels",10000,1,2022.7830201455,19502.6211419545,5026.58465464283,"sampled_pixels",10000,185088,FALSE,"all_pixels",7.10577359820847,6.21722551828387,4.53030215035498,142.031090233343,"squared_euclidean_pc1_pc3",705.270176658633,"sampled_pixels",10000,1,3522.94592771487,60561.2811515231,9454.49878864502,"sampled_pixels",10000,185088,17128691328,"bootstrap_mean",2.82413726619757,NA,2.82413726619757,0.012964901620898,0.00459074768640901,2.82264436270208,2.80076848170975,2.85050691838724,"50m"
"sub50_22",159220,FALSE,"all_pixels",7.6226069034942,7.13896595204113,3.87046941445597,146.169150812856,"squared_euclidean_pc1_pc3",585.085437509392,"sampled_pixels",10000,1,1293.38750945743,12660.8129916062,3648.40312910946,"sampled_pixels",10000,159220,FALSE,"all_pixels",6.97772172680723,6.2459704484245,4.11633909206245,131.265483194506,"squared_euclidean_pc1_pc3",665.709895907039,"sampled_pixels",10000,1,2356.40370784987,59134.3179511588,9021.00705148636,"sampled_pixels",10000,159220,12675424590,"bootstrap_mean",2.9327514465544,NA,2.9327514465544,0.0112169454781673,0.00382471739681374,2.933430480293,2.90281903971352,2.95446392382842,"50m"
"sub50_23",173628,FALSE,"all_pixels",7.78823067778284,7.14847422469486,4.23698961471943,157.217029383339,"squared_euclidean_pc1_pc3",697.942540283066,"sampled_pixels",10000,1,1638.15331804591,17755.0639468195,4792.73212153603,"sampled_pixels",10000,173628,FALSE,"all_pixels",7.13081556230308,6.21887627742231,4.65602314426384,145.053914494387,"squared_euclidean_pc1_pc3",741.710219906701,"sampled_pixels",10000,1,3073.1896289117,64046.4247578802,9604.70835532806,"sampled_pixels",10000,173628,15073254378,"bootstrap_mean",2.89152081739292,NA,2.89152081739292,0.0827613138209442,0.0286220708919413,2.90119691161554,2.2207147250483,2.93484845337501,"50m"
"sub50_24",166816,FALSE,"all_pixels",7.87473866841697,7.26698600660368,4.21451811847434,159.547131178472,"squared_euclidean_pc1_pc3",671.105723539666,"sampled_pixels",10000,1,2184.02789485865,14370.1434377605,3785.97655754556,"sampled_pixels",10000,166816,FALSE,"all_pixels",7.06743490705676,6.27098396500223,4.4816710673419,140.067782633926,"squared_euclidean_pc1_pc3",639.11815676347,"sampled_pixels",10000,1,3264.89836853528,44787.6282519689,7899.29245202558,"sampled_pixels",10000,166816,13913705520,"bootstrap_mean",2.83533767525212,NA,2.83533767525212,0.0113380113547874,0.00399882224038067,2.83456714427241,2.80865669834974,2.86934063930114,"50m"
"sub50_25",200712,FALSE,"all_pixels",7.8721985383222,7.04547497671967,4.43065700247192,163.204266989791,"squared_euclidean_pc1_pc3",697.211019179044,"sampled_pixels",10000,1,1606.97707303622,14745.8226380748,4068.38717286574,"sampled_pixels",10000,200712,FALSE,"all_pixels",6.70937261292127,5.95700727725841,4.13908102065099,124.295174396881,"squared_euclidean_pc1_pc3",641.004602779434,"sampled_pixels",10000,1,2811.57192383342,38872.9389948268,6789.28823883436,"sampled_pixels",10000,200712,20142553116,"bootstrap_mean",2.79410226629349,NA,2.79410226629349,0.0133701880843343,0.00478514628674295,2.79316850847735,2.76729296075967,2.82847388432686,"50m"
"sub50_26",168753,FALSE,"all_pixels",8.45514029055577,7.85417681582046,4.40158984487187,181.726551377303,"squared_euclidean_pc1_pc3",723.041123234273,"sampled_pixels",10000,1,1603.44695028079,14545.519440807,3680.65856892981,"sampled_pixels",10000,168753,FALSE,"all_pixels",6.99973233724005,6.26722382104905,3.89515206825954,128.336745040157,"squared_euclidean_pc1_pc3",648.216208724741,"sampled_pixels",10000,1,2674.89697842507,29647.3882889686,5324.41264553038,"sampled_pixels",10000,168753,14238703128,"bootstrap_mean",2.84735407739015,NA,2.84735407739015,0.0128645383455626,0.00451806765014419,2.84782493905782,2.81438300108374,2.874400128838,"50m"
"sub50_27",167394,FALSE,"all_pixels",8.87421837403455,8.28169388501324,4.55913519938949,199.074682687941,"squared_euclidean_pc1_pc3",867.346209776455,"sampled_pixels",10000,1,1430.75044121244,13280.4953100446,3718.04108191533,"sampled_pixels",10000,167394,FALSE,"all_pixels",7.8700113593205,6.83788501918072,4.8145483189518,170.233631672814,"squared_euclidean_pc1_pc3",839.735701425613,"sampled_pixels",10000,1,1834.98700730783,30212.430769136,5624.57302903155,"sampled_pixels",10000,167394,14010291921,"bootstrap_mean",2.87489149261527,NA,2.87489149261527,0.0128969517228448,0.0044860655631606,2.87478105878164,2.84845562131844,2.90740319827914,"50m"
"sub50_28",178528,FALSE,"all_pixels",8.34669357900921,7.78199130084818,4.28932105236194,176.13093147341,"squared_euclidean_pc1_pc3",691.94013871382,"sampled_pixels",10000,1,1249.55437362233,14154.0582375871,3775.89196835767,"sampled_pixels",10000,178528,FALSE,"all_pixels",7.36850196830415,6.71136891434602,4.012927795867,140.796641099412,"squared_euclidean_pc1_pc3",684.645445727802,"sampled_pixels",10000,1,2043.38701685221,46270.736540096,7694.3582268678,"sampled_pixels",10000,178528,15936034128,"bootstrap_mean",2.87754311904105,NA,2.87754311904105,0.0115256142473009,0.00400536630399542,2.87607844163933,2.8456178944995,2.90655172244658,"50m"
"sub50_29",172241,FALSE,"all_pixels",9.40741196240366,8.58152688893595,5.4494554433479,236.391584093085,"squared_euclidean_pc1_pc3",832.265214203409,"sampled_pixels",10000,1,2620.65691529557,36891.2200332444,7251.49732153695,"sampled_pixels",10000,172241,FALSE,"all_pixels",8.74600777636104,7.49010585525553,6.66128359801942,241.730187155137,"squared_euclidean_pc1_pc3",825.88901386789,"sampled_pixels",10000,1,4749.05770173708,74485.4462003188,11213.8575293555,"sampled_pixels",10000,172241,14833394920,"bootstrap_mean",2.86403216982063,NA,2.86403216982063,0.11215687947104,0.0391604817337174,2.88284183701303,2.21268152790318,2.91806152356428,"50m"
"sub50_3",170209,FALSE,"all_pixels",8.1297433820658,7.28235506349517,4.59013205896606,174.323831984084,"squared_euclidean_pc1_pc3",672.056980775768,"sampled_pixels",10000,1,1359.6300401292,16293.2993956125,4060.84744443424,"sampled_pixels",10000,170209,FALSE,"all_pixels",6.97687388208275,6.1312364871421,4.25890548873896,133.629877127541,"squared_euclidean_pc1_pc3",639.480210684094,"sampled_pixels",10000,1,2025.05370235602,33867.4498014285,5869.63478877612,"sampled_pixels",10000,170209,14485466736,"bootstrap_mean",2.79296909972678,NA,2.79296909972678,0.0801255605939684,0.0286883090120139,2.80261881705662,2.14083495089286,2.83699327203273,"50m"
"sub50_30",160607,FALSE,"all_pixels",7.89554514032565,7.17354044232609,4.97483256528695,174.176876038337,"squared_euclidean_pc1_pc3",641.372415844799,"sampled_pixels",10000,1,2738.63543275171,30546.4551218791,7090.98205379071,"sampled_pixels",10000,160607,FALSE,"all_pixels",7.22638115695713,6.15122901178996,6.57699643643371,190.954394833517,"squared_euclidean_pc1_pc3",662.167080416324,"sampled_pixels",10000,1,4974.72858135838,76827.8992806745,12858.7472938038,"sampled_pixels",10000,160607,12897223921,"bootstrap_mean",2.85066655187621,NA,2.85066655187621,0.0138089000823846,0.00484409517251186,2.84889793798053,2.82055671731519,2.88083988633519,"50m"
"sub50_31",187329,FALSE,"all_pixels",9.69747193471279,8.72629612426367,5.40788392387207,246.572028683584,"squared_euclidean_pc1_pc3",916.84925520759,"sampled_pixels",10000,1,2185.72253523369,18926.6092772642,5041.89567123262,"sampled_pixels",10000,187329,FALSE,"all_pixels",7.99959055353564,6.69223332402623,5.72039970867834,193.432494338865,"squared_euclidean_pc1_pc3",818.647170956715,"sampled_pixels",10000,1,3025.05740009241,42853.593300826,7746.72332643825,"sampled_pixels",10000,187329,17545983456,"bootstrap_mean",2.84753358073202,NA,2.84753358073202,0.0134074787571459,0.00470845325507951,2.84739377479248,2.81955250667032,2.8827190903117,"50m"
"sub50_32",162092,FALSE,"all_pixels",8.07227645733304,7.44536310177897,4.33064126707405,167.831970570345,"squared_euclidean_pc1_pc3",714.323749550994,"sampled_pixels",10000,1,1507.81495935046,12828.9416242482,3607.45976159675,"sampled_pixels",10000,162092,FALSE,"all_pixels",7.44209733634923,6.51823231819755,4.52691871833682,151.755358835932,"squared_euclidean_pc1_pc3",748.707973145379,"sampled_pixels",10000,1,1989.53138245635,35071.5944876387,5982.50222935646,"sampled_pixels",10000,162092,13136827186,"bootstrap_mean",2.81953795035748,NA,2.81953795035748,0.0119845651744601,0.00425054224680344,2.82069908955425,2.79367279287097,2.84780042822551,"50m"
"sub50_33",178883,FALSE,"all_pixels",8.91006952644005,7.43550478889058,6.60632547402282,246.065262513217,"squared_euclidean_pc1_pc3",851.566786316172,"sampled_pixels",10000,1,3385.86008965426,37621.0586411938,9850.96696878824,"sampled_pixels",10000,178883,FALSE,"all_pixels",8.21579326632104,6.50829315266279,8.05194560462274,264.665449155346,"squared_euclidean_pc1_pc3",716.982434607733,"sampled_pixels",10000,1,4135.13553975355,75691.0233101844,12553.5911987444,"sampled_pixels",10000,178883,15999474403,"bootstrap_mean",2.90194303108821,NA,2.90194303108821,0.0160065525741585,0.00551580523900089,2.90021384712779,2.87382467039863,2.94048068202025,"50m"
"sub50_34",182142,FALSE,"all_pixels",8.00761481995522,6.92965536891383,4.99395901423165,178.122769633015,"squared_euclidean_pc1_pc3",728.820757016565,"sampled_pixels",10000,1,2335.8184848894,25282.9656843202,6445.07281312863,"sampled_pixels",10000,182142,FALSE,"all_pixels",6.8345601042788,5.98199715461815,4.38264850734385,131.837428607785,"squared_euclidean_pc1_pc3",634.157004680711,"sampled_pixels",10000,1,4664.80973827168,90941.5978891891,13400.7900702177,"sampled_pixels",10000,182142,16587763011,"bootstrap_mean",2.75619945231375,NA,2.75619945231375,0.15821761280027,0.0574042682823445,2.79263151437596,2.10534389819985,2.83021499832096,"50m"
"sub50_35",193953,FALSE,"all_pixels",8.63953257372125,7.77940949719919,4.90266332439287,197.355013674503,"squared_euclidean_pc1_pc3",785.826142752542,"sampled_pixels",10000,1,2532.00627104112,20701.6607411656,5396.29806828502,"sampled_pixels",10000,193953,FALSE,"all_pixels",7.12549090540849,6.16725308045854,4.87070174704899,148.99246766967,"squared_euclidean_pc1_pc3",687.258512183339,"sampled_pixels",10000,1,3953.09260833235,60229.6043617743,8702.35748411382,"sampled_pixels",10000,193953,18808786128,"bootstrap_mean",2.78205722913375,NA,2.78205722913375,0.139563216953877,0.0501654730507945,2.80949300853043,2.11513933255148,2.84761183990832,"50m"
"sub50_36",174203,FALSE,"all_pixels",9.19281451563093,8.53456616230949,4.75561343858132,214.24713614254,"squared_euclidean_pc1_pc3",777.367572194855,"sampled_pixels",10000,1,2136.46741852661,22343.7456029085,5635.20161046818,"sampled_pixels",10000,174203,FALSE,"all_pixels",8.28807805959215,7.27072274887567,5.97326612869442,208.743882696222,"squared_euclidean_pc1_pc3",760.500009558805,"sampled_pixels",10000,1,4441.90437360752,75287.2763929423,12783.5560593712,"sampled_pixels",10000,174203,15173255503,"bootstrap_mean",2.8808076342713,NA,2.8808076342713,0.0155552497047469,0.00539961416364464,2.88247087518885,2.8403287876145,2.91823265840041,"50m"
"sub50_37",188112,FALSE,"all_pixels",7.61909234985233,6.88712883585058,4.2733399274142,152.623810586712,"squared_euclidean_pc1_pc3",628.20218366116,"sampled_pixels",10000,1,1699.88847779813,21273.4576294771,4840.74491714915,"sampled_pixels",10000,188112,FALSE,"all_pixels",6.84260662665288,6.07318135412427,4.22536814358053,129.349812971521,"squared_euclidean_pc1_pc3",645.158103378815,"sampled_pixels",10000,1,2630.66402864867,37184.9255360847,6616.84463779482,"sampled_pixels",10000,188112,17692968216,"bootstrap_mean",2.78964168057608,NA,2.78964168057608,0.0136483318108116,0.00489250354475386,2.79007949225038,2.74929215946809,2.8235131216518,"50m"
"sub50_38",172053,FALSE,"all_pixels",8.1297802310007,7.56782848873108,4.18045396471772,167.138840762012,"squared_euclidean_pc1_pc3",616.540411599446,"sampled_pixels",10000,1,1579.84314284701,16678.973420276,4100.4164071279,"sampled_pixels",10000,172053,FALSE,"all_pixels",6.69724078932833,5.9458755142112,4.11439177752888,123.562310999352,"squared_euclidean_pc1_pc3",621.276605149698,"sampled_pixels",10000,1,2805.12484147924,38556.9087724716,6957.77886860712,"sampled_pixels",10000,172053,14801031378,"bootstrap_mean",2.80796965581913,NA,2.80796965581913,0.0124323823172683,0.00442753442563168,2.80827213256674,2.77498390044703,2.83393962648238,"50m"
"sub50_39",201042,FALSE,"all_pixels",9.65567764325244,8.89851694493475,5.06123002200997,237.696065339386,"squared_euclidean_pc1_pc3",878.187922595882,"sampled_pixels",10000,1,1808.66396878077,22771.1505621213,4953.27374418473,"sampled_pixels",10000,201042,FALSE,"all_pixels",8.35687425104809,7.28047954857927,5.23907905974933,194.570320227401,"squared_euclidean_pc1_pc3",904.030875059971,"sampled_pixels",10000,1,2441.15693002647,44924.0108528839,7300.09665791899,"sampled_pixels",10000,201042,20208842361,"bootstrap_mean",2.84445443273972,NA,2.84445443273972,0.011289446884281,0.00396893223330958,2.84645031300235,2.81732623492912,2.86841457221113,"50m"
"sub50_4",144375,FALSE,"all_pixels",9.46520746836161,8.13441956403075,8.62163678073304,327.844516680076,"squared_euclidean_pc1_pc3",694.356928488027,"sampled_pixels",10000,1,4075.20722785046,42380.5260930298,9137.53003564514,"sampled_pixels",10000,144375,FALSE,"all_pixels",9.00838167369754,7.17755574738649,11.1312153493785,410.108074648072,"squared_euclidean_pc1_pc3",722.881695885303,"sampled_pixels",10000,1,6229.2830297747,119315.282478394,16626.9617209647,"sampled_pixels",10000,144375,10421998125,"bootstrap_mean",2.95008960714047,NA,2.95008960714047,0.221069846935833,0.0749366549411756,3.02603119289584,2.31413482602473,3.07279673768596,"50m"
"sub50_40",171408,FALSE,"all_pixels",8.27957994819515,7.37328953477728,5.21153711820903,191.422809599966,"squared_euclidean_pc1_pc3",680.573956224164,"sampled_pixels",10000,1,3358.18385123976,28572.3983476532,7961.03796747053,"sampled_pixels",10000,171408,FALSE,"all_pixels",7.14522317812104,6.06676786119168,6.33872105193208,182.466728862986,"squared_euclidean_pc1_pc3",650.688468883843,"sampled_pixels",10000,1,5629.76799484961,99159.5837439178,14319.5128451192,"sampled_pixels",10000,171408,14690265528,"bootstrap_mean",2.85368262439775,NA,2.85368262439775,0.112696464001569,0.0394915899329739,2.87155553636869,2.20472768874856,2.90751483049207,"50m"
"sub50_41",183905,FALSE,"all_pixels",7.39950193722978,6.67589489430513,4.2282333797479,145.260978439355,"squared_euclidean_pc1_pc3",575.627843366532,"sampled_pixels",10000,1,1670.83993706057,11594.608851483,4004.55661472595,"sampled_pixels",10000,183905,FALSE,"all_pixels",6.32561738359662,5.40770514931194,4.92465976501557,128.5311544218,"squared_euclidean_pc1_pc3",541.430023859362,"sampled_pixels",10000,1,3881.26496451534,54875.7408708022,9607.40022806396,"sampled_pixels",10000,183905,16910432560,"bootstrap_mean",2.79133761048867,NA,2.79133761048867,0.0138713747185741,0.00496943639724959,2.79270684142819,2.75377656910115,2.82523029088565,"50m"
"sub50_42",177583,FALSE,"all_pixels",7.30980962970986,6.61678830787967,4.03244977148489,139.387752831324,"squared_euclidean_pc1_pc3",529.251541422256,"sampled_pixels",10000,1,1538.54830313867,11911.4615898195,3382.70866210797,"sampled_pixels",10000,177583,FALSE,"all_pixels",5.96180287180025,5.30815083705493,3.69443893670234,98.3837913601492,"squared_euclidean_pc1_pc3",528.898930833563,"sampled_pixels",10000,1,2803.24506689609,48194.5351508508,7709.08917802446,"sampled_pixels",10000,177583,15767772153,"bootstrap_mean",2.79282811646656,NA,2.79282811646656,0.0787429673222701,0.0281947058818265,2.78497689088395,2.75021435373191,3.42815632497495,"50m"
"sub50_43",180378,FALSE,"all_pixels",9.42479339430987,8.66513056245374,5.14202968325422,230.534106410448,"squared_euclidean_pc1_pc3",806.917476923646,"sampled_pixels",10000,1,2766.12466065149,28851.4912202481,6501.57217845622,"sampled_pixels",10000,180378,FALSE,"all_pixels",7.56307550405012,6.41439948339442,6.15609787331633,190.19488401026,"squared_euclidean_pc1_pc3",732.347297138031,"sampled_pixels",10000,1,4811.94967098882,101492.482070989,13396.3643327335,"sampled_pixels",10000,180378,16268021253,"bootstrap_mean",2.88660574138243,NA,2.88660574138243,0.0133925627792344,0.00463955384943581,2.88658107693575,2.84260642869947,2.91043369518113,"50m"
