"quad_id","standardized_PCA_n_pixels","standardized_PCA_manual_excluded","standardized_PCA_metric_method","standardized_PCA_pca_euclidean_mean","standardized_PCA_pca_euclidean_median","standardized_PCA_pca_euclidean_sd","standardized_PCA_rao_q_pca","standardized_PCA_rao_q_distance","standardized_PCA_alpha_hull_area","standardized_PCA_alpha_hull_method","standardized_PCA_alpha_hull_n_points","standardized_PCA_alpha_hull_alpha","standardized_PCA_pca_convex_hull_area","standardized_PCA_pca_hull_volume_3d","standardized_PCA_pca_hull_area_3d","standardized_PCA_pca_hull_3d_method","standardized_PCA_pca_hull_3d_n_points"
"1001_c",8660,FALSE,"all_pixels",8.33417733995596,7.42190158539768,4.72936222730491,183.645592463571,"squared_euclidean_pc1_pc3",843.768469915635,"all_pixels",8641,1,2623.26671931875,44156.6368835042,7382.74909428468,"all_pixels",8641
"1001_d",8740,FALSE,"all_pixels",6.23434257712819,5.39680118294402,4.01570756722532,109.982179129966,"squared_euclidean_pc1_pc3",561.546566714283,"all_pixels",8740,1,1790.35826876985,23049.9053946181,4856.67710033842,"all_pixels",8740
"1002_a",9024,FALSE,"all_pixels",6.76745796274337,6.0031655096239,3.72758287185488,119.383643150397,"squared_euclidean_pc1_pc3",632.666651472616,"all_pixels",9023,1,1358.70782052506,19521.3253305898,4017.75842482928,"all_pixels",9023
"1002_b",8827,FALSE,"all_pixels",6.08644655561421,5.15116247893701,3.77733261884906,102.622913912343,"squared_euclidean_pc1_pc3",557.712034149914,"all_pixels",8789,1,1552.7055553501,21595.101573681,4340.27961889353,"all_pixels",8789
"1002_c",7501,FALSE,"all_pixels",8.84331557551622,7.37032849038966,6.42554790914814,238.972784025413,"squared_euclidean_pc1_pc3",779.191001086748,"all_pixels",7490,1,4456.96700212313,113632.389769836,13556.3902424631,"all_pixels",7490
"1002_d",8618,FALSE,"all_pixels",7.85689942179074,6.88838312976445,4.64221995106839,166.55714798828,"squared_euclidean_pc1_pc3",780.064601647395,"all_pixels",8580,1,1908.1030813702,30255.0574260339,5359.18700778095,"all_pixels",8580
"1003_a",9162,FALSE,"all_pixels",8.5923132325457,7.70415539682425,4.97899120556861,197.230988663259,"squared_euclidean_pc1_pc3",779.606341648537,"all_pixels",8949,1,3008.29356271958,57080.8069558648,8435.22354595868,"all_pixels",8949
"1003_b",8560,FALSE,"all_pixels",7.55959926451948,6.89110220817259,3.9563744167711,145.597221912327,"squared_euclidean_pc1_pc3",662.581056407692,"all_pixels",8504,1,1307.2733687879,20113.340836115,4055.98144488915,"all_pixels",8504
"1003_c",7175,FALSE,"all_pixels",6.1821553092304,5.54037101834484,3.57061690213595,101.933144845271,"squared_euclidean_pc1_pc3",494.064911155893,"all_pixels",7152,1,1614.25919177998,24956.9810958265,4684.51149361281,"all_pixels",7152
"1003_d",9306,FALSE,"all_pixels",7.65894679344876,6.13518948692332,5.31513020985653,173.814078782486,"squared_euclidean_pc1_pc3",817.251998880328,"all_pixels",9279,1,2281.54225453574,37819.7859486758,6418.99583334465,"all_pixels",9279
"1004_a",9158,FALSE,"all_pixels",6.43244853780308,5.58840580565069,3.92608176249279,113.577658131586,"squared_euclidean_pc1_pc3",619.158885160653,"all_pixels",9041,1,1745.02209395248,29104.4775315534,5330.7167403513,"all_pixels",9041
"1004_b",5435,FALSE,"all_pixels",6.73196541799815,6.23226152857147,3.20211073488886,111.14196995331,"squared_euclidean_pc1_pc3",502.356257114303,"all_pixels",5433,1,964.790342272659,13023.7291243916,3008.50606802386,"all_pixels",5433
"1004_c",6893,FALSE,"all_pixels",6.55862055157631,5.96699011304769,3.47443288317308,110.170872206313,"squared_euclidean_pc1_pc3",556.847483002968,"all_pixels",6893,1,1053.09669712626,14583.8067734984,3320.86529425541,"all_pixels",6893
"1004_d",8100,FALSE,"all_pixels",7.85071343127176,6.88239466403324,4.70558349879916,167.546967600326,"squared_euclidean_pc1_pc3",804.049707163383,"all_pixels",8002,1,1877.79374071872,32913.3033802026,5663.90852998899,"all_pixels",8002
"1005_a",7610,FALSE,"all_pixels",7.32802387997745,6.32630269782052,4.41055920296677,146.300820444678,"squared_euclidean_pc1_pc3",662.776898687545,"all_pixels",7517,1,1683.43880282581,27742.3045461768,5128.04437340254,"all_pixels",7517
"1005_b",8322,FALSE,"all_pixels",6.68286611174927,6.18980631214891,3.35070491430761,111.773147577486,"squared_euclidean_pc1_pc3",533.994839954628,"all_pixels",8235,1,1073.80538607779,14734.8081138594,3272.02286087241,"all_pixels",8235
"1005_c",7573,FALSE,"all_pixels",6.98933958117764,6.39711383245205,3.64771664345544,124.309894963922,"squared_euclidean_pc1_pc3",568.907042875741,"all_pixels",7549,1,1301.31140189005,17957.6624063867,3802.26182821756,"all_pixels",7549
"1005_d",7128,FALSE,"all_pixels",6.16541722535742,5.55213544549321,3.42732952643775,99.5146185910287,"squared_euclidean_pc1_pc3",465.712371821644,"all_pixels",6911,1,1186.85601616733,14589.394865027,3407.61769495566,"all_pixels",6911
"1006_a",7391,FALSE,"all_pixels",6.51145755947968,5.78005451650111,3.75855626242331,113.04782676496,"squared_euclidean_pc1_pc3",547.900924197502,"all_pixels",7341,1,1242.05696536558,17157.8206724939,3644.06432262432,"all_pixels",7341
"1006_b",8041,FALSE,"all_pixels",6.03848148712685,5.06366725054263,4.2739093595902,109.454576477795,"squared_euclidean_pc1_pc3",482.301395236471,"all_pixels",7768,1,1858.76267468905,26806.1363374322,5247.37739877684,"all_pixels",7768
"1006_c",8559,FALSE,"all_pixels",7.63591069479311,6.64857215292271,4.5033718858996,157.170242008035,"squared_euclidean_pc1_pc3",648.980233114951,"all_pixels",8535,1,1726.6903722324,29366.5811238087,5202.67385112042,"all_pixels",8535
"1006_d",8257,FALSE,"all_pixels",7.06779575703003,6.34417083613069,4.08724638665882,133.314593371699,"squared_euclidean_pc1_pc3",627.682331214208,"all_pixels",8233,1,1811.97219109451,28992.4779773858,5243.69918472557,"all_pixels",8233
"1007_a",8143,FALSE,"all_pixels",7.3710990198855,6.29902807147222,4.90200518057507,156.719609185751,"squared_euclidean_pc1_pc3",669.128705832687,"all_pixels",8121,1,3033.79903478967,65968.8851034861,9267.7011403024,"all_pixels",8121
"1007_b",7968,FALSE,"all_pixels",7.34384466237014,6.54898169396647,4.16193993501726,142.503249068113,"squared_euclidean_pc1_pc3",671.832336505096,"all_pixels",7907,1,1642.56346624911,29995.2261570413,5317.11708504781,"all_pixels",7907
"1007_c",6227,FALSE,"all_pixels",7.99496600424211,6.65828285687281,6.80186409222083,220.354813479102,"squared_euclidean_pc1_pc3",649.262140209266,"all_pixels",6192,1,4681.67490373106,92409.5498254834,13064.0569279747,"all_pixels",6192
"1007_d",8287,FALSE,"all_pixels",7.55280482575151,6.58240099688905,4.99722109114164,164.02813189758,"squared_euclidean_pc1_pc3",688.262279819026,"all_pixels",8255,1,2920.59237640316,57975.6487165238,8479.71854036434,"all_pixels",8255
"1008_a",5961,FALSE,"all_pixels",7.11145177615927,6.30972878071597,4.06001367562511,134.107384303083,"squared_euclidean_pc1_pc3",528.227113717015,"all_pixels",5898,1,1706.10792828305,29942.8030755374,5263.19940238223,"all_pixels",5898
"1008_b",7981,FALSE,"all_pixels",6.6481206530465,6.16095395785343,3.34209892573657,110.731467839685,"squared_euclidean_pc1_pc3",478.828169371567,"all_pixels",7775,1,954.297446186776,11336.4732973965,2829.84577482744,"all_pixels",7775
"1008_c",6769,FALSE,"all_pixels",8.38321039822203,7.69952656605713,4.46002358318574,180.33417656071,"squared_euclidean_pc1_pc3",643.067664702163,"all_pixels",6728,1,1500.48881917118,20243.3711516815,4374.45566935842,"all_pixels",6728
"1008_d",7119,FALSE,"all_pixels",7.80783622007758,7.00650568162328,4.26212530341787,158.250933638286,"squared_euclidean_pc1_pc3",628.909500008799,"all_pixels",7119,1,1298.27279481229,18415.9729619382,3981.58562812583,"all_pixels",7119
"1009_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1009_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1009_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1009_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"101_a",8757,FALSE,"all_pixels",8.16989902117915,7.10376679482783,5.24827707146307,188.577033637234,"squared_euclidean_pc1_pc3",718.397580046939,"all_pixels",8757,1,2578.36048993892,37011.9438273174,6697.13797484232,"all_pixels",8757
"101_b",9262,FALSE,"all_pixels",6.10518370074533,5.38461419208737,3.43674393222219,98.16640328485,"squared_euclidean_pc1_pc3",549.213535818075,"all_pixels",9262,1,1554.84126862579,20714.2187189524,4265.37243114315,"all_pixels",9262
"101_c",9272,FALSE,"all_pixels",8.4646466334882,7.35673821325029,5.0423919404381,194.146433813422,"squared_euclidean_pc1_pc3",832.076662327328,"all_pixels",9270,1,2025.98256655102,32417.2184490566,5791.31592982766,"all_pixels",9270
"101_d",7769,FALSE,"all_pixels",8.55120255535832,7.3469079989464,4.98743115588823,195.988665835988,"squared_euclidean_pc1_pc3",769.743893044212,"all_pixels",7743,1,1819.27549703971,27568.6293633676,5237.29381299302,"all_pixels",7743
"1010_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1010_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1010_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1010_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1011_a",7687,FALSE,"all_pixels",6.68322303248653,5.65313317833597,5.31958014286307,145.919443453895,"squared_euclidean_pc1_pc3",527.297887485655,"all_pixels",7424,1,2420.96891026552,32107.8254523108,6704.74218071676,"all_pixels",7424
"1011_b",8671,FALSE,"all_pixels",8.71117903267938,7.78886374238666,4.94615795568817,200.692594496544,"squared_euclidean_pc1_pc3",729.565587044967,"all_pixels",8238,1,2035.34067574309,28045.2207746838,5610.96371176534,"all_pixels",8238
"1011_c",8880,FALSE,"all_pixels",7.00862150003272,6.21894868389098,3.87198925725241,128.222775633672,"squared_euclidean_pc1_pc3",621.623176319879,"all_pixels",8592,1,1925.90777118472,30960.0233738607,5637.29443977479,"all_pixels",8592
"1011_d",8415,FALSE,"all_pixels",5.85101734908036,5.09616877696469,3.52892033473314,93.372405715224,"squared_euclidean_pc1_pc3",510.645973664813,"all_pixels",8391,1,1618.92508684407,24823.7424228809,4705.36130745611,"all_pixels",8391
"1012_a",9103,FALSE,"all_pixels",7.50281007483673,6.51132112098445,5.03328858913184,163.246740005309,"squared_euclidean_pc1_pc3",695.399544408626,"all_pixels",9080,1,2560.69501276468,41083.9066101701,7146.95553970637,"all_pixels",9080
"1012_b",9167,FALSE,"all_pixels",8.07344971889017,6.72297063466809,5.79088740196801,197.422618206163,"squared_euclidean_pc1_pc3",821.04937748651,"all_pixels",9157,1,2846.3618843814,48692.1876094728,7788.21270335699,"all_pixels",9157
"1012_c",9377,FALSE,"all_pixels",12.5086519388046,11.1439688089941,7.32399787033615,420.203195300879,"squared_euclidean_pc1_pc3",1201.97395121844,"all_pixels",9189,1,3301.20553347566,51288.5713911941,8674.84179725458,"all_pixels",9189
"1012_d",9424,FALSE,"all_pixels",9.35852030655158,8.36882654682675,5.32379833244115,231.843446993729,"squared_euclidean_pc1_pc3",875.921399607438,"all_pixels",9364,1,2156.08945679339,33664.9484967051,6164.17822067243,"all_pixels",9364
"1013_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1013_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1013_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1013_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1014_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1014_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1014_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1014_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1015_a",5129,FALSE,"all_pixels",7.31049345072528,6.73080450854384,3.78051742700233,135.465679880081,"squared_euclidean_pc1_pc3",533.43357859868,"all_pixels",5115,1,1322.65505684413,17769.5342799626,3822.36822281984,"all_pixels",5115
"1015_b",4428,FALSE,"all_pixels",7.4795536968512,6.6992599844703,4.14521516233803,146.245303512757,"squared_euclidean_pc1_pc3",525.656378372151,"all_pixels",4415,1,1989.47409867999,30557.959296069,5632.31497479836,"all_pixels",4415
"1015_c",3443,FALSE,"all_pixels",7.5452619221916,6.70051305902675,4.5918881417366,156.020580068213,"squared_euclidean_pc1_pc3",455.31808676486,"all_pixels",3432,1,2135.66981846468,38689.2084241401,6550.97014133399,"all_pixels",3432
"1015_d",3668,FALSE,"all_pixels",6.5999444005871,5.94094274065876,3.51475865236115,111.818853111563,"squared_euclidean_pc1_pc3",418.845390055433,"all_pixels",3610,1,930.507651225528,14277.6461905155,3228.98493651651,"all_pixels",3610
"1016_a",1177,FALSE,"all_pixels",7.9664630197913,7.22614463181916,3.97060457067729,158.433677768991,"squared_euclidean_pc1_pc3",298.594087058586,"all_pixels",1177,1,1054.02669641515,16730.9527478693,3616.99776122884,"all_pixels",1177
"1016_b",3459,FALSE,"all_pixels",7.05199045781307,6.4111724239054,3.82230160837213,128.672670482736,"squared_euclidean_pc1_pc3",433.542522984913,"all_pixels",3431,1,1426.98160567184,20420.1121657986,4352.40089657917,"all_pixels",3431
"1016_c",5061,FALSE,"all_pixels",5.73416460781826,5.20053081667329,3.15331595545753,85.6441611073354,"squared_euclidean_pc1_pc3",365.764196072706,"all_pixels",5061,1,1202.51240470812,15846.0672821596,3756.67272444302,"all_pixels",5061
"1016_d",5267,FALSE,"all_pixels",5.35272978533385,4.86095366028478,2.93008993200729,74.4710262464978,"squared_euclidean_pc1_pc3",340.94448222348,"all_pixels",5246,1,740.582261484919,10223.5257487776,2742.02991676504,"all_pixels",5246
"1017_a",4329,FALSE,"all_pixels",6.61462912923913,6.08079079727373,3.26631740061839,108.839366753829,"squared_euclidean_pc1_pc3",472.744136625402,"all_pixels",4325,1,889.503134913257,11440.9386217617,2747.54159554354,"all_pixels",4325
"1017_b",4401,FALSE,"all_pixels",5.08080384207327,4.58914981768099,2.78323772669801,67.1184395534764,"squared_euclidean_pc1_pc3",315.875497937881,"all_pixels",4375,1,729.760390112676,8381.78977753855,2349.53524446858,"all_pixels",4375
"1017_c",6969,FALSE,"all_pixels",4.95349596440149,4.51012908232333,2.6487269396321,63.1037399223273,"squared_euclidean_pc1_pc3",316.832023861934,"all_pixels",6969,1,604.231091922546,6359.36037391742,1936.24137699996,"all_pixels",6969
"1017_d",6878,FALSE,"all_pixels",5.93631225615406,5.39487375696237,3.44038336522246,94.1486400372418,"squared_euclidean_pc1_pc3",430.43781349692,"all_pixels",6788,1,1818.54340969604,24776.1134427614,5045.74241424648,"all_pixels",6788
"1018_a",5184,FALSE,"all_pixels",5.21974542018421,4.7162593861835,2.76734638363846,69.8049419623551,"squared_euclidean_pc1_pc3",331.557056854769,"all_pixels",5184,1,562.111398477468,5804.53374572882,1804.68423266356,"all_pixels",5184
"1018_b",4436,FALSE,"all_pixels",17.1756584184604,17.8979438468215,8.72933262963794,742.374624695218,"squared_euclidean_pc1_pc3",1071.94009494083,"all_pixels",4430,1,2683.44968271514,32510.1122879514,7216.25642436517,"all_pixels",4430
"1018_c",4161,FALSE,"all_pixels",9.71804225870355,7.26603165788855,8.55752760834314,335.308049334715,"squared_euclidean_pc1_pc3",493.836939013179,"all_pixels",4158,1,2883.33838069424,37282.2736514223,7570.99974651364,"all_pixels",4158
"1018_d",6240,FALSE,"all_pixels",6.10892158449236,5.55851424670577,3.46306862205578,98.6196905527414,"squared_euclidean_pc1_pc3",431.128111174533,"all_pixels",6231,1,1689.86146229512,17737.1089253131,4501.18944068199,"all_pixels",6231
"1019_a",6534,FALSE,"all_pixels",6.51446761839704,5.87623001864028,3.55375560756539,110.13106885817,"squared_euclidean_pc1_pc3",498.796388374047,"all_pixels",6478,1,1521.08661081658,18260.9487858814,4124.77914258956,"all_pixels",6478
"1019_b",7882,FALSE,"all_pixels",6.42616334546224,5.84027023622387,3.48099801962521,106.822770421936,"squared_euclidean_pc1_pc3",510.306473403047,"all_pixels",7822,1,1464.48484071747,21340.4008412221,4594.25564614207,"all_pixels",7822
"1019_c",7598,FALSE,"all_pixels",6.62978156394262,5.91849572262094,3.80479507312175,116.857127669104,"squared_euclidean_pc1_pc3",595.757345148901,"all_pixels",7572,1,1640.99295867106,27128.139229773,5030.98280925922,"all_pixels",7572
"1019_d",6989,FALSE,"all_pixels",5.8631629735761,4.99703295282521,3.69102814911134,95.996839095593,"squared_euclidean_pc1_pc3",464.184855057674,"all_pixels",6871,1,1240.14318502856,15071.5803538332,3793.27241624428,"all_pixels",6871
"102_a",5286,FALSE,"all_pixels",6.80196647204053,6.18422867759455,3.71950140879418,120.197642768671,"squared_euclidean_pc1_pc3",530.47273677437,"all_pixels",5281,1,1269.32521433653,16709.3024075556,3681.34167300845,"all_pixels",5281
"102_b",5853,FALSE,"all_pixels",7.40723174552691,6.90932146764423,3.74853285863127,137.832359979509,"squared_euclidean_pc1_pc3",578.997788055146,"all_pixels",5850,1,1311.66763845714,19036.5706361968,4049.121768048,"all_pixels",5850
"102_c",5277,FALSE,"all_pixels",6.12285268902802,5.55668108101456,3.41852408391929,98.3468347797803,"squared_euclidean_pc1_pc3",390.789651308172,"all_pixels",5277,1,1333.19046259196,20498.351873063,4289.41462352181,"all_pixels",5277
"102_d",7148,FALSE,"all_pixels",5.6041507192991,5.08389822548406,3.07449867190407,81.715449928799,"squared_euclidean_pc1_pc3",394.323125940307,"all_pixels",7134,1,957.677788519933,13082.9492344317,3042.84519509485,"all_pixels",7134
"1020_a",7266,FALSE,"all_pixels",5.11209984786376,4.48597619894131,3.06129078025317,71.0075526426594,"squared_euclidean_pc1_pc3",389.404672980962,"all_pixels",7155,1,1069.89169433546,15064.95760903,3362.23396771412,"all_pixels",7155
"1020_b",7202,FALSE,"all_pixels",5.88596143293688,5.25855790872096,3.37228095451993,92.0304835633801,"squared_euclidean_pc1_pc3",463.401456479512,"all_pixels",7154,1,1449.45398952528,20680.0684766204,4283.33749483642,"all_pixels",7154
"1020_c",7382,FALSE,"all_pixels",5.67008787649405,4.94026440521696,3.26534985902246,85.6219236718097,"squared_euclidean_pc1_pc3",465.246892430742,"all_pixels",7356,1,1450.9841862304,17826.8214020251,3990.17800769003,"all_pixels",7356
"1020_d",6971,FALSE,"all_pixels",5.92126395042663,5.13747240433312,3.5607573189431,95.4770812704982,"squared_euclidean_pc1_pc3",470.937244667128,"all_pixels",6970,1,1452.43531147614,21490.0107736987,4332.27887106292,"all_pixels",6970
"1021_a",6804,FALSE,"all_pixels",6.30025151470436,5.35576488057661,4.70276658953496,123.611864602531,"squared_euclidean_pc1_pc3",483.978698623489,"all_pixels",6801,1,3072.02087486755,53865.8803766679,8651.31062739496,"all_pixels",6801
"1021_b",6499,FALSE,"all_pixels",5.26989236874204,4.75295393007962,2.88730159654058,72.2139867001776,"squared_euclidean_pc1_pc3",386.316437290888,"all_pixels",6497,1,932.837005153282,11864.3005807779,2937.05950770418,"all_pixels",6497
"1021_c",7396,FALSE,"all_pixels",4.93140377504654,4.44063522566655,2.72703166709392,63.5088788053402,"squared_euclidean_pc1_pc3",353.586177972206,"all_pixels",7388,1,810.287056372156,9336.5838444111,2504.89697777227,"all_pixels",7388
"1021_d",6058,FALSE,"all_pixels",5.42085889778924,4.79447376488573,3.21582081989065,79.4510153065052,"squared_euclidean_pc1_pc3",386.243712115098,"all_pixels",5940,1,1396.21620284834,21715.7790972385,4332.31052433015,"all_pixels",5940
"1022_a",7025,FALSE,"all_pixels",5.3271315258048,4.86861615220735,2.82359887170366,72.6998119521755,"squared_euclidean_pc1_pc3",384.87416601093,"all_pixels",7016,1,749.677047012963,9115.58947583786,2358.028501406,"all_pixels",7016
"1022_b",6887,FALSE,"all_pixels",6.05416286164411,5.47487088667597,3.47285085106366,97.4236595262132,"squared_euclidean_pc1_pc3",430.015474458664,"all_pixels",6877,1,1211.11519395278,15870.1963242283,3580.71735651963,"all_pixels",6877
