"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points","standardized_PCA_n_pixels","standardized_PCA_manual_excluded","standardized_PCA_metric_method","standardized_PCA_pca_euclidean_mean","standardized_PCA_pca_euclidean_median","standardized_PCA_pca_euclidean_sd","standardized_PCA_rao_q_pca","standardized_PCA_rao_q_distance","standardized_PCA_alpha_hull_area","standardized_PCA_alpha_hull_method","standardized_PCA_alpha_hull_n_points","standardized_PCA_alpha_hull_alpha","standardized_PCA_pca_convex_hull_area","standardized_PCA_pca_hull_volume_3d","standardized_PCA_pca_hull_area_3d","standardized_PCA_pca_hull_3d_method","standardized_PCA_pca_hull_3d_n_points","sa_n_pixels","sa_n_pairs","sa_method","sa_entropy","sa_exact_entropy","sa_boot_mean","sa_boot_sd","sa_boot_cv","sa_boot_median","sa_boot_min","sa_boot_max","scale"
"1006",31780,FALSE,"all_pixels",8.15465054589428,7.41580309829745,4.50286688197071,173.546995354097,"squared_euclidean_pc1_pc3",701.109213673384,"sampled_pixels",10000,1,1277.4678369682,13409.7857079316,3597.97449037203,"sampled_pixels",10000,31780,FALSE,"all_pixels",6.88611347549667,5.99434285755247,4.25591344822412,131.061576265708,"squared_euclidean_pc1_pc3",669.042563424096,"sampled_pixels",10000,1,2095.58102816322,31158.4336876193,5569.67772763367,"sampled_pixels",10000,31780,504968310,"bootstrap_mean",2.78114105428054,NA,2.78114105428054,0.0133474642250185,0.00479927625550492,2.77959989980529,2.74640777550892,2.8132804433092,"20m"
"1007",30080,FALSE,"all_pixels",8.83010381195362,8.22509916227851,4.48638258680273,196.195385816903,"squared_euclidean_pc1_pc3",775.106963219064,"sampled_pixels",10000,1,1872.43808346638,17428.2628150776,4193.6659230901,"sampled_pixels",10000,30080,FALSE,"all_pixels",7.67885519954131,6.68154051378033,5.16809537670738,171.346278118221,"squared_euclidean_pc1_pc3",749.194851180082,"sampled_pixels",10000,1,4527.53483755203,102246.373837214,14060.8865378982,"sampled_pixels",10000,30080,452388160,"bootstrap_mean",2.85570961853722,NA,2.85570961853722,0.0812867309460852,0.0284646346457742,2.86431236306785,2.19312828889414,2.89361429438584,"20m"
"1008",27306,FALSE,"all_pixels",9.40181428428972,8.69582608150817,4.83468372226195,223.534845044261,"squared_euclidean_pc1_pc3",741.761069963161,"sampled_pixels",10000,1,1324.53500671959,13441.2462255106,3619.78501819774,"sampled_pixels",10000,27306,FALSE,"all_pixels",7.70713138954685,6.97982381826806,4.21884506595937,154.395752248458,"squared_euclidean_pc1_pc3",674.02176449598,"sampled_pixels",10000,1,1900.13370112431,31076.1014338004,5554.51820171801,"sampled_pixels",10000,27306,372795165,"bootstrap_mean",2.76789099256034,NA,2.76789099256034,0.0810139846763462,0.0292692107073939,2.75886370161056,2.72266146374251,3.43031665783942,"20m"
"1009",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,29417,432665236,"bootstrap_mean",2.80849020909395,NA,2.80849020909395,0.0105171451930128,0.00374476833102642,2.80729151790953,2.78076448501952,2.83778036272156,"20m"
"101",34471,FALSE,"all_pixels",9.4051472519734,8.12374069804855,5.61261987030437,239.914765569322,"squared_euclidean_pc1_pc3",936.665797031976,"sampled_pixels",10000,1,1840.93924528029,16774.6096468053,4569.87885681258,"sampled_pixels",10000,34471,FALSE,"all_pixels",8.15673145449824,7.10488691251725,4.96181721075869,182.302367681929,"squared_euclidean_pc1_pc3",783.027392329771,"sampled_pixels",10000,1,2736.62706245542,39266.0524025816,6803.05015300189,"sampled_pixels",10000,34471,594107685,"bootstrap_mean",2.79019862776734,NA,2.79019862776734,0.0122558911128128,0.00439247980084475,2.79186864047554,2.76109865234533,2.82227616374692,"20m"
"1010",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,29966,448965595,"bootstrap_mean",2.7861859882824,NA,2.7861859882824,0.0819032976230845,0.0293962061282116,2.77734698417577,2.74604317959772,3.4558596983816,"20m"
"1011",33094,FALSE,"all_pixels",8.71376729216681,7.98934765492689,4.66156009127477,195.318452575608,"squared_euclidean_pc1_pc3",733.744588515978,"sampled_pixels",10000,1,1729.78004868023,17083.1232966669,4215.59925795698,"sampled_pixels",10000,33094,FALSE,"all_pixels",7.55051773933336,6.58103542699837,4.70009251431927,158.201040512546,"squared_euclidean_pc1_pc3",704.65718339883,"sampled_pixels",10000,1,2811.25696325929,34957.5010544992,6577.6689252951,"sampled_pixels",10000,33094,547589871,"bootstrap_mean",2.77752568875323,NA,2.77752568875323,0.012118311779193,0.00436298819062684,2.77880222327037,2.7453833588844,2.80332652332405,"20m"
"1012",36566,FALSE,"all_pixels",10.1984121016321,8.58939843270322,6.76770047119019,299.616252968791,"squared_euclidean_pc1_pc3",942.431725653307,"sampled_pixels",10000,1,2103.24146657628,22541.1140571419,5358.46282483143,"sampled_pixels",10000,36566,FALSE,"all_pixels",11.0514228901694,9.57129333852724,7.05885066259395,343.91991580934,"squared_euclidean_pc1_pc3",1091.80634967548,"sampled_pixels",10000,1,3188.43307807535,48565.8670197456,8269.35214118885,"sampled_pixels",10000,36566,668517895,"bootstrap_mean",2.84759049210399,NA,2.84759049210399,0.0115215299827052,0.00404606280806632,2.84775326183557,2.82348032311404,2.87820313433003,"20m"
"1013",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,32476,527329050,"bootstrap_mean",2.90002882671075,NA,2.90002882671075,0.011617892145228,0.00400612988333815,2.89886058846378,2.87524679556752,2.93054371581919,"20m"
"1014",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,19302,186273951,"bootstrap_mean",3.08144354060703,NA,3.08144354060703,0.00948289587881484,0.00307741996692458,3.08125722521117,3.05682504801215,3.1035011479384,"20m"
"1015",16484,FALSE,"all_pixels",4.68440813703919,4.16253636367444,2.72646349992683,58.7536637041837,"squared_euclidean_pc1_pc3",348.616575339613,"sampled_pixels",10000,1,626.546113027803,3934.05407021186,1534.9010989532,"sampled_pixels",10000,16484,FALSE,"all_pixels",7.2864568282932,6.59392348451333,4.06362878090853,139.209060431085,"squared_euclidean_pc1_pc3",658.483393242137,"sampled_pixels",10000,1,2339.24594813132,38948.9805915632,6262.97175378369,"sampled_pixels",10000,16484,135852886,"bootstrap_mean",3.03457948499785,NA,3.03457948499785,0.0104095858955268,0.0034303223715144,3.0360579338893,3.01052397945253,3.05827954624266,"20m"
"1016",14776,FALSE,"all_pixels",4.29646844015214,3.95482654570024,2.13177661612067,46.0076100812644,"squared_euclidean_pc1_pc3",231.238251513454,"sampled_pixels",10000,1,401.314579112614,2450.31620028389,1110.52355214196,"sampled_pixels",10000,14776,FALSE,"all_pixels",6.44754621277707,5.79897195777107,3.60495218186747,109.131305773416,"squared_euclidean_pc1_pc3",555.991575541268,"sampled_pixels",10000,1,1776.02130683725,31452.8186366288,5711.202074629,"sampled_pixels",10000,14776,109157700,"bootstrap_mean",3.00205067636279,NA,3.00205067636279,0.0109909791720224,0.0036611571078936,3.00291296275809,2.96603619972312,3.02775606727258,"20m"
"1017",22304,FALSE,"all_pixels",4.44537542089525,3.97329976566508,2.58700838750284,52.9073499327697,"squared_euclidean_pc1_pc3",269.702212947212,"sampled_pixels",10000,1,496.465938606173,2738.45277631951,1201.26485835797,"sampled_pixels",10000,22304,FALSE,"all_pixels",5.72708715007873,5.19107169151307,3.16215354028702,85.5965878441397,"squared_euclidean_pc1_pc3",493.665322526118,"sampled_pixels",10000,1,1504.40518335603,17259.1090697448,3840.45261303477,"sampled_pixels",10000,22304,248723056,"bootstrap_mean",2.88086259225612,NA,2.88086259225612,0.0116106789854271,0.0040302786452353,2.88017919423942,2.85536421465129,2.91688029909286,"20m"
"1018",19813,FALSE,"all_pixels",7.11149885257487,5.58346131655764,5.12678288861817,153.711984236727,"squared_euclidean_pc1_pc3",516.164127733295,"sampled_pixels",10000,1,1323.64490601082,10029.6042953613,3276.30597900002,"sampled_pixels",10000,19813,FALSE,"all_pixels",10.6723341770358,8.20315038128291,8.82486679652227,383.546120194536,"squared_euclidean_pc1_pc3",1018.97691817108,"sampled_pixels",10000,1,3003.07409084595,41844.4926859619,8120.63312862544,"sampled_pixels",10000,19813,196267578,"bootstrap_mean",3.10084059731594,NA,3.10084059731594,0.01072672945547,0.00345929728369624,3.10168235090321,3.07671575617685,3.12597321661001,"20m"
"1019",28560,FALSE,"all_pixels",8.11593288797122,7.52765615108788,3.99718657644189,163.690615465294,"squared_euclidean_pc1_pc3",544.024240768978,"sampled_pixels",10000,1,871.532143138153,6393.35729215783,2220.42896994741,"sampled_pixels",10000,28560,FALSE,"all_pixels",6.72953605896622,6.09478608607475,3.64006620455382,117.072547208034,"squared_euclidean_pc1_pc3",596.927115479478,"sampled_pixels",10000,1,1687.22016192419,26551.2520520986,4920.86032482919,"sampled_pixels",10000,28560,407822520,"bootstrap_mean",2.87392544468417,NA,2.87392544468417,0.0120747543064824,0.00420148488152913,2.87240698545882,2.84905624033822,2.89926560719232,"20m"
"102",23038,FALSE,"all_pixels",8.75584334114246,8.16055420286386,4.58399037894315,195.35369661705,"squared_euclidean_pc1_pc3",644.695573499964,"sampled_pixels",10000,1,1250.30057450473,10185.506801261,3059.69923209223,"sampled_pixels",10000,23038,FALSE,"all_pixels",6.49758709174203,5.86017010381703,3.59118355150877,110.229355037146,"squared_euclidean_pc1_pc3",582.112057674604,"sampled_pixels",10000,1,1698.26069341259,24657.0140579197,4827.75446523321,"sampled_pixels",10000,23038,265363203,"bootstrap_mean",2.82288530881549,NA,2.82288530881549,0.0100043779028206,0.00354402563631553,2.82358639306598,2.80201531775305,2.8444304043751,"20m"
"1020",28330,FALSE,"all_pixels",6.60033333836347,6.13205490371214,3.46905833940648,111.196682294843,"squared_euclidean_pc1_pc3",462.067542965859,"sampled_pixels",10000,1,719.686504634277,4283.05000669193,1770.00480147295,"sampled_pixels",10000,28330,FALSE,"all_pixels",5.71308331265383,5.03305125434888,3.33742743804181,87.5546993489799,"squared_euclidean_pc1_pc3",494.989495156757,"sampled_pixels",10000,1,1435.2784553643,20233.1263243817,4138.37789977053,"sampled_pixels",10000,28330,401280285,"bootstrap_mean",2.78904072559041,NA,2.78904072559041,0.0133002786772751,0.00476876459896784,2.78926296404896,2.75826142342342,2.81950315333873,"20m"
"1021",26283,FALSE,"all_pixels",6.80904979998587,6.32209765129089,3.60178812640818,118.671086603727,"squared_euclidean_pc1_pc3",491.589761792327,"sampled_pixels",10000,1,1174.73298661248,8485.62090338702,2905.66879036437,"sampled_pixels",10000,26283,FALSE,"all_pixels",5.51529382589323,4.84390272320815,3.51911910163838,85.6043881015638,"squared_euclidean_pc1_pc3",461.156275690455,"sampled_pixels",10000,1,2349.48551342794,42198.4367972361,7274.51375685173,"sampled_pixels",10000,26283,345384903,"bootstrap_mean",2.73884460034468,NA,2.73884460034468,0.0814169537342514,0.0297267518295873,2.74825308487328,2.07604268044168,2.78151697332591,"20m"
"1022",28316,FALSE,"all_pixels",7.23871318018595,6.59275526829397,4.00168702195901,136.823803996848,"squared_euclidean_pc1_pc3",582.068077657208,"sampled_pixels",10000,1,1026.15863549193,7116.22711915562,2475.58491876955,"sampled_pixels",10000,28316,FALSE,"all_pixels",5.66588911939236,5.20278307202301,3.04315694509498,82.7255533074739,"squared_euclidean_pc1_pc3",479.45676526381,"sampled_pixels",10000,1,1016.89066037097,14094.4966218382,3304.76477169295,"sampled_pixels",10000,28316,400883770,"bootstrap_mean",2.80790840963952,NA,2.80790840963952,0.250925808778169,0.0893639578544455,2.70304403521807,2.67993944957668,3.40258520631498,"20m"
"1023",32107,FALSE,"all_pixels",7.75131613233614,7.07807342683703,3.940763830591,151.224075337227,"squared_euclidean_pc1_pc3",642.047295731079,"sampled_pixels",10000,1,963.507697596925,7292.59823869452,2435.40471308817,"sampled_pixels",10000,32107,FALSE,"all_pixels",6.55233530227746,6.11004060882204,3.21563243320381,106.546135603399,"squared_euclidean_pc1_pc3",534.724943248102,"sampled_pixels",10000,1,1195.38567275557,13623.2023017456,3279.41424426947,"sampled_pixels",10000,32107,515413671,"bootstrap_mean",2.74609961492914,NA,2.74609961492914,0.179858906851056,0.0654961334516982,2.70059928713967,2.66697005248562,3.40061039231122,"20m"
"1024",27618,FALSE,"all_pixels",8.03199663881426,7.24521160584572,4.46841854280578,168.958022635246,"squared_euclidean_pc1_pc3",782.969028702719,"sampled_pixels",10000,1,1349.82406103716,12098.2964543587,3340.13271036949,"sampled_pixels",10000,27618,FALSE,"all_pixels",6.99745134604393,5.76573741905914,5.38733497981371,155.973305277327,"squared_euclidean_pc1_pc3",718.74457414398,"sampled_pixels",10000,1,3062.69898876436,62967.0645919195,8574.96071888444,"sampled_pixels",10000,27618,381363153,"bootstrap_mean",2.75100522634385,NA,2.75100522634385,0.228728930744482,0.0831437645243839,2.83840699059555,2.13054796331569,2.87863132757969,"20m"
"103",26936,FALSE,"all_pixels",8.25007938730896,7.47132828458701,4.56014026141409,177.715834180015,"squared_euclidean_pc1_pc3",654.290818170579,"sampled_pixels",10000,1,1184.03605477771,9916.38951175377,2896.36285678946,"sampled_pixels",10000,26936,FALSE,"all_pixels",7.00281383741761,6.37604927021279,3.74991530994215,126.201488852024,"squared_euclidean_pc1_pc3",637.73096844406,"sampled_pixels",10000,1,1787.47695060241,21965.0020719693,4470.23748627238,"sampled_pixels",10000,26936,362760580,"bootstrap_mean",2.82736431199498,NA,2.82736431199498,0.0117843454925066,0.00416796146238104,2.82638211993599,2.80674632160209,2.85670813640589,"20m"
"104",26345,FALSE,"all_pixels",7.40193807165592,6.70192679067769,4.02087095860887,141.910953604549,"squared_euclidean_pc1_pc3",568.936434360817,"sampled_pixels",10000,1,989.367778664872,11839.1669225921,3323.35823791147,"sampled_pixels",10000,26345,FALSE,"all_pixels",6.92486609287845,6.35251283870169,3.60133243936585,121.845746889909,"squared_euclidean_pc1_pc3",627.609440423582,"sampled_pixels",10000,1,1315.27167832389,18896.1786618744,4169.77535618217,"sampled_pixels",10000,26345,347016340,"bootstrap_mean",2.78386074767952,NA,2.78386074767952,0.0822498044067988,0.0295452293996234,2.77409677681012,2.75023592709541,3.45746183389309,"20m"
"105",28521,FALSE,"all_pixels",9.43034964032374,8.83884486042159,4.68521307719121,221.763892532496,"squared_euclidean_pc1_pc3",851.048973669502,"sampled_pixels",10000,1,1568.90346426431,15302.2909079166,4230.56369659684,"sampled_pixels",10000,28521,FALSE,"all_pixels",9.01867119132504,8.3268725557841,4.59931342851766,204.978744765918,"squared_euclidean_pc1_pc3",926.102388883212,"sampled_pixels",10000,1,2674.30105365604,45136.0341352048,7644.36091688387,"sampled_pixels",10000,28521,406709460,"bootstrap_mean",2.92209388651197,NA,2.92209388651197,0.0102615383294368,0.00351170726471276,2.92194804772565,2.89489186425017,2.94493595080282,"20m"
"106",26848,FALSE,"all_pixels",9.76379058368634,9.22962876199442,4.88436198121746,238.375419861781,"squared_euclidean_pc1_pc3",892.525708710875,"sampled_pixels",10000,1,1704.66965045537,14632.725707429,4117.64595136855,"sampled_pixels",10000,26848,FALSE,"all_pixels",9.25592147908592,8.18329443330284,5.28235999193655,227.148740407882,"squared_euclidean_pc1_pc3",975.629012116364,"sampled_pixels",10000,1,2396.19450385828,50344.6713060588,7524.61471724854,"sampled_pixels",10000,26848,360394128,"bootstrap_mean",2.9498845671403,NA,2.9498845671403,0.0126309342516994,0.00428184017517139,2.94861580673754,2.92248978287816,2.97562302162094,"20m"
"107",28007,FALSE,"all_pixels",7.89126529970464,7.16736089401911,4.37616289828673,162.844371912813,"squared_euclidean_pc1_pc3",633.527832530609,"sampled_pixels",10000,1,1168.5478632835,11557.4758420051,3308.35692264383,"sampled_pixels",10000,28007,FALSE,"all_pixels",6.62819033625562,5.88730307065588,3.95978695937626,119.224520080717,"squared_euclidean_pc1_pc3",636.607107265679,"sampled_pixels",10000,1,2299.66623540314,42689.2247479036,6931.38704566567,"sampled_pixels",10000,28007,392182021,"bootstrap_mean",2.81568053227241,NA,2.81568053227241,0.011964744835721,0.00424932612154859,2.8142423903496,2.79275899618545,2.84537608298886,"20m"
"108",31352,FALSE,"all_pixels",7.00128043318909,6.41729612293245,3.80286175513652,126.958447924366,"squared_euclidean_pc1_pc3",475.348012563503,"sampled_pixels",10000,1,935.464630415136,7094.25491835591,2500.37102970147,"sampled_pixels",10000,31352,FALSE,"all_pixels",5.94794273592231,5.41598499996721,3.25128420748083,91.8970692419385,"squared_euclidean_pc1_pc3",531.066533722969,"sampled_pixels",10000,1,1303.64612508867,22155.5836987497,4542.69953866736,"sampled_pixels",10000,31352,491458276,"bootstrap_mean",2.78502989316084,NA,2.78502989316084,0.158821736457701,0.0570269413795944,2.74630032223964,2.72303393949847,3.44272485881572,"20m"
"109",33711,FALSE,"all_pixels",8.07665032523518,7.10405304696011,4.88540559484041,178.197520616315,"squared_euclidean_pc1_pc3",737.327328722768,"sampled_pixels",10000,1,1818.12782061231,13894.35438263,4493.13045976565,"sampled_pixels",10000,33711,FALSE,"all_pixels",6.55509921226747,5.73714764866131,3.97182352312843,117.488479644128,"squared_euclidean_pc1_pc3",632.159659966689,"sampled_pixels",10000,1,2024.26728457024,33823.9531356588,6095.45333281875,"sampled_pixels",10000,33711,568198905,"bootstrap_mean",2.7602981092383,NA,2.7602981092383,0.0141927505558771,0.00514174556305208,2.76134095683559,2.7289248710223,2.79465463639956,"20m"
"11",28153,FALSE,"all_pixels",6.24791867738337,5.56830705686781,3.62517841983641,104.355879142713,"squared_euclidean_pc1_pc3",489.814144032028,"sampled_pixels",10000,1,961.848429934372,5831.81590101172,2364.27919019963,"sampled_pixels",10000,28153,FALSE,"all_pixels",5.66110756896016,4.99052378663028,3.55063190182591,89.3093560139822,"squared_euclidean_pc1_pc3",495.507829480326,"sampled_pixels",10000,1,1599.40636335861,20688.2589711211,4430.50400248267,"sampled_pixels",10000,28153,396281628,"bootstrap_mean",2.74488839256895,NA,2.74488839256895,0.0837259763243413,0.0305025066050069,2.73411939302839,2.71422177500352,3.42882401488105,"20m"
"110",29777,FALSE,"all_pixels",13.1267791762305,10.8974481239291,9.19499668502795,513.714912415462,"squared_euclidean_pc1_pc3",1314.79284750421,"sampled_pixels",10000,1,4262.08300430074,44375.0879629036,10698.5894933678,"sampled_pixels",10000,29777,FALSE,"all_pixels",12.9491377990142,9.67504696131181,12.0607369272734,626.273319884463,"squared_euclidean_pc1_pc3",1142.33343259229,"sampled_pixels",10000,1,5764.7061138945,144976.886497494,17768.1767210623,"sampled_pixels",10000,29777,443319976,"bootstrap_mean",3.10740595277134,NA,3.10740595277134,0.114841614261294,0.0369573901854929,3.12683404695661,2.43953377036009,3.15434313466155,"20m"
