"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points"
"sub50_36",174203,FALSE,"all_pixels",9.19281451563093,8.53456616230949,4.75561343858132,214.24713614254,"squared_euclidean_pc1_pc3",777.367572194855,"sampled_pixels",10000,1,2136.46741852661,22343.7456029085,5635.20161046818,"sampled_pixels",10000
"sub50_37",188112,FALSE,"all_pixels",7.61909234985233,6.88712883585058,4.2733399274142,152.623810586712,"squared_euclidean_pc1_pc3",628.20218366116,"sampled_pixels",10000,1,1699.88847779813,21273.4576294771,4840.74491714915,"sampled_pixels",10000
"sub50_38",172053,FALSE,"all_pixels",8.1297802310007,7.56782848873108,4.18045396471772,167.138840762012,"squared_euclidean_pc1_pc3",616.540411599446,"sampled_pixels",10000,1,1579.84314284701,16678.973420276,4100.4164071279,"sampled_pixels",10000
"sub50_39",201042,FALSE,"all_pixels",9.65567764325244,8.89851694493475,5.06123002200997,237.696065339386,"squared_euclidean_pc1_pc3",878.187922595882,"sampled_pixels",10000,1,1808.66396878077,22771.1505621213,4953.27374418473,"sampled_pixels",10000
"sub50_4",144375,FALSE,"all_pixels",9.46520746836161,8.13441956403075,8.62163678073304,327.844516680076,"squared_euclidean_pc1_pc3",694.356928488027,"sampled_pixels",10000,1,4075.20722785046,42380.5260930298,9137.53003564514,"sampled_pixels",10000
"sub50_40",171408,FALSE,"all_pixels",8.27957994819515,7.37328953477728,5.21153711820903,191.422809599966,"squared_euclidean_pc1_pc3",680.573956224164,"sampled_pixels",10000,1,3358.18385123976,28572.3983476532,7961.03796747053,"sampled_pixels",10000
"sub50_41",183905,FALSE,"all_pixels",7.39950193722978,6.67589489430513,4.2282333797479,145.260978439355,"squared_euclidean_pc1_pc3",575.627843366532,"sampled_pixels",10000,1,1670.83993706057,11594.608851483,4004.55661472595,"sampled_pixels",10000
"sub50_42",177583,FALSE,"all_pixels",7.30980962970986,6.61678830787967,4.03244977148489,139.387752831324,"squared_euclidean_pc1_pc3",529.251541422256,"sampled_pixels",10000,1,1538.54830313867,11911.4615898195,3382.70866210797,"sampled_pixels",10000
"sub50_43",180378,FALSE,"all_pixels",9.42479339430987,8.66513056245374,5.14202968325422,230.534106410448,"squared_euclidean_pc1_pc3",806.917476923646,"sampled_pixels",10000,1,2766.12466065149,28851.4912202481,6501.57217845622,"sampled_pixels",10000
"sub50_44",152090,FALSE,"all_pixels",9.32464691636066,7.95800605805029,7.63054091211151,290.347623785304,"squared_euclidean_pc1_pc3",780.158619744402,"sampled_pixels",10000,1,3350.63595212825,35391.85104996,8168.81124506196,"sampled_pixels",10000
"sub50_45",196375,FALSE,"all_pixels",10.3146003141938,9.05353458108487,5.90661657523577,282.55784269544,"squared_euclidean_pc1_pc3",1102.65872456655,"sampled_pixels",10000,1,2402.14676282479,28841.478054037,6577.62272342958,"sampled_pixels",10000
"sub50_46",178822,FALSE,"all_pixels",8.37415329340657,7.72737569264911,4.46645756257708,180.151149961105,"squared_euclidean_pc1_pc3",732.240156660559,"sampled_pixels",10000,1,1614.6601738654,13316.3298576744,3506.3945308575,"sampled_pixels",10000
"sub50_47",180256,FALSE,"all_pixels",8.88900185849208,7.93414170214862,5.03583142379944,208.747622965266,"squared_euclidean_pc1_pc3",813.513032207756,"sampled_pixels",10000,1,2164.13271584316,19283.8636636275,4979.24602314962,"sampled_pixels",10000
"sub50_48",141246,FALSE,"all_pixels",8.13798636136692,7.38832001940112,4.54378391498931,173.74529622719,"squared_euclidean_pc1_pc3",658.116218575761,"sampled_pixels",10000,1,1713.73093340987,15676.9078601169,4406.56521013399,"sampled_pixels",10000
"sub50_49",206958,FALSE,"all_pixels",8.63437055819912,7.45942189454471,5.62970326514391,212.491521299632,"squared_euclidean_pc1_pc3",799.338207793264,"sampled_pixels",10000,1,2812.28558534846,26829.5520704738,7477.67937828677,"sampled_pixels",10000
"sub50_5",176981,FALSE,"all_pixels",8.28234706156982,7.44594112204152,4.6758361324284,180.921185700153,"squared_euclidean_pc1_pc3",718.67626997505,"sampled_pixels",10000,1,1632.80962958922,14570.66206692,4176.2089744496,"sampled_pixels",10000
"sub50_50",192715,FALSE,"all_pixels",7.99871178282954,7.25667874027065,4.35420352688061,165.876760318766,"squared_euclidean_pc1_pc3",679.66275415311,"sampled_pixels",10000,1,1562.7532588816,13973.1248937936,3896.39961588296,"sampled_pixels",10000
"sub50_51",200631,FALSE,"all_pixels",8.57789983717906,7.67780519940853,4.77043165387899,192.674540707558,"squared_euclidean_pc1_pc3",781.532586749963,"sampled_pixels",10000,1,1967.45243954216,20000.6777053157,5102.76682400832,"sampled_pixels",10000
"sub50_52",148734,FALSE,"all_pixels",6.73308459730996,6.15489900310642,3.71581390938392,118.28321674343,"squared_euclidean_pc1_pc3",541.487162116211,"sampled_pixels",10000,1,1259.89596950658,9324.27184891852,3034.2823362511,"sampled_pixels",10000
"sub50_53",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"sub50_54",156070,FALSE,"all_pixels",8.81747811733286,7.83028559053719,5.0493339088497,206.487059823129,"squared_euclidean_pc1_pc3",867.505739918238,"sampled_pixels",10000,1,1886.4298965768,20849.1411140593,4808.68064550117,"sampled_pixels",10000
"sub50_55",175675,FALSE,"all_pixels",8.43565488585742,7.88493174138816,4.18418713811912,177.335191404151,"squared_euclidean_pc1_pc3",702.824854916493,"sampled_pixels",10000,1,1330.68650249481,12030.1838184924,3323.315240287,"sampled_pixels",10000
"sub50_56",145500,FALSE,"all_pixels",8.21519049164368,7.56208486979781,4.25467686941881,171.183011325794,"squared_euclidean_pc1_pc3",673.977460309209,"sampled_pixels",10000,1,1569.77380212567,14025.018263046,3805.86693005335,"sampled_pixels",10000
"sub50_57",194198,FALSE,"all_pixels",8.56412042130538,7.68823365079754,4.9917319530267,196.522836344597,"squared_euclidean_pc1_pc3",719.032952389437,"sampled_pixels",10000,1,2258.40271899019,20157.8669627848,5014.59917088561,"sampled_pixels",10000
"sub50_58",189724,FALSE,"all_pixels",8.61250632834848,7.74123443398916,4.82097832743345,194.833949572083,"squared_euclidean_pc1_pc3",702.71906268961,"sampled_pixels",10000,1,3861.70171771377,29984.9949675963,7075.0956599376,"sampled_pixels",10000
"sub50_59",182287,FALSE,"all_pixels",7.65122761996471,6.78684313680576,4.51957496589788,157.935459815505,"squared_euclidean_pc1_pc3",657.599916826897,"sampled_pixels",10000,1,1869.35684066591,15354.1221767213,4037.60104755591,"sampled_pixels",10000
"sub50_6",154062,FALSE,"all_pixels",7.67792255459968,7.05355620011764,4.15042990184101,152.35290262391,"squared_euclidean_pc1_pc3",641.26474426537,"sampled_pixels",10000,1,1510.05274679028,15023.7334752113,3931.70067368766,"sampled_pixels",10000
"sub50_60",164492,FALSE,"all_pixels",9.49243045934549,8.78221219127298,5.02044336837737,230.62186882432,"squared_euclidean_pc1_pc3",759.307077958544,"sampled_pixels",10000,1,2166.25315769699,20097.2219241273,5752.61959465168,"sampled_pixels",10000
"sub50_61",121379,FALSE,"all_pixels",7.48482116072912,6.57497348648173,4.6258274233354,154.841301730974,"squared_euclidean_pc1_pc3",614.767762394412,"sampled_pixels",10000,1,1295.47861180444,8194.0198036811,2959.96455891999,"sampled_pixels",10000
"sub50_62",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"sub50_63",184856,FALSE,"all_pixels",8.515600823731,7.42317901139875,5.31128756177163,201.450160697802,"squared_euclidean_pc1_pc3",832.343771299641,"sampled_pixels",10000,1,2459.46319061291,19826.3638042956,5814.98276493126,"sampled_pixels",10000
"sub50_64",159846,FALSE,"all_pixels",7.38112582954035,6.78775177202827,4.02452374872284,141.355417176136,"squared_euclidean_pc1_pc3",652.88993940143,"sampled_pixels",10000,1,1300.12762517604,9512.33682012123,2827.23147612836,"sampled_pixels",10000
"sub50_65",190561,FALSE,"all_pixels",8.21264526212517,7.39650838042058,4.42287954243552,174.01860598865,"squared_euclidean_pc1_pc3",624.812130201073,"sampled_pixels",10000,1,1188.74835012387,10532.7855137544,3144.17394558157,"sampled_pixels",10000
"sub50_66",194951,FALSE,"all_pixels",8.40282765686074,7.55487980212104,4.59393146345116,183.423221335778,"squared_euclidean_pc1_pc3",699.041592615681,"sampled_pixels",10000,1,1736.84913199915,17149.4045375537,4964.82750732302,"sampled_pixels",10000
"sub50_67",194915,FALSE,"all_pixels",8.27620970015532,7.42541659321074,4.73042485905869,181.744903089341,"squared_euclidean_pc1_pc3",661.380730999862,"sampled_pixels",10000,1,2539.68484393877,24937.2064555138,6332.281539489,"sampled_pixels",10000
"sub50_68",180561,FALSE,"all_pixels",7.87758909361397,7.25296872683711,4.07109050927452,157.260192144134,"squared_euclidean_pc1_pc3",609.394299059684,"sampled_pixels",10000,1,1294.72816528376,10649.705161286,3330.43917992975,"sampled_pixels",10000
"sub50_69",150307,FALSE,"all_pixels",7.44327853570062,6.87898717191746,3.82864525272708,140.121644614707,"squared_euclidean_pc1_pc3",631.995769671805,"sampled_pixels",10000,1,1346.01788602942,10531.864453721,3170.37794346748,"sampled_pixels",10000
"sub50_7",186194,FALSE,"all_pixels",9.58764585908904,8.76480633556593,5.3308168464252,240.680817491572,"squared_euclidean_pc1_pc3",812.708003050432,"sampled_pixels",10000,1,2079.12723440952,22733.2058124865,5535.56935130287,"sampled_pixels",10000
"sub50_70",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"sub50_71",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"sub50_72",185114,FALSE,"all_pixels",8.41359362611731,7.22732419078038,5.59309330866079,204.142162946653,"squared_euclidean_pc1_pc3",818.451172753907,"sampled_pixels",10000,1,2968.07939659693,19474.463916423,5519.4461259411,"sampled_pixels",10000
"sub50_73",165703,FALSE,"all_pixels",8.17787729209981,7.42507327377342,4.50134492227891,174.27932166862,"squared_euclidean_pc1_pc3",674.269051928959,"sampled_pixels",10000,1,1725.20043977254,18523.5917130334,4505.17207961536,"sampled_pixels",10000
"sub50_74",185454,FALSE,"all_pixels",8.02299589513326,7.1506197208745,4.50534042800748,169.332892109487,"squared_euclidean_pc1_pc3",641.887177335392,"sampled_pixels",10000,1,2177.01991975436,16363.7083045819,4489.1700805596,"sampled_pixels",10000
"sub50_75",206301,FALSE,"all_pixels",8.49268749572654,7.48321003740732,4.79298738609993,190.196715255988,"squared_euclidean_pc1_pc3",657.454170576762,"sampled_pixels",10000,1,1685.64863479964,14675.1799828485,4266.79807969233,"sampled_pixels",10000
"sub50_76",196683,FALSE,"all_pixels",8.49902925347762,7.71399706066984,4.62836761436325,187.310352219722,"squared_euclidean_pc1_pc3",694.962563189907,"sampled_pixels",10000,1,1913.63233003123,14485.2246473157,3813.49101747786,"sampled_pixels",10000
"sub50_77",182980,FALSE,"all_pixels",8.23185073803883,7.58036329358817,4.28535881281402,172.255132731155,"squared_euclidean_pc1_pc3",677.511667829576,"sampled_pixels",10000,1,1921.35956819437,15363.0624084627,4231.93445305502,"sampled_pixels",10000
"sub50_78",128427,FALSE,"all_pixels",7.82942958719892,7.32983412855852,3.81775222658693,151.750172468223,"squared_euclidean_pc1_pc3",643.314468881995,"sampled_pixels",10000,1,1058.08037454253,9812.67340450588,3087.00914498746,"sampled_pixels",10000
"sub50_79",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"sub50_8",187893,FALSE,"all_pixels",8.56564923528679,7.73037483014899,4.80645764644221,192.944517951736,"squared_euclidean_pc1_pc3",761.52055369382,"sampled_pixels",10000,1,2362.42248505631,19955.8488868496,5101.61851585858,"sampled_pixels",10000
"sub50_80",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"sub50_9",167680,FALSE,"all_pixels",8.54369469871965,7.8240952260364,4.5847247104177,188.028588838411,"squared_euclidean_pc1_pc3",711.627072332539,"sampled_pixels",10000,1,1234.93491815372,13508.8615295199,3608.161169881,"sampled_pixels",10000
