"source","scale","quad_id","metric_id","metric_label","sample_rule","n_boot","metric_value","metric_sd","metric_cv","metric_se"
"sample_size_fixed4000","20m","821","pca_mean_distance","Raw PCA mean distance","fixed_4000",50,8.25000659622035,0.0686326228458256,0.008319099148026,0.0097061186049804
"sample_size_fixed4000","20m","905","pca_mean_distance","Raw PCA mean distance","fixed_4000",50,11.0033975661549,0.181833169860516,0.0165251840413195,0.0257150934906033
"sample_size_fixed4000","20m","912","pca_mean_distance","Raw PCA mean distance","fixed_4000",50,9.23692606743541,0.065205839293869,0.00705925746485628,0.009221498227531
"sample_size_fixed4000","50m","sub50_15","pca_mean_distance","Raw PCA mean distance","fixed_4000",50,7.39220148714358,0.0618812917098066,0.00837115868898186,0.00875133619931743
"sample_size_fixed4000","50m","sub50_24","pca_mean_distance","Raw PCA mean distance","fixed_4000",50,7.86833672317591,0.0655048800307106,0.00832512414444189,0.00926378897410534
"sample_size_fixed4000","50m","sub50_36","pca_mean_distance","Raw PCA mean distance","fixed_4000",50,9.18614603941794,0.0708645918378887,0.00771428970689201,0.0100217666869176
"sample_size_fixed4000","50m","sub50_49","pca_mean_distance","Raw PCA mean distance","fixed_4000",50,8.64379860495299,0.0810583373637791,0.00937762910363642,0.011463380004327
"sample_size_fixed4000","50m","sub50_51","pca_mean_distance","Raw PCA mean distance","fixed_4000",50,8.58938474873527,0.0737768002934184,0.00858929975214832,0.0104336151563444
"sample_size_fixed4000","50m","sub50_56","pca_mean_distance","Raw PCA mean distance","fixed_4000",50,8.20277027499759,0.066916115631222,0.00815774590630501,0.00946336782670005
"sample_size_fixed4000","50m","sub50_60","pca_mean_distance","Raw PCA mean distance","fixed_4000",50,9.47739600848539,0.0816211944404188,0.00861219625805875,0.0115429800154732
"sample_size_fixed4000","50m","sub50_8","pca_mean_distance","Raw PCA mean distance","fixed_4000",50,8.56491968219727,0.0697182941344912,0.00813998224401392,0.0098596557110514
"sample_size_fixed4000","10m","1104_b","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,112.811352555248,2.92707679810861,0.0259466510400637,0.413951170599281
"sample_size_fixed4000","10m","1110_a","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,109.451252251576,1.14010241233158,0.0104165314592385,0.161234829401361
"sample_size_fixed4000","10m","1124_a","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,137.91012600795,2.01193177110446,0.0145887167921845,0.284530119726525
"sample_size_fixed4000","10m","112_b","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,273.803053765439,10.830136719025,0.0395544774613906,1.53161262303999
"sample_size_fixed4000","10m","114_b","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,235.297192629593,4.00074654236143,0.0170029505989876,0.56579100198248
"sample_size_fixed4000","10m","11_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,126.364169553984,1.3913702924103,0.0110107975806852,0.196769473780966
"sample_size_fixed4000","10m","120_d","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,208.376537311452,2.3644757129373,0.0113471302644943,0.334387362113772
"sample_size_fixed4000","10m","1305_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,135.738063546658,1.39960428515693,0.0103110671287559,0.197933936202443
"sample_size_fixed4000","10m","1315_b","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,170.422183480532,3.07164832130048,0.0180237587535156,0.434396671482369
"sample_size_fixed4000","10m","1400_b","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,158.636965347418,1.31601092371203,0.00829573939989293,0.186112049654469
"sample_size_fixed4000","10m","1414_a","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,200.351755678209,2.28677114127809,0.011413781394314,0.323398276203887
"sample_size_fixed4000","10m","1417_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,224.144829945593,2.82987244650439,0.0126251961608541,0.400204399363243
"sample_size_fixed4000","10m","1514_a","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,94.0152258988474,1.18568624575151,0.0126116406615585,0.167681356946103
"sample_size_fixed4000","10m","1516_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,183.980149641313,2.4082885751763,0.013089937038705,0.34058343651225
"sample_size_fixed4000","10m","1604_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,136.588223424744,1.58846495127783,0.0116295893705143,0.224642867745142
"sample_size_fixed4000","10m","1606_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,136.083252220203,1.19015251263969,0.00874576770632909,0.168312982466746
"sample_size_fixed4000","10m","1701_b","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,136.056343095254,1.97777442907326,0.0145364367737608,0.279699542091011
"sample_size_fixed4000","10m","1803_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,113.39726514936,0.764930340144373,0.00674558014372614,0.108177486130284
"sample_size_fixed4000","10m","1816_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,128.166549315968,0.951885094772122,0.00742693861894843,0.134616881084753
"sample_size_fixed4000","10m","1912_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,131.027062858588,0.984305880713128,0.00751223342139212,0.13920187260281
"sample_size_fixed4000","10m","1917_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,127.951736440298,1.24553958904926,0.00973444850145056,0.176145897930607
"sample_size_fixed4000","10m","204_d","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,172.357303161382,1.75370424018448,0.0101748182874644,0.248011232086009
"sample_size_fixed4000","10m","217_d","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,153.536816790118,1.90406358011663,0.0124013485489897,0.269275253862161
"sample_size_fixed4000","10m","22_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,205.231775030123,2.50665239118039,0.0122137636377821,0.354494180776225
"sample_size_fixed4000","10m","319_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,178.792984790441,2.29031014409794,0.0128098434442624,0.323898766782399
"sample_size_fixed4000","10m","409_d","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,216.166566283491,2.35727267099588,0.0109048902035315,0.333368698153382
"sample_size_fixed4000","10m","503_c","spectral_rao_q","Raw PCA Rao's Q","fixed_4000",50,156.204375460115,1.61683085398944,0.0103507398510887,0.228654412177513
