"source","scale","quad_id","metric_id","metric_label","sample_rule","n_boot","metric_value","metric_sd","metric_cv","metric_se"
"final_sa_entropy","10m","1004_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.83609365992005,0.00772015587040438,0.00272210892732717,0.000922735116482818
"final_sa_entropy","10m","1004_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.87904644764019,0.00708329991183749,0.00246029372594642,0.000846616270312396
"final_sa_entropy","10m","1004_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.83064045208284,0.0101457895606866,0.00358427350009115,0.00121265379472189
"final_sa_entropy","10m","1004_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.92555255802296,0.00883389303326901,0.00301956394837043,0.00105585216851629
"final_sa_entropy","10m","1005_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.86824792793487,0.0107961212911732,0.00376401258274294,0.00129038330370544
"final_sa_entropy","10m","1005_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.80576929663546,0.177224536393947,0.0631643295143566,0.021182383617407
"final_sa_entropy","10m","1005_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.80125202964313,0.0088875605031407,0.00317271006289032,0.00106226665805441
"final_sa_entropy","10m","1005_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.79762078925154,0.19031900283033,0.0680288778098647,0.0227474717082804
"final_sa_entropy","10m","1006_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.78235337390387,0.0098404029032966,0.00353671930948502,0.00117615310773973
"final_sa_entropy","10m","1006_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.75357890806725,0.0105964100967363,0.00384823186497094,0.00126651325038591
"final_sa_entropy","10m","1006_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.77484299257359,0.0085982972249179,0.00309866080636988,0.00102769308347824
"final_sa_entropy","10m","1006_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.81384456610537,0.00894607373560173,0.00317930629266561,0.00106926032700062
"final_sa_entropy","10m","1007_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.8186310110749,0.0788774915178464,0.0279843268621975,0.0094276634494661
"final_sa_entropy","10m","1007_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.83104590303268,0.0116265524477492,0.00410680463898329,0.00138963881134767
"final_sa_entropy","10m","1007_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.97128659044138,0.00997996472937795,0.00335880246674402,0.00119283393647007
"final_sa_entropy","10m","1007_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.85138807780482,0.0105720805737218,0.00370769614140384,0.00126360531619007
"final_sa_entropy","10m","1008_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.83432232287496,0.0104555250509652,0.0036888976834363,0.00124967426665261
"final_sa_entropy","10m","1008_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.81739112244064,0.275260432226423,0.0977004683637858,0.0328999143614772
"final_sa_entropy","10m","1008_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.80969573437501,0.115541017560316,0.041122252543839,0.0138097929739697
