"quad_id","scale","composition_cluster","cluster_size","species_value","phylo_value","phylo_residual","phylo_residual_z","abs_phylo_residual_z","species_metric","species_label","phylo_metric","phylo_label"
"1105_c","10m","10m_C4",374,1.33373998154792,775.828556116856,437.697836387809,2.69266586706139,2.69266586706139,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1105_d","10m","10m_C6",286,1.26305689055573,256.009710125705,-68.8436626384217,-0.423518155995003,0.423518155995003,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1106_a","10m","10m_C6",286,1.27530372820992,359.500290085554,32.3464305929154,0.198991455606929,0.198991455606929,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1106_b","10m","10m_C6",286,0.886949379871093,204.11183465911,-50.0922520399204,-0.308161672411426,0.308161672411426,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1106_c","10m","10m_C2",320,0.702417721794539,538.369954601104,318.828908466686,1.96139813334612,1.96139813334612,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1106_d","10m","10m_C4",374,1.17741806252976,334.9964705036,26.2297801045045,0.161362537614527,0.161362537614527,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1107_a","10m","10m_C4",374,1.51957212264853,465.791264505852,92.7532171544249,0.570606937317749,0.570606937317749,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1107_b","10m","10m_C2",320,1.02054232277343,211.949979365766,-67.3486501734343,-0.414321014266991,0.414321014266991,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1107_c","10m","10m_C2",320,1.49165293897408,597.034339022146,229.240724015422,1.41026210682443,1.41026210682443,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1107_d","10m","10m_C1",250,1.56374596999725,301.774526941654,-79.561282856087,-0.489451701324811,0.489451701324811,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1108_a","10m","10m_C5",431,0.930639653122206,276.85061971652,14.4396067384548,0.0888307708333688,0.0888307708333688,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1108_b","10m","10m_C2",320,1.54450610276807,915.676620294816,537.954891165803,3.3094355352889,3.3094355352889,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1108_c","10m","10m_C2",320,0.657180645398186,400.492952639765,189.449389433186,1.16547047312882,1.16547047312882,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1108_d","10m","10m_C2",320,1.26395574673447,415.287496127602,90.2652792284896,0.555301434352918,0.555301434352918,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1109_a","10m","10m_C2",320,0.998452693504623,134.613820391075,-140.535419697106,-0.864557455559962,0.864557455559962,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1109_b","10m","10m_C2",320,0.775581609024784,264.970576894607,31.6861827766436,0.194929688307943,0.194929688307943,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1109_c","10m","10m_C5",431,0.693859867257417,600.29683259707,382.363322329713,2.35225441219953,2.35225441219953,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1109_d","10m","10m_C4",374,1.02968732531134,629.755464780854,348.739007540764,2.14540156256535,2.14540156256535,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"110_a","10m","10m_C4",374,0.651807596351271,152.597293676416,-57.4369781217937,-0.353345567736997,0.353345567736997,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"110_b","10m","10m_C6",286,0.965914064994826,143.95696812263,-125.080107734718,-0.769478185053728,0.769478185053728,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"110_c","10m","10m_C6",286,0,2.11822820948936,-85.4783362156386,-0.525852721138692,0.525852721138692,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"110_d","10m","10m_C6",286,0.982196089277619,287.257921336432,15.1623758697434,0.0932771619456657,0.0932771619456657,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1110_a","10m","10m_C6",286,0.874003115849548,749.663807272766,497.891589877987,3.06297079424796,3.06297079424796,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1110_b","10m","10m_C4",374,1.22793544000922,533.445713257487,215.189670608265,1.32382167061403,1.32382167061403,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1110_c","10m","10m_C4",374,1.50327912220181,217.959962681067,-152.017553261871,-0.935194197532539,0.935194197532539,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1110_d","10m","10m_C6",286,0.852174240361344,246.807289831028,-0.864518970372423,-0.00531841953380449,0.00531841953380449,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1111_a","10m","10m_C6",286,1.33491107657486,354.297696068074,15.9469939530939,0.0981040405730599,0.0981040405730599,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1111_b","10m","10m_C4",374,1.46137404505174,379.529843668205,17.4239168295796,0.107189897269577,0.107189897269577,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1111_c","10m","10m_C4",374,1.55707741711045,309.116501750257,-70.9666648878669,-0.436578617385337,0.436578617385337,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1111_d","10m","10m_C4",374,1.38871272582354,598.733053387768,250.276070487209,1.53966909661866,1.53966909661866,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1112_a","10m","10m_C4",374,1.32113637527262,117.716593154444,-218.046623241382,-1.34139730887282,1.34139730887282,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1112_b","10m","10m_C4",374,1.52679105641552,455.807767982538,81.4136920959172,0.500847506186639,0.500847506186639,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1112_c","10m","10m_C4",374,1.48826413193242,378.573744509485,11.4166942915624,0.0702341672219899,0.0702341672219899,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1112_d","10m","10m_C4",374,1.21290597275201,183.564640239549,-131.868217279103,-0.811237840579751,0.811237840579751,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1113_a","10m","10m_C5",431,1.17681091633275,250.958505949002,-57.6941360885551,-0.354927573454128,0.354927573454128,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1113_b","10m","10m_C5",431,1.12954846846949,226.527265640644,-73.2474409545976,-0.450609684835839,0.450609684835839,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1113_c","10m","10m_C5",431,1.05332507590136,76.9459305995205,-208.510720350953,-1.28273355024752,1.28273355024752,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1113_d","10m","10m_C5",431,0.609517595932131,127.462387595804,-74.6279898306443,-0.459102659960001,0.459102659960001,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1114_a","10m","10m_C5",431,0,1.1074112973849,-86.4891531277431,-0.532071148489246,0.532071148489246,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1114_b","10m","10m_C5",431,0.366800919342095,15.9166784675055,-140.580990943183,-0.864837804532767,0.864837804532767,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1114_c","10m","10m_C5",431,0.781388401725663,142.375461545607,-91.9996998316922,-0.565971386930051,0.565971386930051,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1114_d","10m","10m_C5",431,0.752296192658694,150.610070502575,-78.300313537796,-0.481694365645944,0.481694365645944,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1115_a","10m","10m_C5",431,1.28473961532398,174.976679787638,-153.949648132408,-0.947080219069118,0.947080219069118,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1115_b","10m","10m_C5",431,0.670932545192942,90.1235375918171,-123.503228222893,-0.759777406834218,0.759777406834218,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1115_c","10m","10m_C2",320,1.02709215211722,204.289261246881,-76.2397100266406,-0.469017773991242,0.469017773991242,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1115_d","10m","10m_C2",320,1.08185849118948,248.65474018265,-42.1617224223022,-0.259373982288691,0.259373982288691,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1116_a","10m","10m_C5",431,1.02539479345759,438.272329182081,158.062195406064,0.972380128618222,0.972380128618222,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1116_b","10m","10m_C5",431,0.898509567291565,236.455834352626,-19.9197564106236,-0.122544010291931,0.122544010291931,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1116_c","10m","10m_C5",431,0.976353682119022,172.474623703539,-98.5234645655916,-0.606104824117402,0.606104824117402,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1116_d","10m","10m_C5",431,0.67085816008363,121.982340289517,-91.6304527787912,-0.563699822272421,0.563699822272421,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1117_a","10m","10m_C5",431,1.38423293268531,123.055229970554,-224.560253683262,-1.38146840108166,1.38146840108166,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1117_b","10m","10m_C5",431,1.16556216387928,247.983552021869,-58.5560869317719,-0.360230194170211,0.360230194170211,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1117_c","10m","10m_C5",431,1.70235470859804,321.559374434634,-85.8131619541386,-0.527912529898344,0.527912529898344,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1117_d","10m","10m_C5",431,1.00684780172893,300.104819461053,23.3786143146445,0.143822499338243,0.143822499338243,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1118_a","10m","10m_C5",431,1.09436851362581,379.526611873006,86.3602250344851,0.53127799794757,0.53127799794757,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1118_b","10m","10m_C4",374,0.771673139896498,225.048764549219,-7.50144972474653,-0.046148040835654,0.046148040835654,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1118_c","10m","10m_C4",374,0.801611555944341,181.921582433831,-56.2523635115646,-0.346057957286577,0.346057957286577,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1118_d","10m","10m_C4",374,1.27473880949661,369.820896309554,42.7731530274305,0.263135431817646,0.263135431817646,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1119_a","10m","10m_C4",374,0.868464290520052,200.829161066427,-49.9026249515474,-0.306995108755214,0.306995108755214,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1119_b","10m","10m_C4",374,1.15797671861046,390.284617518293,85.1698538396831,0.523954973662532,0.523954973662532,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1119_c","10m","10m_C4",374,0.839278008832185,139.287126597402,-105.962211169568,-0.651867122692027,0.651867122692027,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1119_d","10m","10m_C4",374,1.57065039083393,372.90814632582,-9.72461285194402,-0.0598246802244085,0.0598246802244085,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"111_a","10m","10m_C6",286,0.547739383005774,100.046682659158,-90.4390697235637,-0.55637057314046,0.55637057314046,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"111_b","10m","10m_C6",286,0.296185233149709,238.046458921637,94.8134749340273,0.583281402072397,0.583281402072397,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"111_c","10m","10m_C6",286,0,0.84176133564377,-86.7548030894842,-0.5337053959657,0.5337053959657,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"111_d","10m","10m_C6",286,0,1.41878850747692,-86.1777759176511,-0.530155592332252,0.530155592332252,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1120_a","10m","10m_C6",286,1.46553913145201,315.666925076493,-47.2213854482302,-0.290500437107805,0.290500437107805,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1120_b","10m","10m_C6",286,1.02353740124545,200.204126149502,-79.6571088940977,-0.490041211896434,0.490041211896434,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1120_c","10m","10m_C6",286,1.52896173064112,359.317798160565,-15.4840243941279,-0.0952559060261677,0.0952559060261677,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1120_d","10m","10m_C4",374,1.22128458175712,430.359135033261,113.352411724606,0.697330771654775,0.697330771654775,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1121_a","10m","10m_C3",339,1.08379560238252,230.980789137163,-60.199546878793,-0.370340567435354,0.370340567435354,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1121_b","10m","10m_C3",339,1.56759692320955,389.398991598443,7.33980593771046,0.0451536271744703,0.0451536271744703,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1121_c","10m","10m_C3",339,1.16773905408952,278.955911128786,-27.9926421241615,-0.172207458457279,0.172207458457279,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1121_d","10m","10m_C3",339,1.32229677744003,375.72035023989,39.7391600404391,0.244470662020299,0.244470662020299,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1122_a","10m","10m_C3",339,1.30075131762852,330.676965235027,-1.25705411464059,-0.00773324980419319,0.00773324980419319,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1122_b","10m","10m_C3",339,0.571821975300923,201.499206845666,6.48970020674259,0.0399238762027468,0.0399238762027468,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1122_c","10m","10m_C5",431,0.523306884394888,252.54769993437,66.6514293742884,0.410031793504195,0.410031793504195,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1122_d","10m","10m_C3",339,1.10291821048437,284.915878984108,-9.85651135599347,-0.0606361043856551,0.0606361043856551,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1123_a","10m","10m_C4",374,0.823264773877156,132.053831750096,-110.187526689085,-0.677860769292757,0.677860769292757,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1123_b","10m","10m_C5",431,0.643764967574737,142.282118968669,-66.2413986834339,-0.407509332678656,0.407509332678656,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1123_c","10m","10m_C3",339,0.68539957924529,2.36807693495445,-213.976224685987,-1.31635669330593,1.31635669330593,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1123_d","10m","10m_C1",250,1.17702601372913,154.405902648278,-154.287143999815,-0.949156454149329,0.949156454149329,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1124_a","10m","10m_C3",339,0.366887369026034,41.837755781221,-114.676152625705,-0.705474270765113,0.705474270765113,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1124_b","10m","10m_C3",339,0.612514913570258,129.544772420124,-73.1086311231347,-0.449755742997156,0.449755742997156,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1124_c","10m","10m_C3",339,0.774495229881797,368.495171652938,135.414846607428,0.833056289156767,0.833056289156767,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1124_d","10m","10m_C3",339,0.887461255045432,201.478160726159,-52.8220783085577,-0.32495524415313,0.32495524415313,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"112_a","10m","10m_C3",339,0.890831192791845,213.011876921666,-41.9213824306575,-0.257895438786324,0.257895438786324,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"112_b","10m","10m_C6",286,0.587742572830083,142.53787308477,-55.4622115596748,-0.34119703494754,0.34119703494754,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"112_c","10m","10m_C6",286,0.636300697946883,261.021131839068,53.8997274264623,0.331584815412604,0.331584815412604,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"112_d","10m","10m_C1",250,0.960524700969259,266.995217643982,-1.02950214512822,-0.00633337671744188,0.00633337671744188,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"113_a","10m","10m_C6",286,0.0591906725330527,318.056465696244,219.34132842326,1.34936218363647,1.34936218363647,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"113_b","10m","10m_C6",286,0.416292939640561,158.164734670934,-7.62968048578064,-0.0469369014710946,0.0469369014710946,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"113_c","10m","10m_C6",286,0,1.10210530503594,-86.494459120092,-0.532103790333233,0.532103790333233,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"113_d","10m","10m_C6",286,0.660091138210391,365.441763270328,153.851483411094,0.946476321191502,0.946476321191502,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"114_a","10m","10m_C6",286,1.06149217088393,323.432223651604,36.4414384088001,0.224183464464411,0.224183464464411,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"114_b","10m","10m_C6",286,0.143981941083445,218.691331323497,104.048720077088,0.640095549420913,0.640095549420913,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"114_c","10m","10m_C1",250,1.1314802299827,235.91968991044,-64.2178851941486,-0.39506091449797,0.39506091449797,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"114_d","10m","10m_C6",286,0.293191542808362,320.729395959689,178.058756725395,1.09539663372029,1.09539663372029,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"115_a","10m","10m_C6",286,1.07745278857058,129.291251246213,-160.697629521637,-0.98859301088069,0.98859301088069,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"115_b","10m","10m_C3",339,0.957002888687845,178.581366993647,-88.7818038599361,-0.546175267492017,0.546175267492017,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"115_c","10m","10m_C6",286,1.44191550078135,276.746524019903,-81.7042451270648,-0.502634954431755,0.502634954431755,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"115_d","10m","10m_C6",286,0.955696865769425,235.62306154578,-31.494781617848,-0.193752210778106,0.193752210778106,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"116_a","10m","10m_C6",286,1.09038336145768,147.414839312846,-145.002963284359,-0.892041260886213,0.892041260886213,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"116_b","10m","10m_C6",286,1.05440487227198,250.119640641168,-35.5398428518969,-0.218636954109225,0.218636954109225,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"116_c","10m","10m_C1",250,1.35016929931112,386.884095216697,45.6672377809238,0.280939502535532,0.280939502535532,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"116_d","10m","10m_C6",286,0.205907005757383,146.401803685862,20.1269822749051,0.123818839558001,0.123818839558001,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"117_a","10m","10m_C6",286,1.03102972178992,169.152792568813,-112.115824891783,-0.689723434173099,0.689723434173099,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"117_b","10m","10m_C6",286,1.05086281803946,342.253583028873,57.2594507867732,0.352253440347414,0.352253440347414,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"117_c","10m","10m_C1",250,1.11098338121994,156.496954719447,-139.790424123341,-0.859974329974636,0.859974329974636,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"117_d","10m","10m_C1",250,1.01273369870722,304.427788116701,26.5959565003186,0.163615211949108,0.163615211949108,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"118_a","10m","10m_C6",286,0.972170797010779,259.675784428023,-10.5365767864903,-0.0648197873281604,0.0648197873281604,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"118_b","10m","10m_C1",250,0.67054166093159,274.299861498463,60.7465206838232,0.373705486273281,0.373705486273281,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"118_c","10m","10m_C1",250,0.693076169402471,118.241349062169,-99.5449487928595,-0.612388875542479,0.612388875542479,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"118_d","10m","10m_C1",250,0.774798548115793,83.2098469396974,-149.927454411985,-0.922336154005714,0.922336154005714,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"119_a","10m","10m_C1",250,0.801281230633257,99.42821114549,-138.683685394525,-0.853165802833101,0.853165802833101,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"119_b","10m","10m_C1",250,1.34975356249873,229.738558661507,-111.400205388327,-0.685321026734534,0.685321026734534,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"119_c","10m","10m_C1",250,1.54793724063027,447.24639359257,68.8801481125964,0.423742610362346,0.423742610362346,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"119_d","10m","10m_C3",339,1.0455693058827,251.697865950073,-32.3019153577122,-0.198717603089437,0.198717603089437,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"11_a","10m","10m_C6",286,1.12195075874723,260.963372295974,-37.3841552285003,-0.229982948016032,0.229982948016032,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"11_b","10m","10m_C6",286,0.975602114063495,180.785861521057,-90.0710497041596,-0.554106557049308,0.554106557049308,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"11_c","10m","10m_C6",286,0.613676472249357,243.430235637089,40.558641047202,0.249512013272628,0.249512013272628,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"11_d","10m","10m_C6",286,0.158514689442561,67.5799001992695,-49.792590847376,-0.306318191823296,0.306318191823296,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1200_a","10m","10m_C3",339,0.752018016765329,100.315255529743,-128.542875025365,-0.790780724189066,0.790780724189066,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1200_b","10m","10m_C3",339,0.752228528314111,187.899983112779,-40.9976906319956,-0.252212994937691,0.252212994937691,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1200_c","10m","10m_C3",339,1.08420144987349,185.479854818291,-105.776716940568,-0.650725983903022,0.650725983903022,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1200_d","10m","10m_C3",339,1.32879985522137,183.304957323844,-153.897792640901,-0.946761210153856,0.946761210153856,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1201_a","10m","10m_C3",339,0.605575584349631,187.373193375543,-13.9767034807167,-0.0859830441638717,0.0859830441638717,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1201_b","10m","10m_C3",339,1.08354975894541,192.867151632844,-98.2670043339979,-0.604527110785369,0.604527110785369,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1201_c","10m","10m_C3",339,0.707590139566251,196.254613802035,-24.2580364945456,-0.149232601672992,0.149232601672992,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1201_d","10m","10m_C3",339,1.28635612159726,301.055162614696,-28.1748152216173,-0.173328166033684,0.173328166033684,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1202_a","10m","10m_C4",374,1.19882592396603,299.065713431743,-13.7223008805598,-0.0844179891396393,0.0844179891396393,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1202_b","10m","10m_C6",286,1.05418524452127,244.519267599355,-41.0989602863452,-0.252835993999982,0.252835993999982,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1202_c","10m","10m_C6",286,0.788470206770585,600.507160595575,364.801729398444,2.24421754766415,2.24421754766415,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1202_d","10m","10m_C6",286,0.658359220293752,147.676001719616,-63.5889489163034,-0.391191772119094,0.391191772119094,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1203_a","10m","10m_C6",286,1.10234802113246,376.642118806401,81.976834731104,0.504311893775503,0.504311893775503,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1203_b","10m","10m_C6",286,0.591776937109699,910.083979663623,711.326066611119,4.37599471754698,4.37599471754698,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1203_c","10m","10m_C6",286,0.865461297482516,944.817820348745,694.650126533487,4.27340628572203,4.27340628572203,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1203_d","10m","10m_C4",374,0.840659269431504,956.140456648528,710.631658295317,4.37172279885258,4.37172279885258,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1204_a","10m","10m_C3",339,0.832528813084057,586.989392225817,343.007845841824,2.11014412649324,2.11014412649324,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1204_b","10m","10m_C6",286,0.798354049959893,93.8848182831582,-143.677226900843,-0.88388548580157,0.88388548580157,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1204_c","10m","10m_C4",374,0.041100322982775,11.3330590604452,-83.9839267689037,-0.5166592891084,0.5166592891084,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1204_d","10m","10m_C5",431,0,0.434875102958678,-87.1616893221693,-0.536208512452567,0.536208512452567,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1205_a","10m","10m_C6",286,1.31491267469121,320.543252745046,-14.0508830281696,-0.0864393880588035,0.0864393880588035,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1205_b","10m","10m_C6",286,1.0434283702447,165.221259322923,-118.376361512021,-0.728237522809963,0.728237522809963,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
"1205_c","10m","10m_C6",286,1.21103170903237,228.464283279426,-86.6165063067106,-0.532854610342513,0.532854610342513,"sp_shannon","Shannon diversity","phy_afaith","Abundance-weighted Faith's PD"
